GeneID	Length	Ngfr-N-1
13803	4743	664
100039691	3161	3
328314	1297	0
403201	558	0
110596	6259	3436
105372	4071	634
68558	1750	705
218490	1129	1069
100504225	1542	12
15229	2461	1
70090	1186	0
68344	2252	0
380863	1155	11
218503	5119	3273
238799	5519	1797
432798	447	21
69382	476	0
69603	718	0
238803	2758	6
68927	1675	615
218506	1848	401
320893	1721	2
17755	11852	836
27220	874	0
78038	2124	1040
544971	9921	1588
20365	589	175
20595	1404	460
17948	4823	187
17951	5293	38
17952	6705	56
17940	5361	0
100862307	951	69
23894	1707	338
18260	3192	1851
218518	3382	890
19356	2847	748
108143	2126	1002
76041	2705	362
12572	7598	1017
66128	716	31
26886	1239	43
268697	2316	69
69048	3179	2395
544973	411	25
619937	648	1
328324	2439	13
71174	1285	2
78136	405	0
18708	7380	3500
17079	2326	34
328329	10671	2091
76624	677	4
621312	932	10
432800	1455	147
218543	4063	1781
59079	6592	9039
75805	3780	794
218544	2716	61
66975	4833	1334
81003	4258	551
238831	2367	365
60411	1832	32
108154	4822	9
667518	407	1181
67285	1884	366
67288	1688	342
77803	1310	0
52882	5828	12
66763	2157	0
71816	3785	55
15550	4441	0
76582	4282	741
100504500	997	9
66254	2545	179
16563	4208	1025
100040322	1898	26
621156	605	408
105120	5610	7
72257	622	0
67263	5458	1399
75616	1864	2010
75597	680	266
71991	2107	158
74559	5439	153
218581	2530	13
238871	7049	1315
100862401	2397	0
100124489	81	0
100316683	80	0
67295	8500	20
100504609	444	0
238875	2055	1
20620	2802	3456
73129	938	0
238880	2737	0
73274	3624	3177
100504654	415	579
218613	5277	861
26401	6963	3330
100504675	1799	25
77318	3577	14
16195	5452	7563
218624	3680	1
13206	2849	5
268706	8913	384
19012	1536	358
72198	3309	1973
218629	4098	1087
218630	1876	487
622408	2354	198
735309	109	4
100190765	80	1
723868	91	0
100038414	2943	0
69590	1016	2189
238896	1704	61
14938	878	89
14945	792	3
71690	2103	4
408066	8162	117
70917	2567	0
100861641	604	0
170625	4447	798
56534	781	0
218639	3361	551
319803	3687	4
17993	1534	1302
14313	2337	5
75161	1412	0
17434	1889	994
16398	4218	17
109700	5984	131
105083	1572	340
670198	1269	16
100038421	958	0
623174	354	7
16392	2526	1427
52552	3088	1048
623312	1622	1
13723	2622	10924
100861680	606	0
15165	7911	12
71100	922	0
59054	1590	612
75890	994	0
14165	4572	1
18115	3526	304
218693	4709	2223
67392	2700	1103
791300	2659	90
67304	1128	31
633640	2318	421
56838	3740	1418
73480	547	0
208715	3283	2816
245269	4103	39
72465	2965	1029
100040377	1236	38
380878	886	0
52673	831	0
54382	857	0
333467	925	0
673151	1658	9
100861977	1664	5
100861753	1669	154
100861986	1596	0
639910	1426	0
236546	881	0
100038937	708	0
638189	506	0
625360	1659	28
236219	878	0
100040657	657	0
100040671	2174	1
100040682	865	0
544990	957	0
320333	1413	1
73549	1702	0
100040697	780	2
100862064	742	0
100038846	993	2
666890	1990	1
100041840	1573	0
100862069	742	0
100040859	706	0
100040870	967	0
100040880	858	1
100040923	657	0
100040852	5217	14
100040897	1206	1
100041012	865	1
100041019	759	0
545007	1815	2
100041054	615	0
623078	780	1
100041076	615	0
100041119	977	0
554327	1885	9
100041139	1022	0
100041177	615	0
100169868	1376	1
100040928	732	0
666549	1239	0
100041262	780	0
665981	615	0
100041283	766	1
673676	666	0
100041317	615	0
100041306	519	4
100041336	657	0
666800	1206	0
100041374	732	5
108978	2065	0
666772	660	2
666765	615	0
666329	519	0
666750	657	0
100041678	875	0
100036571	1146	0
100036572	1465	0
666706	615	0
100041184	708	0
100041825	657	0
100036568	2738	0
100041515	780	0
622931	1294	0
100041598	615	0
100041279	618	2
100041651	765	0
622640	615	0
100042054	800	13
100041702	1146	0
100862207	759	0
100861615	2277	0
100861646	980	0
100861657	1674	0
544998	657	0
100041958	1155	5
100041964	615	0
100042024	732	3
100041664	618	0
100504200	657	0
100041151	684	93
666918	918	0
100504413	522	0
100504218	618	0
100042100	1410	21
100038847	1955	11
100042129	849	0
100042149	2139	4
626456	732	0
100042182	732	0
100042217	615	0
100042235	795	15
545013	997	1
68308	1293	0
100041874	2149	16
100042304	695	0
218695	1124	22
286940	9067	6244
13421	3702	14
66082	2018	509
67053	2467	608
218699	2840	2576
68263	1485	1900
71393	1649	446
93732	2628	1445
100861833	907	0
268709	3144	79
100504681	476	0
18300	1251	8833
74430	2751	1035
74859	1097	4
100041948	920	799
14198	987	81
100042415	2774	34
19270	9190	871
218734	2477	619
54713	2304	0
27062	5529	14
328354	1921	0
72003	2946	17
218739	1240	306
238939	2135	172
66231	1148	1064
246103	6853	2020
66413	1296	1892
258387	951	0
18330	954	0
16188	1394	104
218756	7389	1737
674895	3348	98
218763	1662	2
71147	3752	594
59007	2901	1741
21974	5633	4643
218772	2775	935
21834	6555	1217
353187	4640	1142
66480	1841	857
69721	4592	299
22194	1386	724
100861885	364	0
218793	1374	258
100039452	657	0
432825	1004	0
18074	4884	5
68045	1510	1946
14702	3826	70
67509	2304	296
16529	3364	721
74571	879	4
67725	2523	378
70601	3125	1346
105428	3149	748
100504266	669	9
108671	1631	656
66242	566	634
76670	3800	348
11750	2965	4878
74843	1829	28
19056	3881	1476
75602	751	15
78787	6495	1093
100504278	1046	95
59011	1294	3
68760	3922	7
218811	4515	5698
73068	3344	650
76133	1088	6
66121	595	552
268721	6073	3888
17423	3907	830
12325	3703	907
18792	2343	64
22330	5229	3586
55946	4424	1160
11534	1952	322
54169	7337	1637
435391	1103	0
27389	1963	1
67630	6997	1090
22334	1662	4756
69156	2241	41
319486	2176	6
100861834	912	0
218820	4213	1928
76633	911	150
74896	976	0
791307	2731	2
268723	2791	3
16531	7827	48
620499	714	432
71228	7853	4424
105418	1492	0
218832	4683	806
20088	875	5245
70955	986	0
75862	774	0
432830	608	4
328365	7525	2985
100526533	85	0
77592	3858	1
105675	1549	716
68173	1777	45
74272	868	0
71918	4375	112
11744	2395	2484
211623	451	5
66039	2355	23
105594	1653	0
278672	2010	3
100039484	870	6
100039175	1547	0
100039192	1732	29
100039213	1660	0
100039227	2334	0
100039503	870	23
100039246	1122	1
100039257	1732	2
100039280	1714	1
100039293	2334	0
71106	3387	15
83997	4501	3307
100039353	357	0
211922	5432	1071
11843	2042	10279
211948	3529	1292
110083	10638	863
142687	2101	67
72993	6961	1995
15209	1138	1
171463	8220	151
665333	853	4
71704	3585	1096
218850	7577	2428
320234	2951	489
238988	6083	6
100502956	629	0
100504469	1855	0
22418	4373	475
12294	3695	5
319476	7318	0
80795	1018	1624
56249	2121	1047
50905	2061	63
218865	5891	235
12289	9252	105
75901	5616	1141
21881	3207	10095
100526475	60	0
18753	2775	2716
328370	2372	711
54650	8122	1086
69179	3738	450
66175	1179	7
16427	3145	4
16426	2819	0
16424	3077	0
23955	2714	532
69019	1006	1885
76485	2521	878
30877	1884	976
100217431	59	8
100217423	54	9
66923	8117	2988
66487	403	125
70021	1410	166
192187	7995	42
100861939	591	0
64652	5586	7012
21924	703	5
218877	3686	1
71838	1984	346
104416	3406	1478
110084	12872	403
12339	3562	2428
24056	2482	185
67011	1905	379
74427	4238	1702
382864	2835	4
56794	2618	307
26363	1942	552
105522	5229	1034
320621	3897	0
78754	2341	5
105638	3016	891
218885	2062	447
17695	522	0
27057	3577	304
53600	1162	111
26430	4391	1298
239017	3449	30
67085	398	95
12647	2810	14
20508	2414	1
319955	8422	793
320321	2780	0
107751	1550	0
100504518	5547	48
69069	1473	27
105511	1694	1
320736	2743	2
545030	9681	243
67580	2717	69
622657	237	2
239027	2598	12
100862308	2257	0
26419	5756	789
268729	4113	156
19256	3090	9
14560	2512	6
12165	2988	0
19661	5276	0
382867	4301	0
432838	1903	0
105518	1338	28
239029	2126	7
11752	1871	6928
19065	1903	1
432839	1601	4
319508	4184	1
75698	3454	372
14661	3158	3526
100041231	632	188
69134	367	36
20618	732	39
105450	3935	5
12166	5332	4982
78243	778	0
24131	6016	645
30044	2869	119
218914	4585	3415
14803	3428	0
723847	98	0
239036	1162	0
218921	839	0
72972	7540	1830
57811	1659	0
239037	4317	0
239038	2781	0
170677	4304	56
70045	756	0
66092	3081	7318
18183	4036	0
75170	927	0
100503038	2706	0
73591	396	0
328381	1296	5
52588	2476	2892
100503457	841	3
70564	1537	1089
71200	592	52
69496	995	19
11720	3208	458
20387	2775	26862
17194	923	8
20390	1326	24624
666186	504	0
100041722	613	0
100042114	654	0
666376	504	0
666207	504	0
666214	613	0
100503856	844	0
73553	912	0
666233	606	0
100040771	759	0
666253	873	0
666298	636	0
100504358	672	0
100042055	847	0
100504444	504	0
100042130	555	0
666420	672	0
100041106	1566	238
666485	504	0
71826	883	0
666502	549	0
100861719	549	0
100042342	836	0
666561	672	0
13586	713	0
53877	462	0
93725	471	0
503844	708	0
630952	444	0
13587	716	4
74954	1289	0
666647	621	0
666660	792	0
666675	792	0
666678	672	0
385138	899	0
666723	792	0
666744	1240	0
19214	3187	150
100124437	69	0
73895	2282	0
19217	3768	5
70561	4028	202
70713	2444	2
50527	4418	637
100503256	404	0
67089	1564	2043
100504523	569	0
56291	4258	42
54342	2536	340
218952	3243	620
67651	735	1
114874	5198	947
100628600	93	0
320367	2557	0
666834	504	1
218963	703	1498
100041724	676	7
12159	1994	78
100502795	693	0
72391	773	19
12793	1484	1677
63985	4171	1860
328388	2919	3
68755	1202	587
74480	7422	1280
14528	2764	763
218973	4174	167
67296	2154	347
218975	4493	1768
16854	1406	18121
218977	4642	176
78938	3634	1248
100504663	3451	592
16709	4485	3968
73961	825	0
93834	5849	423
624367	1599	1
218989	5218	1311
18424	1737	0
606497	743	0
100041864	684	27
66770	1629	0
218993	1115	0
105504	4659	1302
74385	3165	670
70646	4597	997
67082	1167	0
75288	1881	0
67419	2748	165
258487	1582	0
259147	1006	0
258485	1006	0
100041975	219	0
258314	1110	0
258313	966	0
258316	1035	0
258039	936	0
258275	972	0
258486	957	0
258360	981	0
258659	1044	0
258657	994	0
258658	942	0
257909	1065	0
239081	3162	8
258660	939	0
258662	936	0
258663	930	0
258661	936	0
258233	1144	0
73889	600	0
258422	1120	0
219019	936	0
257884	972	0
258296	1175	0
258295	945	0
258264	955	0
258113	924	0
56858	1021	0
219022	3653	1004
239083	1508	0
85029	325	2
11546	1788	773
21745	8163	1102
546611	1602	0
328399	2046	0
66246	1608	482
11792	1307	133
219024	2753	919
18950	2941	1964
667034	1223	20
75019	1665	1
328401	1187	0
497113	579	0
497106	438	0
404319	1132	0
11727	1275	174
58809	1996	1098
219026	1257	2
78416	1072	15
19752	970	0
54159	759	1
11731	438	0
503847	462	0
93726	691	0
75377	1140	0
638695	1157	0
669149	2574	0
22301	2942	0
434459	1581	0
545047	851	0
219033	695	0
278676	1461	33
93719	713	0
52535	1623	395
214922	2334	7
29811	2157	238
219038	628	0
497071	614	0
268739	5643	294
100502764	713	5
69890	3317	959
619301	1227	24
258420	936	0
15381	2844	5157
77945	5213	96
114741	4491	1735
67772	8190	3588
100217445	99	1
100861840	254	35
76338	2756	213
268741	4458	1936
56335	2021	741
50524	5336	258
258008	942	0
258424	942	0
258268	957	0
258423	1039	0
627171	332	0
57271	1010	0
57270	1868	0
57269	1679	0
100042372	330	0
667441	417	0
633740	343	0
667449	338	0
671652	337	0
436539	341	0
100042410	337	0
627394	338	0
100042419	335	0
277146	340	0
382180	341	0
667476	337	0
671927	336	0
667481	338	0
100101486	332	0
100042444	348	0
640196	343	0
627273	329	0
100043177	341	0
640931	323	1
630415	364	0
436468	349	0
100042470	338	0
328482	340	0
100042479	328	0
100043197	338	0
100038850	338	0
667542	342	0
667547	331	0
100043214	364	0
100101491	342	0
100043202	343	0
667574	220	0
195296	329	0
667583	346	0
385047	335	0
320734	334	0
667596	337	0
667604	337	0
547329	326	0
639655	338	0
634322	361	0
636127	340	0
279872	339	0
100126451	336	0
667626	333	0
620297	341	0
100042560	343	0
667635	329	0
100043218	341	0
100042568	331	0
100043204	364	0
100126452	352	0
100042574	334	0
667660	330	0
100042579	331	0
100126454	277	0
100043270	344	0
100043274	340	0
667681	347	0
100042593	331	0
193574	364	0
547424	352	0
100043282	343	0
279882	340	0
100042607	331	0
100042614	347	0
100126456	368	0
100126457	341	0
547328	337	0
100126458	337	0
100126459	350	1
100126460	331	0
100043308	361	0
634132	332	0
100126462	334	0
328483	338	0
547420	337	1
100126463	339	0
386450	341	0
674098	307	0
627324	337	0
100126464	338	0
667765	333	0
100126465	344	0
100126466	343	0
630061	329	0
630086	341	0
100126469	331	0
436467	364	1
386446	352	1
436479	330	0
100126471	328	0
100043322	344	0
654836	347	0
638566	331	1
667567	451	2
436545	349	0
320898	343	0
630461	338	0
100113414	331	0
21507	347	0
100113413	368	0
213480	341	0
432910	336	0
193587	337	0
195297	350	0
100113412	331	0
547330	361	1
211027	343	0
219060	328	0
627777	341	0
547427	328	0
547428	341	0
100101940	332	1
627813	337	0
100101942	348	0
320913	348	0
100114901	345	20
100114902	9	0
100114904	16	0
100115376	51	0
100118398	59	3
100123473	1105	74
626545	349	1
100124293	62	0
100124294	63	0
100124295	63	0
100124296	63	0
100124335	66	0
100124336	66	1
100124338	63	0
100124339	59	0
100124340	61	0
100124341	55	0
100124342	61	0
100124343	60	0
100124344	61	0
100124345	57	0
100124346	64	0
100124347	55	0
100124348	61	0
100124349	63	0
100124351	62	0
100124352	60	0
100124354	65	0
100124355	58	0
100124356	57	0
100124357	66	0
100124358	57	0
100124359	59	0
100124360	60	0
100124361	65	0
100124362	59	0
100124363	60	1
100124364	57	0
100124365	56	0
100124366	60	0
100124367	60	0
100124368	57	0
100124369	58	0
100124370	61	0
100124371	66	0
100124372	63	0
100124387	61	0
100124388	60	0
100124390	57	0
100124391	59	0
100124392	59	0
100124393	58	0
100124396	59	0
100124397	62	0
654839	62	0
100124398	63	0
100124399	66	0
654838	66	0
100101484	927	43
13135	3735	2661
105501	2749	2250
18348	1030	1
69089	2534	1294
20540	2506	324
68836	412	973
17387	2597	2410
65107	3013	5900
140743	1887	42
27374	2641	1313
219072	1587	142
16475	3503	860
74359	2585	333
19173	871	895
751525	109	0
73902	4247	0
239096	2728	81
56215	4967	5188
75913	1461	157
58248	1889	684
110794	1238	0
50934	4034	37
239099	5827	521
105651	1852	175
12050	3461	2110
54196	1793	2816
59049	2294	988
13644	3571	774
140806	1064	13
67272	890	0
17888	6079	2
387204	83	0
791403	828	0
140781	6054	403
100124433	77	0
68966	1201	1092
239102	8725	502
432855	2487	1
105663	2839	816
11766	2673	917
319984	4489	11
71412	1273	0
667952	531	577
28200	1658	1100
268747	4598	37
12891	2289	0
18185	2468	0
100038376	4874	1
74551	3400	1108
28199	2703	4485
68680	912	0
19186	977	2614
85308	805	170
19188	977	661
268749	3381	1142
16391	2688	2716
56739	2055	407
75751	3611	1417
74140	2516	2672
100861981	382	2
71099	1420	9
67881	1802	783
18002	602	554
105446	1544	510
28113	1739	401
21816	3006	167
56187	2547	724
52585	1471	576
67842	3828	522
12684	1176	3
57260	1439	1
16995	1392	11
104110	3395	0
56532	1965	39
73181	4019	128
277154	7413	300
56410	4723	57
219094	3876	1656
654795	1227	1375
17228	1076	14
17223	793	1
545055	947	0
545056	1189	309
17224	1028	12
17232	2000	2
17225	971	80
17227	990	0
17231	839	1
13035	1002	0
14942	923	0
14941	937	0
14944	910	0
245839	954	0
14943	909	4
14940	934	41
14939	1418	341
192113	3951	1
100038506	2719	0
30054	5148	12
219103	4363	292
328417	6391	1655
75339	2939	1403
100503823	2171	147
66645	2375	664
219105	5541	1969
100503842	1225	76
76007	6876	3740
432860	2385	0
14611	1411	0
14619	2404	1375
14623	2476	13
68631	1410	1515
668090	392	157
21821	3079	980
239114	1222	18
68043	836	325
67518	532	0
57258	3456	353
100862055	503	0
50523	5554	864
20220	3458	758
100526476	64	0
219114	2260	63
67840	2321	565
75965	5173	1480
68514	2310	1635
14180	4139	7
67932	1067	0
380907	626	0
71330	3903	1479
628693	898	15
219131	1354	6
236451	1163	80
219132	2686	1381
628705	1590	60
239122	3034	308
69008	3037	7165
71891	4128	1068
219134	3146	132
50769	3685	86
71844	2394	1358
751526	110	0
219135	3837	2479
72125	2718	2
100862065	1269	0
219140	7517	3105
239126	1903	7
100504019	351	0
70478	3582	1110
29820	4777	3994
50720	3343	1
24053	3515	1
100046950	1052	0
67355	798	0
219144	1482	1
68177	2077	259
16648	4167	1903
75349	677	1
66674	1690	1134
66597	1699	1196
668253	1694	303
328424	1832	400
100504051	1237	51
387134	93	0
387174	84	1
100316771	119	0
239133	1332	0
67153	1457	374
239134	2717	1
545062	725	6
629059	3557	4
319433	1402	12
18130	4998	1194
71000	891	2
268752	2011	458
432867	445	0
654465	359	1
654458	408	0
73670	1002	0
619548	614	0
72609	1746	0
13030	4743	13637
14137	2863	948
382913	1914	15
14463	3393	2
12143	2475	33
219148	4235	509
58865	1881	0
210376	2408	817
219149	2538	6
100124452	79	0
72400	1351	348
20680	3266	17
67750	1033	0
271209	6759	0
71037	1015	0
100504162	959	1
78176	865	0
73382	1023	1
110265	1937	573
78271	3011	2
268755	4039	0
387233	85	0
100526520	87	0
16554	5603	1642
219150	2931	384
210925	2709	895
54616	5978	1031
14365	12742	1221
50759	1229	150
380912	4229	1601
18155	2157	0
74195	3042	1312
100503545	2567	5
71145	5596	89
52033	1646	130
71988	2899	160
67179	2227	993
68584	1173	1
219151	3405	833
100504279	652	4
12759	1808	7125
268756	2265	1
11495	2551	0
13850	2035	59
110902	3527	2
19229	4034	373
100043676	4552	1
69303	771	5
66854	3684	2049
56471	1232	1
100504326	557	0
11549	4137	0
791407	1887	0
12934	4432	94
432870	2156	0
239157	4518	6
12177	3237	1908
71978	4037	2102
13592	4342	4
628416	2018	1
73977	776	0
100038671	1888	0
108912	3932	143
105440	3307	787
14714	522	33
68813	10335	1008
18039	2009	6
18040	3230	0
100043072	1851	0
11500	3469	12
58860	2412	1686
13522	3863	5707
20855	3743	5
73554	569	0
18092	1156	1
18095	3137	3
67712	4162	2477
239167	3001	0
100504477	521	0
67464	3084	54
100504489	1650	0
100862072	2421	0
100862085	633	0
100504453	4540	0
100862375	3734	6
94352	5180	17
791405	3827	0
71843	1725	425
105513	2706	1197
21933	3179	349
246710	5231	656
73523	1252	0
13655	1416	324
57784	1727	810
219158	3705	2184
268759	1986	300
213019	1651	2012
20410	2914	3495
19057	1948	578
213053	5208	352
57746	4913	6
67065	2156	539
723838	82	1
105653	2789	85
12153	4454	400
20389	804	54
213469	3181	16
72549	1670	641
15460	5482	490
213484	3716	568
239170	4034	890
13829	4910	113
14171	1687	2
100861616	887	0
328440	997	3
65246	15118	1960
13449	1717	34
73648	1357	0
14586	3462	54
100043132	677	0
74667	1548	0
675947	4074	0
319448	6136	3888
668489	1288	11
70086	1802	16
105670	3857	1988
19645	4625	1127
751541	89	0
67168	2468	1162
16432	1773	31369
100504566	2920	41
67381	1304	477
214254	2592	21
20916	2108	2061
100503116	767	0
74425	1660	0
15558	2971	0
13885	1618	1969
380916	4707	918
100038618	1669	1
100043169	1456	0
271221	2651	8
70859	2519	7
18826	4337	4851
100043176	932	5
56373	1477	0
67302	6151	1309
380918	905	0
67926	1836	0
75272	869	0
338337	4222	2374
67554	1706	715
100043189	1363	113
22070	894	2031
100038852	313	7
100303751	112	65
68705	1467	495
668504	1001	153
67516	3015	0
67467	5448	1475
27275	3974	477
21807	5160	32780
100503222	1966	114
75789	1658	1
72661	1039	54
73272	868	5
210808	2419	66
108811	1721	70
239188	3555	4
100043755	514	22
629678	1163	1
380920	1354	0
66148	648	489
108670	2322	525
100502638	2210	0
219170	2238	405
100316715	106	0
21943	2235	18
219181	9416	1631
380921	4161	110
219189	7195	1801
105590	2751	0
100861718	340	0
66214	914	36
66897	3875	619
211253	1862	203
211255	4529	554
432879	2982	8
22380	3452	907
13709	4217	5159
67955	1951	1150
16840	1436	2
73989	1080	0
791080	98	0
18530	4003	0
100038734	3389	0
380924	1640	0
219228	9509	48
319903	2056	0
75155	622	0
56419	3516	70
219249	6139	925
219257	5237	135
328451	3224	469
74967	1479	0
211712	5525	57
100502750	3774	0
66732	1156	0
93688	4048	0
13134	5225	92
76789	2256	933
77744	2293	108
72662	3722	576
52023	4230	461
12224	1728	7504
546623	297	0
16597	5742	356
76627	1862	0
210789	6641	911
100502869	2500	28
66200	875	605
50933	930	451
380928	6104	9294
239217	6057	3106
100628599	84	0
71264	1061	1
16365	2588	6
211286	2447	1186
50789	4264	2526
105689	15233	3581
64929	3053	802
105439	2743	431
70898	3091	17
13618	4037	2
73877	3132	0
320671	4192	0
18996	3801	2
72486	3456	373
320249	2663	0
100502987	3691	490
74213	4105	1081
76273	2432	1326
71362	1016	2
74864	602	0
380930	4956	1
24064	2087	936
621364	684	0
212085	3083	0
73631	742	0
100043809	684	0
668736	684	0
668738	684	0
668739	684	0
621487	684	0
668743	684	0
100043811	684	0
621499	684	0
100043814	684	0
668742	684	0
76965	4252	2
239250	4242	1896
622052	684	0
75409	4807	79
192885	2729	0
75822	1895	0
723905	84	0
387135	96	1
723891	82	1
387139	107	3
751527	87	0
75957	2339	85
751549	80	0
103978	2885	2
75088	561	0
23888	6762	35
100503703	2730	0
13190	2263	3
76355	2265	632
58245	2877	1055
223227	3798	4999
668814	622	0
73306	893	0
239273	5895	5417
58187	1446	1614
66573	4476	274
100037258	5190	6409
66435	6514	109
50787	1784	3
75432	439	0
239283	3732	0
105559	4553	3109
100503814	770	0
76108	4174	909
100862014	669	0
70572	4595	3280
223254	4857	2133
320268	5266	408
223255	2574	1441
56643	3123	2
105445	8881	5632
68889	2154	1078
110168	1310	14
321019	2942	61
223262	915	1
319727	2711	52
68059	3062	6853
69634	1241	629
68245	468	0
328479	2541	8
65100	2383	1
69248	1149	0
22772	2967	0
100038380	1593	0
110821	2603	2221
223267	1079	428
654799	3595	24
70551	3390	588
380934	2281	0
338370	7115	19
223272	2357	10
14169	3442	23
69393	423	0
20363	2216	7913
100039139	798	7
14600	4425	623
106052	3446	581
106064	5084	1679
328489	3526	3
414066	4622	46
67041	3482	3013
100862317	649	0
239318	1896	0
12274	2841	0
223825	5232	0
109828	2709	14
239319	4531	406
67281	867	1390
100302529	60	10
105787	4655	1272
67515	1832	660
19219	2966	260
71432	1166	2
13132	4631	28
12279	1767	0
23880	2677	160
78757	9314	1888
18414	4835	789
16880	10333	727
268780	4778	0
14573	3509	3
545085	2151	263
665556	741	0
170762	6404	701
73692	10469	693
71175	8965	4053
20512	4206	65
223332	3961	2
68646	3732	932
27401	6197	122
320506	3046	513
100505224	608	2
105887	2250	0
223337	2196	0
75568	946	1652
16197	3210	47
320277	2995	179
19116	13415	0
268782	1825	0
78244	2053	997
67832	2654	1049
19355	1500	159
100862295	541	0
75777	1931	1
75646	5009	1661
100038608	3468	4
75259	4350	224
100502601	870	0
81799	2569	3
17117	2575	354
22293	2983	0
239336	4252	0
239337	6234	10
110960	2636	2165
18162	6927	127
381002	757	8
73339	840	0
20024	3321	4326
22763	4596	3979
100316684	83	11
100040052	321	227
268783	4518	1904
66629	2608	7664
68070	13413	1241
100862396	1265	30
669751	207	0
77877	5474	756
14000	4571	1570
12563	2632	3
12565	2903	0
70886	2309	0
320873	3405	10
64833	1537	131
215654	5639	0
545091	1165	2
320865	2744	1
100040529	2057	0
223413	1941	0
100862086	485	0
70350	1855	3200
432939	2882	2
17909	8098	2018
66270	3346	2302
52521	2803	1070
211147	1547	0
448987	4616	137
622531	2490	1
100038662	1406	0
11732	3498	625
223431	1897	0
791293	3127	3
432940	1491	535
223433	3068	56
223435	11497	1961
328516	3433	1
110082	15616	1646
100628607	74	0
18163	5947	56
73784	804	0
223453	1481	2668
67434	8600	1088
252967	910	127
223455	6236	4253
69574	1041	538
12465	1769	5261
68073	1166	298
57254	1006	0
100616095	1483	184
66835	88	2
20356	10809	46
15529	3313	854
54381	2013	736
73486	731	0
75880	1006	0
239364	4009	46
67154	3680	2756
100503407	1497	17
114128	1897	3336
17181	3520	109
77358	572	0
19946	629	1180
239368	2376	19
15473	994	367
67724	3393	141
223473	3825	958
71637	1096	3
16539	4360	0
56274	2911	1277
107587	1710	3471
100126269	731	1
666173	13371	3297
100316736	88	0
100124469	78	0
12864	503	2175
626596	4008	265
78803	4035	26
17749	619	44
26942	3219	235
30945	4276	1762
68839	2480	1200
66696	2695	209
18458	2820	10067
22631	3926	3264
100505062	1257	4
100038735	2047	23
100862212	488	0
68036	4417	2411
100503499	1130	1478
252973	4947	5738
52589	4051	405
100503538	1826	0
74892	587	0
382985	4513	975
100041478	522	26
70790	9790	5534
100503601	687	0
18285	1105	0
21847	3045	3054
54375	5028	4764
69679	621	0
66335	2098	1258
118452	2315	0
14368	4140	1058
68588	1164	47
69906	2945	560
223499	1542	1035
116838	7940	76
75766	1993	7
64705	2884	0
100503072	2594	0
239393	4064	567
105976	1868	0
328531	2053	8
432945	1459	0
22762	4974	0
170719	5074	2486
100503540	2387	1
223513	1762	1
11600	4078	502
100503767	2214	0
239405	3340	0
16341	1541	2696
100038728	668	0
66736	1245	1046
239408	1472	0
22045	3976	0
67429	3447	944
223527	2429	1365
192190	12750	21
55960	1564	929
319613	3602	349
69659	862	0
239410	3350	18
432950	342	1
67498	4496	10
71120	855	0
74726	1298	0
75281	1185	1
239420	13022	0
83925	10204	1297
100316685	90	2
100502643	1874	0
68135	1228	3643
78581	2917	267
19357	3605	3584
239435	1348	6
239436	1906	0
100039748	726	50
69790	871	377
14042	3464	1202
100503094	3793	0
320679	934	72
100628567	75	0
665097	1222	0
18383	2818	33
383032	405	0
239447	4587	0
105853	2775	10344
18133	2366	1209
18606	3398	11
100862169	768	0
319944	5033	964
72107	1309	22
100503794	935	7
97998	3437	675
12818	6448	108
73334	817	0
68537	786	662
105837	4451	183
20649	2153	1100
15117	4244	688
594843	485	17
210463	2368	0
387609	4374	1197
319829	4025	2
67819	3145	660
100504341	1571	3
210544	4206	267
239463	2089	3
75758	1309	382
22770	5212	1502
70472	5683	677
76773	1324	542
67731	6936	3248
268807	2212	52
69787	1162	24
210998	5621	3588
631797	5672	1352
74868	3644	1004
546638	540	1
68260	4133	205
75841	4348	1288
69694	1366	199
100502741	896	19
66218	651	1559
211401	5140	1236
100416830	1098	1
20775	2748	1502
223593	4018	1331
68501	3283	365
211770	4026	4815
100503021	1861	2
71088	1753	0
399603	5563	3899
320469	5130	297
117586	1823	1
432956	2513	0
17869	2399	369
19296	3074	3
67552	1911	7
432958	632	0
73994	1125	0
83492	2382	0
78462	813	0
331063	2312	0
74236	1133	0
270328	2142	2
665769	1025	0
74548	2084	1
74460	1930	0
223601	3800	779
100861767	521	0
13196	4582	403
71603	2805	1
11514	5039	0
76740	5210	2203
18256	1799	0
654498	2262	0
110862	2878	22
54562	2084	160
213068	2931	57
239510	6670	2424
21819	8437	114
20491	2886	114
22402	5022	2
17988	2890	563
100040667	3197	5
20442	5784	1220
69334	1039	0
380993	4468	179
387226	96	0
387228	82	0
13992	1894	198
100504454	570	0
100503580	4789	0
70363	4623	5
69700	6128	6
100503602	481	0
223604	1209	0
76510	7476	1694
353342	4721	1714
100041120	207	809
93696	851	733
239528	8031	1302
100861801	692	0
14083	4991	2028
387169	68	0
100040929	870	8
105841	5299	624
106068	4775	2864
100503661	1549	0
239530	2141	17
19245	4619	813
268816	2242	0
100041273	454	0
100503729	708	0
107831	6227	29
69439	3549	0
11838	3057	2024
16469	5529	185
66769	1214	5
72373	856	33
223626	1488	491
57277	525	196
68311	492	37331
69462	464	11
23936	3952	2330
17068	691	286
78725	1594	111
76486	773	737
625599	895	0
15202	803	0
110115	2398	0
13072	1625	0
67038	1887	101
17069	2301	66036
57248	878	114
110454	828	14917
17067	1647	141
100041546	801	6
546643	772	6
546644	405	0
223631	1470	16
