GeneID	Length	Ngfr-N-2
68020	1242	467
16593	3067	1547
74335	2422	230
68520	1310	404
21981	4333	3730
77675	1729	162
70257	365	1182
74691	4809	18
217874	761	0
104816	2732	17
100526547	85	0
387199	76	0
668303	6918	2
100504733	1752	0
100126692	3223	0
319942	2636	0
104885	2373	0
70435	4601	95
11565	1791	103
30954	782	536
11651	2690	5182
382639	3478	1209
217882	6640	8103
104759	1978	40
100041194	3572	356
100047183	10677	121
217887	1915	485
71963	2420	420
56696	2439	69
16450	4054	1532
66174	793	579
72308	2755	1427
399566	2098	444
217893	5480	1566
75671	1267	0
116870	2775	1159
100861919	848	0
68337	1439	5555
12925	447	1469
104732	3355	312
69195	1601	2
238447	1225	6
380792	1480	0
404711	1007	0
16016	1222	0
16017	1478	0
380795	1201	0
380797	1008	2
16019	1491	34
777656	54	0
777655	48	0
777654	48	0
777648	53	0
777661	11	0
777662	16	0
777664	17	0
777667	17	0
777672	17	0
777675	17	0
777677	17	0
777679	17	0
777657	23	0
238405	2271	0
777681	17	0
238406	2507	0
777685	353	0
777686	350	0
777688	294	0
238412	293	0
777780	294	0
668389	293	0
544896	351	0
638605	293	0
668395	294	0
630486	291	0
641178	294	0
628098	294	0
791089	286	0
791090	293	0
629785	203	0
780793	350	0
780792	294	0
633568	294	0
780794	294	0
640046	292	0
780800	357	0
780801	294	0
780802	294	0
780803	294	0
780804	296	0
668421	340	0
780818	353	0
238418	351	0
629812	299	0
195180	294	0
629818	351	0
780825	351	0
629826	351	0
668438	350	0
632654	363	0
629833	299	0
633457	299	0
780828	300	0
780829	296	0
636260	294	0
780831	291	0
629842	300	0
435321	294	0
629845	299	0
628398	300	0
639510	300	0
238427	300	0
432701	300	0
629849	300	0
380808	357	0
432702	294	0
668469	294	0
380809	359	0
668474	294	0
780864	297	0
668478	294	0
629859	293	0
629860	294	0
629863	294	0
629865	294	0
629866	294	0
629871	294	0
668493	294	0
382692	294	0
668497	294	0
780883	294	0
780884	294	0
780885	294	0
629884	294	0
629893	294	0
628614	294	0
629897	294	0
668517	294	0
780891	294	0
629906	310	1
629908	294	0
629915	294	0
629919	293	0
629925	294	0
640506	301	0
780929	294	0
382696	294	0
780931	309	0
629930	301	0
211331	294	0
780932	309	0
382695	294	0
780938	297	0
780939	349	0
432708	457	0
674018	294	0
668544	282	0
100502704	1206	0
238448	294	0
668549	351	0
432709	302	0
780956	351	0
380823	309	0
636462	301	0
380824	294	0
435328	294	0
619833	309	0
780960	301	0
638634	294	0
619886	302	0
619916	294	0
100775172	301	0
668577	295	0
100775173	309	0
668582	301	0
622728	294	0
100775174	294	0
619994	294	0
213570	294	0
435331	294	0
668589	294	0
668591	294	0
100775175	294	0
620140	293	0
434609	351	0
668597	294	0
668599	296	0
56220	2068	622
22355	3385	2
217935	3725	907
52635	5541	3040
100502747	4161	1
319545	2892	31
76044	6604	217
19276	4688	410
627375	273	1
100038689	842	0
432713	449	0
387171	69	0
217944	3987	48
217946	2611	144
13411	14072	432
20688	5770	361
100384890	884	0
320145	4480	0
77706	3876	0
320910	3096	32
238455	3818	716
217951	1168	0
73266	979	0
100504487	1282	2
76937	585	1
73270	669	0
14569	2681	8146
105203	8338	1521
142688	2366	1155
70405	1426	7186
80796	915	1
494124	549	0
56349	3738	8023
238463	3096	1
83428	1478	0
105387	2445	1556
105349	1172	8730
27384	1232	395
432720	1242	32
111002	1043	4
622402	1231	154
83702	1359	3
116852	1306	0
77337	1209	7
56043	1713	2315
432723	2462	0
71867	593	11
23849	4217	53383
69617	3543	1429
56421	3986	873
100039532	333	0
94191	5456	0
207615	7990	984
319554	2867	75
100039655	684	0
320581	2243	0
69237	2579	1791
217980	4707	5198
100039719	419	0
208440	8026	1133
66505	4114	3851
12671	3168	596
664793	832	0
20191	16813	68
328186	3772	392
238505	4486	543
100039826	507	727
11472	2985	252
432725	483	3
217995	6776	1016
56048	2980	1577
171211	8103	441
67475	4239	570
664862	2941	1307
18812	852	0
18811	790	0
107849	694	0
100039786	960	91
630663	672	0
83924	2981	1050
18073	6046	23
17101	11806	4521
14706	2968	70
97884	3681	877
70430	1807	1112
14593	2371	875
94246	6105	2487
94253	9460	8
100862358	659	0
75398	768	615
19166	946	2388
105351	2023	419
670994	509	455
100504070	2565	0
14634	8427	278
71071	1123	0
328190	1538	0
16323	1529	51
192136	1727	120
66308	2672	269
69562	7081	2651
100316665	121	2
56044	2662	1358
67008	3436	246
73992	859	0
218030	2118	0
218035	3197	1750
218038	3195	40
21641	350	0
21638	419	3
21640	406	4
21639	341	1
100126431	60	0
107573	518	10
21637	353	0
100126432	60	0
107575	517	0
107574	503	5
100126433	60	0
21636	350	1
21632	347	0
100126434	61	1
107576	571	16
76205	1284	954
105298	2387	663
20379	1760	3
73412	2088	0
319293	2773	3
353346	3433	3
432730	1786	296
140580	5874	171
665386	340	2
27052	2915	2
258528	951	0
18341	954	0
258527	945	0
19720	4204	501
100862095	660	0
14780	1629	0
75512	1262	0
258526	951	0
22758	4418	246
72739	2602	1830
319207	3580	99
432731	3990	2077
100316752	81	0
66707	1455	12
544922	2458	44
100038371	934	3
93681	8900	620
258280	1054	0
404335	981	0
258533	945	0
258739	985	0
218066	942	0
258534	954	0
258536	980	0
258067	942	0
319185	381	0
319191	393	1
319152	488	0
319186	381	0
319159	312	2
319160	312	1
319169	393	0
319187	381	0
56702	672	2
319153	483	1
319170	393	0
319188	594	0
665596	2121	0
665433	514	0
100041230	405	0
319161	312	1
319171	393	0
665622	2121	4
100316716	132	0
193452	2703	130
195236	4975	1
54373	2152	17
193453	1159	0
319168	387	1
319184	381	4
319158	537	19
319167	473	0
319183	381	2
252912	927	0
252906	939	0
632534	897	0
252907	903	0
171259	960	0
626299	891	0
171257	1088	0
100312484	906	0
171278	897	0
171254	903	0
171247	1104	0
171246	939	0
171245	972	0
171255	903	0
171258	909	0
171270	936	0
632793	909	0
171251	951	0
171250	939	0
432735	939	0
171252	927	0
432736	939	0
171269	921	0
171277	897	0
171275	1074	0
171249	1155	0
171248	1104	0
171253	903	0
171279	897	0
171273	897	0
171256	897	0
171272	939	0
171271	897	0
100312485	939	0
171274	927	0
100036518	1086	0
74061	1434	0
218100	4912	435
30946	4456	378
320842	617	11
100503351	492	3
12231	3449	6
238555	2983	113
100503366	456	1
69386	479	15
319173	393	0
97908	492	0
319182	381	2
260423	1003	0
319157	312	0
14957	2977	30
319151	411	3
319166	704	2
319181	615	49
319180	381	2
319165	393	3
319149	411	7
319156	312	2
319179	2510	26
50709	1931	34
319164	2493	31
68024	728	1063
107970	912	1
319155	312	3
15216	1722	271
50708	1561	2006
319148	480	0
100504109	380	1
319178	469	0
319172	506	0
319150	411	0
326620	312	0
326619	312	2
360198	534	2
80838	747	5
214158	1416	2
218103	2974	3
105355	4276	0
20504	2049	0
319848	2483	0
319177	384	0
319163	390	0
214189	1412	1
68732	5158	645
12763	9755	4
100503456	1683	0
76024	1116	0
193385	6968	71
320489	3837	0
666145	873	0
57441	977	439
79555	2551	5709
66834	686	599
56196	1977	648
210108	4977	88
73326	690	0
214579	5647	705
14756	4659	1560
380836	2035	994
195208	8042	418
22360	2137	1
100503530	583	0
73576	1641	0
15192	1994	0
19109	895	0
18775	878	0
215028	774	0
215029	774	0
27372	929	0
18776	936	0
67000	1282	0
19111	868	0
13529	911	0
66392	864	0
19112	862	0
74188	892	0
67310	934	0
73244	864	0
75596	925	0
19113	959	0
19114	1277	0
18814	997	0
67505	1016	0
56635	870	0
666317	706	0
19110	852	0
28078	1045	0
100862257	354	1397
72518	2716	10
20677	2967	682
77920	1415	2
68916	2538	439
13557	5097	407
218121	2881	2074
11607	2284	8
66694	1313	2157
75090	1136	0
105352	2768	240
16364	4683	21
66482	4250	1110
100862264	410	0
210554	1186	0
73924	841	0
15220	2807	2357
71307	714	7
100503631	1525	0
14238	2366	2
17300	3990	791
218138	1510	506
100503660	2763	0
238564	5641	0
78903	2642	1307
100862286	426	0
66222	1918	1400
380839	1599	13
20708	1859	1114
20723	3397	794
20706	1930	1
100862294	471	0
282663	1718	31
20707	1955	0
20726	2101	0
20710	1921	0
20709	1912	0
544923	8413	0
93806	1925	0
238568	1467	0
435350	1494	0
97848	1328	3
20719	1888	4474
68808	777	11
18105	4045	989
19766	4495	1923
68021	1209	1967
22151	1607	2123
432745	1033	6
73710	1922	258
100862316	823	0
69666	541	181
73102	6251	5453
66895	1872	100
108161	1315	2
19134	4466	3356
71864	2395	10
66761	1045	0
69123	1346	31
23986	1610	1029
100503727	648	0
100503742	1171	0
12593	3929	391
208366	2736	126
76487	2308	0
380840	1515	318
100042773	682	1343
69955	2126	866
68404	1596	1
74145	3927	2
17084	997	9
100042802	1500	5
68750	13633	2197
107513	9306	2952
100862351	869	0
71213	2858	44
71340	2744	598
109620	9592	11748
67797	1789	659
12161	2410	190
105245	2617	5582
17828	1769	317
66143	1039	295
108652	2214	681
218165	2816	0
791406	3005	0
21418	3268	532
14538	7039	3245
100628630	72	0
100862098	887	8
68083	1753	1437
66154	952	1427
17152	3565	455
107889	2879	1
637277	2037	1
54326	3837	1
108934	4483	626
18003	4712	4193
621976	7170	873
328231	1730	0
109254	2566	20
100038577	1696	5
110521	8753	2601
13614	2344	1190
218194	5922	87
67046	1263	172
328232	6654	294
68346	1369	253
70078	1811	1247
56705	3064	2179
76137	4356	1863
328234	3456	1
622552	1270	0
12522	2145	181
328235	1204	0
100503592	1937	0
69491	565	0
16468	6158	1258
94245	1311	558
218203	2983	1595
66355	1554	402
20238	10608	620
76000	722	22
791386	3153	0
380842	1363	304
666794	3224	461
67252	3658	363
97863	1381	575
218210	6021	3526
16553	6866	1658
105283	1428	30
105193	2294	92
22017	2715	54
218214	4281	877
110052	2602	2222
218215	4694	837
319467	2505	0
619327	3502	0
70971	2012	0
320614	3156	55
15904	1660	1390
320315	667	92
67911	4187	179
442803	789	0
387247	103	3
387252	89	0
387244	94	0
218232	4311	107
12022	1361	0
18676	5260	2739
218236	4919	6937
68128	1461	351
75607	6613	145
18081	1132	371
68480	804	378
66329	1436	7
30938	3110	29
76895	6351	1616
75678	2776	949
66336	1054	51
407800	3596	6
66695	2354	10
27047	1751	20
18295	2540	21
70930	4242	726
105148	4396	1674
667488	1791	0
218244	3429	0
667503	3354	0
667507	3006	0
667552	3054	0
100502978	3253	0
380882	3152	0
69211	541	0
109082	1785	215
328250	2548	0
751559	109	0
100124649	109	0
380845	649	0
100503376	2471	0
667693	3109	0
71654	1185	0
667712	3558	0
77428	2990	32
20729	4479	972
100862200	1571	0
75124	1163	4
667728	3480	172
13610	4484	1
20418	1537	0
66197	694	70
75420	2913	868
20354	4377	832
100502610	2646	0
23882	1081	2880
74050	3272	1
68203	4348	156
100040572	733	0
20963	5272	145
105404	2308	3
11992	1345	647
18030	1992	5627
26564	3970	3
100862222	607	0
268656	2570	1216
100040421	2339	0
17702	2162	0
13488	3529	0
14057	2811	1079
15466	2793	15
12890	4928	593
73666	2326	525
100040543	499	238
319719	4793	289
97820	2674	4603
100503805	347	80
56795	1048	283
28126	1734	565
67044	613	1826
74325	1576	3716
76577	4322	3038
105239	4410	3280
268663	4127	4
26913	4141	20
104069	1196	0
218268	1897	2
74257	1556	319
107448	3974	316
212032	3269	20
20184	2931	785
100504437	961	0
26919	3597	410
14186	3146	1
18193	12784	5865
19336	1865	1006
66494	1089	1781
17121	1299	48
66890	4315	4464
51791	2356	41
20505	3081	2
75477	545	0
58992	1961	3
26385	3243	1292
432763	1360	49
56320	3047	77
67399	2987	364
27261	1546	50
72935	2205	1276
212483	4341	2123
100861617	496	0
67511	1454	2248
218271	1596	235
12328	1387	835
212880	5673	2562
78521	4652	2554
69672	1527	1275
72562	546	375
76856	1352	2
18740	2448	179
26914	2053	3669
212937	3498	12
18014	1672	0
57266	1827	0
100038494	1480	0
100040926	822	0
328258	1498	9
16198	536	0
213311	1965	49
16841	877	0
21810	2678	106
17129	7175	2524
26946	3339	0
20745	6673	13
100503085	2142	36
100124491	76	0
77134	2678	2750
75731	1511	403
56085	3686	5365
100503697	474	0
56278	1518	240
75050	4462	392
70153	2822	1027
100503714	347	135
15387	1978	3720
723902	108	11
74386	3877	237
114304	4565	1063
67585	1627	0
18212	9880	3
67269	4860	801
319469	3154	1
78689	2631	2004
105348	3693	10768
70900	3142	0
72219	4277	0
238662	4281	0
238663	3827	0
75223	1239	0
100861875	598	0
69046	1915	696
13996	3135	75
214290	5551	2222
100503743	346	0
328263	3732	0
14451	3131	6
100503759	3604	0
69635	5935	3462
218275	1348	1
70202	1332	0
214639	1373	1
13025	1147	7
116913	710	0
13024	1394	13
21984	1372	0
100861903	332	0
26898	1274	0
104002	1330	0
56835	1335	0
58518	1323	0
56094	2493	0
116911	4221	0
56092	1493	0
64139	1204	0
117066	1442	0
100861626	801	0
100503368	912	1
623505	561	31
432812	1622	0
100861954	924	0
630579	3114	38
100503600	804	0
100041979	2919	27
100041986	816	1
71508	2472	178
77117	2439	41
665503	750	1
211378	2638	53
100861712	1596	76
435366	1316	3
751548	108	0
380850	3279	32
14120	1294	194
14121	1433	25
72061	3509	701
100504114	2764	376
387217	74	4
100861722	1758	807
387221	73	2
100526474	85	2
387142	68	0
14088	4292	351
19206	4305	1092
76251	6045	1438
15487	1286	0
70484	2276	301
238673	3490	341
56541	2567	809
218294	5993	245
66503	1802	54
66129	972	564
13039	1971	5063
105278	1827	238
68880	1097	0
238680	4868	0
78124	3233	0
238683	3390	0
218304	1170	2
66631	3472	1495
100042311	207	6
258816	927	0
97895	3527	2
100862013	589	0
100038683	1203	0
170936	2869	178
665738	1905	0
544944	549	0
628648	549	0
628794	522	0
628746	917	74
628709	1890	0
100861707	1632	0
76803	515	0
100861733	1691	0
432768	579	17
67530	503	1396
100038538	1652	16
66410	1486	660
19210	3424	1482
71226	1061	4
78251	3970	129
432769	2634	145
432770	2981	63
268670	3482	133
380855	2046	149
218311	2712	55
238690	2289	43
100038627	3164	0
431706	2117	2
218314	3909	155
629016	4641	228
408065	4079	109
72807	2033	162
328274	3331	54
238692	2742	262
408067	1671	115
238693	2359	165
170763	2710	195
212276	4971	286
100416706	4835	399
212281	5179	433
100862130	1261	23
408068	4504	243
235907	3960	327
68271	2908	13
22746	2218	50
72958	3274	82
320163	2987	11
212569	2321	106
408058	598	62
666185	2884	0
102402	1576	0
666272	1575	0
210009	3692	420
69577	2362	197
69315	1808	132
210044	4211	1738
210106	3997	1198
210373	841	0
78925	2665	83
28114	4279	1991
76980	2682	9
28077	862	641
67550	2122	0
74280	1044	0
75086	505	0
73584	682	0
218333	7675	2149
271127	4974	0
77166	869	0
16371	2062	1259
100503367	732	0
328287	5099	178
16372	2463	3225
78446	585	0
50916	2601	2
407785	567	780
94066	902	4
100504662	867	0
432777	1306	0
210992	1605	395
13162	3456	0
218335	2378	3811
21752	3426	114
22598	4405	0
74338	2439	8
71390	1535	1
20499	5131	5767
72293	3222	7
100862265	473	0
69716	2267	27
105246	2407	798
71164	1301	2
72948	5090	1738
74470	3632	82
105243	2490	1
211446	4596	1658
11624	4732	0
18570	1524	1852
66945	2859	6690
67433	8615	854
432779	2746	25
238722	1629	67
100042547	1796	18
235956	1383	106
80898	4014	1798
12380	2894	2304
18548	2516	118
751556	96	2093
192657	3652	2136
93692	1327	247
73296	4937	135
75571	1053	8
218341	2906	190
238725	2146	0
77041	3657	495
218343	5381	1156
238726	1434	245
78771	4289	237
105377	3742	498
72371	5633	402
382823	991	14
68675	4070	684
75507	1395	0
73093	4100	4
13865	2432	18
320174	2305	11
105171	4089	13462
100043074	2220	7
319983	1407	3
110789	19328	148
80289	3128	1083
67486	3060	262
72852	3881	204
100502757	4628	11
12626	1013	1185
100628621	59	0
17260	6565	43
100502774	419	2
320203	1368	0
723967	72	0
72677	1102	0
553095	531	0
320919	2348	5
72745	2746	501
66671	1976	561
218397	5101	1922
12867	449	73
667230	483	5
13612	5358	0
12950	5055	4
13003	14689	32
100042940	2690	2
108138	1547	322
66074	10809	1431
435376	1176	2
66475	555	96
66795	1609	189
100042959	1243	448
320297	2807	2
66970	6656	818
373852	5617	10
74156	3049	0
69085	1532	620
76722	1486	0
19418	7235	16
17686	3945	503
13361	5290	113
218440	3940	1
73942	1383	215
218441	5451	1090
79401	1602	0
218442	5319	1764
21828	3202	1
382793	6275	432
76469	11850	217
100502942	907	1
408254	2990	0
100715	1873	465
26556	5716	634
57748	8780	1908
619883	348	4
12116	2071	0
64918	2090	1
74129	2979	0
105364	950	2
11881	3989	1556
218454	4348	106
107767	3588	2234
328309	2177	36
11774	4020	2229
21371	503	891
18420	1182	0
218460	3063	1227
218461	4931	153
100504102	1498	0
72114	1894	644
100316813	104	0
100217450	126	0
66549	3198	1428
12919	1681	1
268686	300	0
14063	2768	839
14062	3296	3263
544963	5771	4822
14064	2464	9
75209	4252	84
67463	3033	682
271144	3315	73
27015	4226	710
68018	5363	2969
15357	4430	2182
218476	5095	5
66479	1140	0
320557	4590	10
59050	2686	728
320806	5367	807
15212	1905	2491
13803	4743	838
100039691	3161	2
328314	1297	1
403201	558	0
110596	6259	3353
105372	4071	630
68558	1750	652
218490	1129	986
100504225	1542	16
15229	2461	0
70090	1186	0
68344	2252	0
380863	1155	10
218503	5119	3383
238799	5519	2080
432798	447	16
69382	476	0
69603	718	0
238803	2758	4
68927	1675	540
218506	1848	377
320893	1721	2
17755	11852	1144
27220	874	0
78038	2124	1005
544971	9921	1959
20365	589	154
20595	1404	454
17948	4823	225
17951	5293	43
17952	6705	64
17940	5361	0
100862307	951	53
23894	1707	366
18260	3192	1702
218518	3382	882
19356	2847	726
108143	2126	1011
76041	2705	318
12572	7598	1072
66128	716	20
26886	1239	29
268697	2316	89
69048	3179	2268
544973	411	21
619937	648	0
328324	2439	11
71174	1285	0
78136	405	0
18708	7380	3945
17079	2326	23
328329	10671	2315
76624	677	3
621312	932	9
432800	1455	133
218543	4063	1938
59079	6592	8776
75805	3780	837
218544	2716	64
66975	4833	1288
81003	4258	484
238831	2367	347
60411	1832	43
108154	4822	7
667518	407	1298
67285	1884	388
67288	1688	318
77803	1310	0
52882	5828	20
66763	2157	0
71816	3785	57
15550	4441	0
76582	4282	657
100504500	997	8
66254	2545	174
16563	4208	1085
100040322	1898	22
621156	605	339
105120	5610	9
72257	622	0
67263	5458	1883
75616	1864	1967
75597	680	211
71991	2107	186
74559	5439	139
218581	2530	18
238871	7049	1173
100862401	2397	0
100124489	81	0
100316683	80	0
67295	8500	21
100504609	444	0
238875	2055	1
20620	2802	3617
73129	938	0
238880	2737	1
73274	3624	3168
100504654	415	617
218613	5277	1079
26401	6963	3122
100504675	1799	35
77318	3577	18
16195	5452	7850
218624	3680	1
13206	2849	3
268706	8913	423
19012	1536	317
72198	3309	1841
218629	4098	1151
218630	1876	754
622408	2354	300
735309	109	4
100190765	80	1
723868	91	0
100038414	2943	1
69590	1016	1787
238896	1704	135
14938	878	65
14945	792	1
71690	2103	7
408066	8162	138
70917	2567	0
100861641	604	0
170625	4447	844
56534	781	0
218639	3361	527
319803	3687	2
17993	1534	1247
14313	2337	1
75161	1412	0
17434	1889	855
16398	4218	23
109700	5984	113
105083	1572	396
670198	1269	30
100038421	958	0
623174	354	2
16392	2526	1442
52552	3088	1078
623312	1622	0
13723	2622	9875
100861680	606	0
15165	7911	19
71100	922	0
59054	1590	565
75890	994	0
14165	4572	1
18115	3526	271
218693	4709	2119
67392	2700	1123
791300	2659	99
67304	1128	19
633640	2318	277
56838	3740	1462
73480	547	0
208715	3283	3315
245269	4103	52
72465	2965	1429
100040377	1236	64
380878	886	0
52673	831	0
54382	857	0
333467	925	0
673151	1658	9
100861977	1664	4
100861753	1669	162
100861986	1596	5
639910	1426	0
236546	881	0
100038937	708	0
638189	506	0
625360	1659	12
236219	878	0
100040657	657	0
100040671	2174	4
100040682	865	0
544990	957	0
320333	1413	0
73549	1702	0
100040697	780	2
100862064	742	0
100038846	993	1
666890	1990	0
100041840	1573	0
100862069	742	0
100040859	706	0
100040870	967	0
100040880	858	1
100040923	657	0
100040852	5217	7
100040897	1206	0
100041012	865	0
100041019	759	0
545007	1815	1
100041054	615	0
623078	780	0
100041076	615	0
100041119	977	1
554327	1885	10
100041139	1022	0
100041177	615	0
100169868	1376	0
100040928	732	0
666549	1239	0
100041262	780	0
665981	615	0
100041283	766	1
673676	666	0
100041317	615	0
100041306	519	3
100041336	657	0
666800	1206	0
100041374	732	1
108978	2065	0
666772	660	0
666765	615	0
666329	519	0
666750	657	0
100041678	875	0
100036571	1146	0
100036572	1465	0
666706	615	0
100041184	708	3
100041825	657	0
100036568	2738	0
100041515	780	0
622931	1294	1
100041598	615	0
100041279	618	6
100041651	765	0
622640	615	0
100042054	800	9
100041702	1146	0
100862207	759	0
100861615	2277	0
100861646	980	0
100861657	1674	0
544998	657	0
100041958	1155	2
100041964	615	0
100042024	732	2
100041664	618	0
100504200	657	0
100041151	684	77
666918	918	0
100504413	522	0
100504218	618	0
100042100	1410	14
100038847	1955	6
100042129	849	0
100042149	2139	10
626456	732	0
100042182	732	0
100042217	615	0
100042235	795	20
545013	997	0
68308	1293	0
100041874	2149	1
100042304	695	0
218695	1124	34
286940	9067	5930
13421	3702	12
66082	2018	555
67053	2467	580
218699	2840	2692
68263	1485	1864
71393	1649	373
93732	2628	1609
100861833	907	0
268709	3144	58
100504681	476	0
18300	1251	7896
74430	2751	1106
74859	1097	6
100041948	920	662
14198	987	114
100042415	2774	42
19270	9190	864
218734	2477	623
54713	2304	0
27062	5529	10
328354	1921	0
72003	2946	20
218739	1240	401
238939	2135	323
66231	1148	945
246103	6853	2355
66413	1296	1910
258387	951	0
18330	954	0
16188	1394	84
218756	7389	1801
674895	3348	165
218763	1662	4
71147	3752	563
59007	2901	1725
21974	5633	4278
218772	2775	690
21834	6555	1341
353187	4640	1436
66480	1841	749
69721	4592	291
22194	1386	663
100861885	364	0
218793	1374	262
100039452	657	0
432825	1004	0
18074	4884	8
68045	1510	1805
14702	3826	20
67509	2304	270
16529	3364	417
74571	879	4
67725	2523	334
70601	3125	1157
105428	3149	651
100504266	669	9
108671	1631	550
66242	566	485
76670	3800	490
11750	2965	4812
74843	1829	28
19056	3881	1407
75602	751	20
78787	6495	1202
100504278	1046	76
59011	1294	1
68760	3922	7
218811	4515	5378
73068	3344	573
76133	1088	7
66121	595	495
268721	6073	4055
17423	3907	820
12325	3703	870
18792	2343	115
22330	5229	3189
55946	4424	1109
11534	1952	340
54169	7337	1932
435391	1103	0
27389	1963	4
67630	6997	1266
22334	1662	4644
69156	2241	38
319486	2176	1
100861834	912	0
218820	4213	1883
76633	911	184
74896	976	0
791307	2731	0
268723	2791	7
16531	7827	40
620499	714	436
71228	7853	4853
105418	1492	0
218832	4683	824
20088	875	4474
70955	986	0
75862	774	0
432830	608	1
328365	7525	2899
100526533	85	0
77592	3858	0
105675	1549	729
68173	1777	51
74272	868	0
71918	4375	98
11744	2395	2230
211623	451	2
66039	2355	16
105594	1653	0
278672	2010	5
100039484	870	7
100039175	1547	0
100039192	1732	21
100039213	1660	0
100039227	2334	0
100039503	870	15
100039246	1122	0
100039257	1732	2
100039280	1714	0
100039293	2334	0
71106	3387	11
83997	4501	3360
100039353	357	0
211922	5432	1160
11843	2042	10478
211948	3529	1600
110083	10638	1469
142687	2101	78
72993	6961	2118
15209	1138	0
171463	8220	176
665333	853	3
71704	3585	778
218850	7577	2297
320234	2951	409
238988	6083	19
100502956	629	0
100504469	1855	0
22418	4373	377
12294	3695	2
319476	7318	0
80795	1018	1472
56249	2121	946
50905	2061	46
218865	5891	229
12289	9252	106
75901	5616	1208
21881	3207	9392
100526475	60	0
18753	2775	2604
328370	2372	531
54650	8122	1224
69179	3738	414
66175	1179	8
16427	3145	3
16426	2819	0
16424	3077	0
23955	2714	593
69019	1006	1736
76485	2521	879
30877	1884	1236
100217431	59	25
100217423	54	16
66923	8117	3041
66487	403	97
70021	1410	224
192187	7995	44
100861939	591	0
64652	5586	7319
21924	703	7
218877	3686	1
71838	1984	243
104416	3406	1445
110084	12872	782
12339	3562	2264
24056	2482	207
67011	1905	444
74427	4238	1816
382864	2835	0
56794	2618	314
26363	1942	526
105522	5229	1059
320621	3897	0
78754	2341	0
105638	3016	801
218885	2062	410
17695	522	1
27057	3577	316
53600	1162	98
26430	4391	1297
239017	3449	20
67085	398	169
12647	2810	12
20508	2414	0
319955	8422	1024
320321	2780	0
107751	1550	0
100504518	5547	20
69069	1473	6
105511	1694	1
320736	2743	3
545030	9681	111
67580	2717	99
622657	237	4
239027	2598	19
100862308	2257	0
26419	5756	876
268729	4113	239
19256	3090	22
14560	2512	3
12165	2988	0
19661	5276	0
382867	4301	0
432838	1903	0
105518	1338	19
239029	2126	7
11752	1871	5525
19065	1903	0
432839	1601	9
319508	4184	3
75698	3454	363
14661	3158	3345
100041231	632	186
69134	367	21
20618	732	8
105450	3935	6
12166	5332	4863
78243	778	0
24131	6016	705
30044	2869	90
218914	4585	3916
14803	3428	0
723847	98	0
239036	1162	0
218921	839	0
72972	7540	1828
57811	1659	0
239037	4317	0
239038	2781	0
170677	4304	47
70045	756	3
66092	3081	7304
18183	4036	0
75170	927	0
100503038	2706	0
73591	396	0
328381	1296	9
52588	2476	2526
100503457	841	4
70564	1537	967
71200	592	64
69496	995	33
11720	3208	452
20387	2775	26036
17194	923	7
20390	1326	21592
666186	504	0
100041722	613	0
100042114	654	0
666376	504	0
666207	504	0
666214	613	0
100503856	844	0
73553	912	0
666233	606	0
100040771	759	0
666253	873	0
666298	636	0
100504358	672	0
100042055	847	0
100504444	504	0
100042130	555	0
666420	672	0
100041106	1566	299
666485	504	0
71826	883	0
666502	549	0
100861719	549	0
100042342	836	0
666561	672	0
13586	713	0
53877	462	0
93725	471	0
503844	708	0
630952	444	0
13587	716	1
74954	1289	0
666647	621	0
666660	792	0
666675	792	0
666678	672	0
385138	899	0
666723	792	0
666744	1240	0
19214	3187	108
100124437	69	0
73895	2282	1
19217	3768	5
70561	4028	138
70713	2444	2
50527	4418	652
100503256	404	0
67089	1564	2203
100504523	569	0
56291	4258	25
54342	2536	354
218952	3243	740
67651	735	3
114874	5198	852
100628600	93	0
320367	2557	0
666834	504	0
218963	703	1348
100041724	676	2
12159	1994	91
100502795	693	0
72391	773	39
12793	1484	1571
63985	4171	1740
328388	2919	5
68755	1202	548
74480	7422	1451
14528	2764	756
218973	4174	146
67296	2154	395
218975	4493	1665
16854	1406	12688
218977	4642	170
78938	3634	1297
100504663	3451	516
16709	4485	4265
73961	825	0
93834	5849	427
624367	1599	4
218989	5218	1234
18424	1737	0
606497	743	0
100041864	684	22
66770	1629	0
218993	1115	0
105504	4659	1531
74385	3165	701
70646	4597	1162
67082	1167	4
75288	1881	0
67419	2748	145
258487	1582	0
259147	1006	0
258485	1006	0
100041975	219	0
258314	1110	0
258313	966	0
258316	1035	0
258039	936	0
258275	972	0
258486	957	0
258360	981	0
258659	1044	0
258657	994	0
258658	942	0
257909	1065	0
239081	3162	2
258660	939	0
258662	936	0
258663	930	0
258661	936	0
258233	1144	0
73889	600	0
258422	1120	0
219019	936	0
257884	972	0
258296	1175	0
258295	945	0
258264	955	0
258113	924	0
56858	1021	0
219022	3653	925
239083	1508	1
85029	325	3
11546	1788	636
21745	8163	1144
546611	1602	0
328399	2046	0
66246	1608	385
11792	1307	124
219024	2753	931
18950	2941	1820
667034	1223	10
75019	1665	0
328401	1187	0
497113	579	0
497106	438	0
404319	1132	0
11727	1275	138
58809	1996	1013
219026	1257	0
78416	1072	6
19752	970	0
54159	759	0
11731	438	0
503847	462	0
93726	691	0
75377	1140	0
638695	1157	0
669149	2574	0
22301	2942	0
434459	1581	0
545047	851	0
219033	695	0
278676	1461	47
93719	713	0
52535	1623	385
214922	2334	4
