GeneID	Length	CD24-H-5
432582	4002	74
74148	5399	753
18472	6176	2903
67493	2718	315
17428	4586	496
97761	4760	786
104662	3385	211
100217469	60	3
27364	3699	132
103677	5799	1342
15248	4492	22
387208	91	3
387150	66	0
246257	2642	232
116905	2103	122
237847	3308	124
68275	3106	602
100861772	624	0
319822	3517	123
20317	1494	146
18816	2192	2
192652	6909	156
100042498	1766	775
387141	95	0
380712	1141	32
192159	7481	3061
280408	1489	218
380713	2884	167
215113	7232	1131
100628624	83	0
18738	3724	2567
19062	2641	782
17913	5662	1251
12928	3618	1480
22627	2078	9216
13447	4245	20
380714	931	565
74230	921	3286
76566	3512	144
68299	2816	566
116972	930	24
276919	3448	288
13168	575	5
67201	2523	1155
67390	1492	23
18230	2728	190
56322	2813	287
109934	5801	2173
320522	1207	1
237858	3237	9
53334	4265	514
12874	9152	2017
66601	1366	0
104184	2355	420
15567	2747	4
237859	3114	260
751519	109	0
319634	4654	316
237860	9040	1455
216961	1536	15
268445	3336	303
70057	1085	6
216963	3650	902
216964	1366	316
67477	3249	8
216965	12409	1400
100861790	1378	0
68564	10399	1481
12957	683	0
360013	7304	1682
791303	2298	6
19193	1774	8
791423	3414	1
20370	4096	0
268448	4393	772
100504178	2435	2
70451	1744	82
14252	2700	960
387162	66	0
723870	72	0
57837	2014	247
216971	3884	234
22032	3016	1020
140859	2800	314
68385	1283	217
268449	560	48
100529076	45	8
100216539	70	11
100529077	55	3
19376	1806	75
216974	1513	23
20926	6201	1493
20316	1268	695
72503	7443	2318
216976	1227	6
100042648	1715	2
54141	3822	139
11676	1702	38
276846	2488	666
22248	1281	157
15218	2503	0
790911	3627	1
20500	2191	9
52466	1974	28
237868	5164	4
22370	1745	13
18292	1285	0
195040	1343	242
67811	1951	647
21927	3709	1401
55978	802	1165
69071	1333	57
18099	4496	286
69109	1224	114
66274	5053	74
18126	3990	918
16859	1586	224
16706	4081	100
790910	3347	2
78889	3358	1705
791376	728	0
18015	11847	617
104522	1038	4306
18377	2226	0
216984	3971	10
14017	2297	5
319377	2653	16
268451	3145	617
790912	2187	0
72218	357	0
387188	66	0
723853	112	0
100038730	1543	0
216987	3871	570
52615	4373	819
54394	2354	255
237877	7272	49
68550	1287	149
216991	1597	10
71956	1959	215
59040	4356	771
246104	3767	36
70591	4536	329
22680	3723	1597
69077	1743	407
12569	4134	31
338367	5353	3322
103743	1393	379
75622	814	9
11418	3789	0
237880	1038	0
71388	1838	0
20296	806	2
20306	801	1
20292	1073	5
20293	536	0
20307	511	3
20290	505	0
270893	4105	0
791422	2220	0
12467	1771	2
66983	3278	137
100503272	885	58
16882	5945	522
67338	4242	382
19364	7062	270
78919	2081	0
217011	1767	56
217012	3552	35
76392	574	0
327978	5989	261
237886	3856	7
276950	4011	1
668706	498	11
237887	3503	0
20556	1664	30
100504448	727	1
20555	1857	2
20558	3958	20
20557	1816	7
100043636	1408	16
237890	3704	1
613254	389	12
103729	1500	12
100302731	96	0
103737	2726	92
71770	5411	3019
276952	3481	42
237891	2610	1054
66330	931	16
118453	2311	37
70439	2049	925
629303	1875	0
20304	532	10
20308	3008	19
100504464	2221	0
20305	1436	96
20302	790	8
20303	660	2
100034251	469	3
14038	544	1
66107	438	4
217026	5673	263
21410	2741	676
78394	3166	431
217030	5130	677
100504496	3092	8
56405	1443	2880
217031	2119	210
628813	1229	0
107476	9032	298
56321	1800	202
16869	2750	2
78365	624	0
78471	384	0
217038	2477	41
192970	1421	181
74995	755	2
217039	2950	1318
100504527	584	57
70325	2735	73
66196	3924	322
448850	983	84
12351	1300	211
237898	6924	685
73634	975	0
66884	2407	350
654810	640	4
53892	2894	255
192197	3656	221
100316691	60	0
71489	3138	3
100628627	87	0
78420	658	0
69909	1255	9
21385	3562	288
21387	3257	44
629393	879	0
237911	6933	13
70422	5922	247
327987	11787	1010
76892	4434	303
72508	7889	596
56427	2070	125
75909	2773	2477
387140	92	0
100504632	669	719
217057	3133	134
67300	6144	3125
67487	3724	1559
319269	3365	569
77864	4902	371
66569	2484	1168
74133	3221	167
270906	3827	8
66140	1349	116
723834	86	0
68729	5631	2411
320472	6315	140
114714	2954	37
83560	4888	16
19842	164	1
19858	215	0
19860	215	0
19861	218	1
19859	215	0
100503535	1611	0
18952	1636	218
170749	5692	468
327992	4158	6
207742	4311	335
68690	2705	2
20922	693	192
387160	64	1
207777	7616	2665
17523	2546	0
76113	2927	0
380718	2365	890
13861	2691	2
258406	936	0
258408	936	0
258407	1084	0
68097	2819	2239
110809	5262	3105
22344	4521	1237
70393	1504	18
103841	3189	1205
64656	1302	402
74297	1219	0
76626	6819	4128
100628571	92	6
193280	1056	80
11640	3911	273
73921	811	3
74617	2074	375
217066	812	0
72381	377	1
100504514	1427	0
12812	2607	75
217069	5563	1254
56077	5208	454
414094	769	1
217071	581	1
18121	1922	0
214604	2665	453
382543	2238	232
18559	1971	123
67888	1764	584
67468	2661	459
217082	5665	21
20913	6009	746
69802	2259	113
71943	2093	812
73922	649	1
73470	2270	0
72605	3336	0
217109	2613	345
103537	5231	343
18103	823	272
18102	1235	83
100862001	398	0
70834	7779	1666
22057	2288	5093
278507	3392	15
67684	3296	1774
71452	3763	1514
76408	5002	800
12291	8223	3
217116	2589	2
71889	3884	755
104601	2928	4356
237926	4151	136
264895	3069	202
12643	1653	374
98238	2780	874
268465	2228	0
94064	730	256
217119	3424	111
432589	1681	1
217122	2693	1
544806	2187	0
544807	480	0
544808	1560	0
665174	489	0
432591	1357	0
100039739	1073	0
12842	4709	399
20391	1693	2
54388	796	0
217124	4330	478
100504649	540	0
217125	3318	33
18604	2263	298
16400	4853	3761
13393	2606	4
13394	1820	11
320453	1663	12
93670	1248	1
217127	5966	898
215512	2317	1345
110172	1169	688
20747	2882	6224
104079	2093	534
18053	3409	16
100862044	717	0
18673	1799	172
544809	2246	2
432396	537	1
320616	3188	1
268469	2667	286
237928	1910	11
66610	4075	48
14710	702	42
73906	1319	1
14422	4086	3
140486	8382	15
100526468	92	0
14607	649	0
27681	947	384
268470	3974	1600
11951	868	117
76815	1556	187
237930	3206	4113
15408	1313	1
432593	1945	0
193022	617	0
387191	102	0
15417	2701	0
15416	2645	0
15415	1269	1
15414	1322	2
15413	1896	12
723893	110	0
15412	2566	14
15410	3721	25
103889	1631	20
15407	2077	1
100038600	2063	0
78473	2190	3
69884	2495	0
74479	2581	357
12412	1274	525
629750	683	395
18023	4867	3636
56358	930	85
387170	73	0
80280	1875	440
100502635	2804	12
217138	1363	2465
103711	2036	665
319371	2820	23
78912	3036	236
83395	3375	21
217140	1518	378
69297	1298	1094
107732	1682	685
71240	3535	250
57765	2552	3
73174	3335	121
16211	5909	1750
100502647	1392	0
19155	4143	1240
67036	2431	220
217143	9276	21
192157	7015	724
58996	5450	485
100141474	1425	4
56013	6965	2135
69729	612	5
103551	2330	66
246198	7271	1415
217149	742	206
22658	2836	478
26446	731	564
108083	5053	208
67480	3307	211
72215	624	2
65019	1062	848
100302498	128	7
16796	3433	9143
68127	1189	102
72973	1681	27
72324	2905	33
217151	1563	20
12295	2455	243
19921	805	422
217154	3049	3
72194	8607	871
19014	7590	1707
69131	8704	920
100628613	57	3
18013	3137	0
19049	1666	33
69338	1389	0
59045	2083	333
21393	948	7
18948	888	2
320655	2424	314
13866	4998	1128
103742	744	798
14786	2397	546
100862101	617	0
22780	4098	13
69376	1639	1
66612	2023	486
192852	902	1
450219	1477	0
76758	1666	0
57911	2726	0
100502779	1542	1
22123	2147	1352
12985	1363	5
23989	3410	678
21833	2246	844
217166	2627	5327
74026	4340	1265
100037262	1401	7
192160	3742	1288
268480	4163	109
68524	7589	787
23834	4701	23
19401	4131	951
353155	837	2
21973	5217	160
16010	2069	242
217169	4755	5
12775	1975	29
100862109	465	0
57376	2919	324
268481	2735	1
75706	1689	0
70810	1651	0
320864	2600	0
16675	1539	0
70843	1489	0
16661	2094	49
100504165	903	0
268482	1854	0
66809	1930	45
94179	1539	129
237934	1449	0
406221	1320	0
66380	732	0
66708	1031	0
69473	604	1
69664	1040	4
629873	1129	0
435273	879	0
75586	759	0
100041412	663	0
100041488	396	0
71453	830	0
100502803	807	1
665891	1011	0
68673	971	0
76444	978	0
546511	528	0
100040248	1018	0
68768	918	0
100040276	1200	0
665992	630	0
665998	1058	0
670464	618	0
670472	869	0
670482	777	0
69464	819	0
670496	691	0
100502865	919	0
435285	951	0
432600	1144	0
100415785	1096	0
16705	612	0
670533	1043	0
70831	971	0
670550	921	0
432602	935	0
435286	1077	0
100504183	1891	0
77914	761	43
71888	1679	0
16671	1581	0
16672	1605	0
16660	1581	4
16670	1673	1
53617	1722	0
16673	1666	8
16663	1314	16
16665	1720	196
16669	1375	7584
107656	2580	9
16664	1660	3
16666	1565	1
16667	1511	77
68239	1547	3
20918	1213	5226
14459	455	0
15114	3706	540
16480	5009	3770
66180	1869	176
14230	2603	30
68106	2025	170
66720	2012	11
217194	2436	103
104112	4427	1649
74407	2818	2165
12799	2678	2897
56354	2312	2570
100502925	1599	125
71966	2013	106
278304	4090	0
80861	2412	52
14534	3048	264
75482	726	2
19345	1573	1616
380728	3784	2
15171	584	0
80860	2162	96
20851	5442	392
20850	3888	162
20848	4487	3324
19285	3218	2472
11975	4029	611
27419	2478	440
15485	1317	1
71743	2386	968
21428	1975	382
19183	972	424
67998	3306	649
103733	1609	191
103768	1777	15
217198	3007	335
12777	1725	11
53321	5360	58
14055	4194	840
54409	872	400
28084	1067	1283
69847	4148	218
52469	718	587
68107	2228	98
56208	2031	1015
19192	2620	994
237940	2540	83
11754	4396	30
14377	2245	0
69684	1334	306
73635	1461	71
217201	3216	459
100862158	1321	0
19942	734	32
70110	1360	1288
26949	2732	507
100862149	744	2
11858	684	49
12189	6648	71
17966	5133	2392
217203	2301	374
666331	472	0
66599	1098	458
19848	187	1
80981	1382	116
217207	4319	373
18612	2336	10
17285	2208	19
73887	1185	1
74499	2066	3
72349	4204	480
75437	698	0
13384	2848	6
52685	2732	19
50997	4087	266
19064	480	0
217212	499	0
217214	2113	91
76547	1576	159
268490	1224	165
68401	1543	759
15184	3798	1223
217216	2543	5
217217	1362	0
72053	2096	549
217218	3707	601
21429	4806	1446
20533	4550	0
51799	3046	28
68066	1674	1103
14824	2333	393
217219	3099	11
16399	3437	102
237943	6830	834
100040792	677	0
57265	3628	22
77132	1334	4
268491	4573	1
52715	2307	196
11488	5102	12
14615	2906	32
75689	735	10
20624	3333	957
73293	1800	498
66784	1563	3
14580	4072	37
70218	3337	17
23829	1246	2
69739	954	1
68087	1714	219
100862190	614	4
18107	1838	651
72469	3031	157
67131	2076	166
192231	3401	1906
71059	1951	19
57778	3873	44
69441	1214	0
328019	1112	1
53859	4173	446
100862195	840	0
544817	5627	271
653030	2731	2
353047	5128	412
237954	3645	0
380730	4576	0
69444	884	0
104582	1072	5
56494	3078	1568
399609	3313	50
22412	4519	1
22415	3115	0
18195	3766	244
667631	721	2
11841	2659	562
12921	2428	0
237958	2675	0
17762	5387	127
100303739	1618	4
76719	5510	697
100862243	916	0
217232	5783	623
17896	883	14
629959	351	20
16416	5781	225
70894	1744	0
52686	2619	200
73431	2414	72
24086	5475	709
17534	5801	134
632687	3621	78
77097	11860	1721
13056	2474	5878
11421	5102	1354
192775	2853	1
71833	5750	1180
70207	1337	97
26406	3161	599
67803	2950	351
72149	2543	526
67163	3270	1325
72047	4012	1289
56095	2865	475
19184	1277	1258
83796	2869	2202
75870	2985	8
100862279	314	0
14599	810	0
15985	1198	32
110880	6598	7
75573	789	1418
15896	1142	265
78943	3976	220
100216537	73	37
21763	4942	406
18613	3305	1110
380732	1320	15
50776	1577	245
13207	3520	25276
100526469	67	288
320162	2727	469
66313	5331	1363
16647	2038	117
69066	1100	391
207165	11488	1686
100503350	681	0
68979	3161	239
100503362	727	0
71795	6350	271
100503397	876	0
66997	1723	785
442842	948	1
78455	6218	375
12299	1203	0
54377	984	0
100503414	1145	0
140723	3834	0
18750	8369	274
100862332	337	1
11818	1186	0
76380	3753	259
100503430	3012	1
12006	4260	42
268498	1078	0
19739	8531	434
67927	454	17
100036768	2765	124
14674	6197	2106
320509	2700	2
13929	3082	687
100503496	1776	1
104681	4509	18
74008	3396	35
52639	1817	136
19084	3323	3719
208659	2541	14
69324	1470	0
73257	389	0
27404	6178	38
217258	5616	96
217262	6268	14
76184	5720	4
100862355	581	0
217265	8269	72
26399	2064	20
16517	4014	1
16518	5448	429
629967	696	0
217294	1952	0
20682	4146	59
100038732	870	0
71203	1940	0
72386	1848	140
319871	2446	0
69806	2742	611
20606	1158	89
16834	3029	547
28081	2615	346
276852	2196	142
52670	1575	7
56699	3375	1426
237979	6604	0
73536	395	0
319819	3402	0
67671	369	27
117160	3456	21
432611	2871	3921
286942	3433	2390
72014	2260	25
217302	1098	0
70355	4672	2309
217303	4642	43
217304	2880	5
387565	690	0
217305	2440	5
140497	1139	4
629970	738	0
100043123	852	0
100043125	852	0
382551	738	0
217306	1949	2
58222	2806	5
246746	1885	8
26941	1922	3922
66176	1130	758
320534	4566	234
14813	4895	6
14149	1866	210
328035	1239	79
237987	2335	0
16470	3183	0
69602	2422	0
217310	3237	533
237988	3700	93
68572	734	574
71679	574	533
70382	1766	476
432613	1932	1
100628623	100	0
217316	3020	3
276905	2249	79
50773	805	330
100503567	159	0
15374	1358	436
170930	998	19
445007	2159	375
260302	3681	441
50529	1324	324
69674	1841	750
67283	2792	231
14784	2624	928
100503586	416	5
100043184	483	50
71947	4996	3431
140721	4722	1456
76265	1972	271
217325	3614	1955
217328	7820	473
100861625	875	140
170472	3986	399
66528	940	2526
68528	975	1240
57230	2086	313
100503650	2355	40
192897	6169	3771
100038636	2078	44
14635	1506	1129
100503677	1644	5
15081	1993	41
217331	3715	500
70450	3967	2103
22378	1795	2324
217333	2195	349
338364	3050	74
60441	1411	547
217335	5373	2213
11430	3987	3305
69535	902	345
69681	1427	24
14027	6398	168
217337	2526	858
14428	1940	3
53413	3344	581
15223	2578	20572
217340	4655	127
319370	1482	449
217341	2162	18
67763	1868	743
20698	2296	171
217342	5192	509
11298	1455	4
217344	3934	624
114886	2331	40
100038570	801	0
66293	1997	44
100216536	78	0
100216531	77	0
100216538	76	0
20446	2033	162
634720	1581	0
193217	3263	0
20445	2392	1
67622	1725	86
107817	1668	442
74319	1039	98
20382	1903	3467
69900	3128	247
268510	4254	0
76972	600	154
74136	5574	5179
53860	4263	2047
78403	1344	5
217351	8726	734
217353	3144	506
217356	2908	24
77727	1078	0
20973	1524	1108
21877	1369	13
71562	2332	71
11799	3416	8
546519	1820	0
71776	1840	82
100503754	1850	10
12702	2732	5702
100861684	757	0
74451	2298	943
69926	14889	51
791367	3181	5
100503797	2158	1
19157	3273	576
72344	5609	892
21858	3622	1201
58251	1978	1
100861706	1278	0
19039	2168	1168
76025	3025	931
56745	4519	89
100126224	1648	6
217364	3922	352
52897	4545	2
238011	1370	0
12416	3740	131
30951	1393	138
12418	5197	450
207592	6988	506
207607	4979	7111
14387	3797	1188
192170	1463	500
170720	3958	2
27029	4324	115
268512	2692	44
100316690	90	2
672511	16939	1421
338371	5277	439
18164	5284	56
100503830	1705	0
74370	6932	569
319454	1290	451
208092	1561	135
100861714	784	0
108100	3610	3833
11302	5743	37
723844	98	0
100526518	87	0
12009	3578	928
78777	2779	181
208501	494	239
72055	5413	1727
100861721	752	0
76377	1334	6
100042332	1707	106
268515	10727	256
100503912	575	17
100503938	878	3
11465	1894	1913
66838	619	59
238021	1718	20
71885	3175	249
217365	4685	1004
208634	2064	0
18588	899	7
66431	810	105
67291	2760	881
70317	2023	180
15239	2908	1767
56282	949	242
100861766	1104	6
27376	4000	2196
667716	844	2
14527	1929	25
192173	1205	706
68701	775	1
100504013	912	1
18453	2538	4172
192662	2732	2717
21681	1132	312
66156	3495	672
208990	549	8
68671	1835	888
209011	1715	588
17134	1639	387
100504040	1275	220
209027	2914	43
68515	2307	4
77583	2020	31
68938	1872	731
20892	636	330
217366	2464	5055
170758	1078	1591
67880	918	3656
12409	1021	135760
111241	1599	105
19719	2118	371
209318	2071	261
68730	1909	334
100861787	1002	0
14104	9938	1532
71276	3390	879
80879	2577	1437
104318	3749	2589
12516	1042	302
58210	2322	129
209588	1615	36
637008	1771	9
70956	2046	1
73679	1740	0
217369	1703	0
66179	1243	78
238023	2379	424
217370	2591	390
67608	4412	98
68837	5032	735
66840	2344	758
217371	1865	67
238024	2028	345
63828	4358	225
108903	3912	710
319530	3243	305
210004	2851	141
210029	2468	89
74675	3238	4
674842	3069	1
74173	1073	119
19325	3513	1536
16570	6849	121
100043040	3300	61
75302	8892	861
13528	2645	397
100503871	3331	8
13435	9852	728
100038522	1385	0
18976	1007	18
668212	6547	14
217378	4713	405
104111	4730	37
52504	4343	79
69709	4013	65
17977	7329	807
100041995	785	1
100042014	748	1
20403	6216	923
74855	2833	1
207921	2886	7
382562	1306	9
626534	1343	61
66055	1116	563
14226	980	18
238037	3180	19
432628	3125	32
217379	2511	476
320817	8102	523
208439	7048	39
72669	1258	0
672098	820	0
73575	339	0
238055	13909	34
68832	3082	522
238057	1399	0
58240	2958	233
724112	1216	5
11852	2228	3588
328059	2445	0
80913	6686	1992
208941	2647	3
20969	3057	2851
100862277	1032	1
319503	3869	0
17775	2130	4877
17182	3014	2
74682	4392	2439
75516	1000	89
69420	476	0
23967	2011	19
70881	1855	0
105014	1472	299
238074	786	147
71457	736	0
238076	3059	16
56184	567	0
73304	744	0
209334	3283	6
67241	5603	543
26950	1936	12
74712	1935	0
209550	3175	0
628327	507	3
627110	704	1
76820	4850	1780
70858	1341	1
18109	2596	3
104721	2469	1071
71169	7240	803
105005	3380	1561
791361	2842	3
73972	806	0
217410	4198	1381
14245	5725	238
18217	1547	1
268527	8260	5
50496	2496	253
19878	8012	1897
217430	2305	270
73667	1798	5733
382571	4789	1
71853	2125	3205
68775	1597	619
217431	2986	146
100526470	83	0
100503365	328	0
18263	2547	2992
53602	1561	276
668525	1485	53
245297	3232	0
668539	972	0
100043324	724	250
236366	2542	8
668558	2349	2
668413	581	0
546524	2616	0
544848	509	0
629055	830	0
100042706	1104	0
100042727	1824	0
668605	564	0
100861711	1290	1
668455	738	4
100503846	632	0
675713	573	0
69513	1727	23
382686	632	12
100503913	896	0
211914	5679	172
16413	1874	150
54451	2560	933
67732	926	259
11491	4410	676
22630	2110	1323
100043407	885	78
628850	1263	2
434693	738	0
100043416	1176	0
69732	1407	0
100862386	525	0
668662	1886	1
100861601	1245	0
66808	2268	1
668714	971	1
21340	2019	260
195733	3530	233
194655	3982	742
12879	1838	5
20135	2180	44
100861907	474	0
67216	2802	15
77480	7402	1558
15902	1272	1795
432641	1115	0
100502727	342	0
74930	550	0
108089	5163	268
58185	3785	180
22169	3189	931
100504347	1973	0
636791	2087	0
20666	8451	59
328069	2998	0
68511	1434	0
94041	1460	0
71693	1383	5
20115	961	124
19819	1457	160
104923	1676	1136
217449	4259	552
380752	1692	140
100504402	1291	0
17933	7523	0
328075	3057	0
69675	6614	303
22018	3282	0
268534	2337	107
69566	1547	0
211986	2958	442
100294583	1507	0
11431	3221	390
24057	1736	199
104943	2670	178
629667	210	0
16777	5778	850
13382	2243	1027
13487	2628	2
104836	4007	215
23985	3083	2
12033	2008	265
71916	1768	74
238123	2997	250
73010	4587	0
73389	4240	976
19088	3358	1527
100504461	1076	0
30955	6954	10
100504475	298	3
72123	4155	131
59027	4547	554
100504486	2804	30
74076	1633	38
19027	4689	2882
68764	2953	10717
320046	1551	11
380753	4278	721
100504517	1831	0
75040	675	757
28071	2324	173
114712	886	0
22160	1630	1
100861990	2847	4
79221	4428	23
75456	1676	0
217463	6226	912
100169866	1859	6
751520	87	0
11622	5494	743
71581	1058	0
403205	819	1459
23795	760	72
66109	1923	676
100862018	317	3
432649	1451	14
66912	1871	112
217473	2446	205
71156	1323	0
66042	1751	0
75847	2690	93
100628578	74	0
17286	2348	11
319660	2155	275
217480	5544	2
73867	919	0
14009	4223	21
11861	3807	1097
20259	2999	6
380755	1213	23
15982	1816	7410
100316693	100	11
629820	401	2
246196	2454	179
238130	8072	114
93757	1177	35
16981	3185	233
27362	1865	656
100039062	3025	89
67452	4406	822
319504	7581	23
217517	4325	200
664883	7000	94
217536	1728	84
15228	3985	1
67293	854	0
620583	2931	0
69054	708	0
18760	3778	201
217558	6726	553
76983	2091	524
12810	2683	1
94186	4164	994
11782	1113	444
207304	8988	3274
544864	3627	55
320487	7761	844
328092	2564	107
14762	1388	0
76826	1193	206
11855	5197	1815
73278	304	0
238161	10263	138
27386	5879	0
67335	282	0
112407	2676	4
665239	591	0
100038648	3622	0
104725	1363	764
100316682	80	0
66266	1043	461
72183	1879	1005
12632	2940	1169
217578	6179	398
72658	1187	60
665137	778	12
24067	4264	40
73385	3863	15
100039815	912	2
665155	3286	3
100101807	3863	11
100039830	912	1
100101806	2516	98
100503822	1075	43
59032	2395	143
66132	3117	112
26443	997	1250
18035	1579	5795
79459	1575	44
56856	3102	0
56784	7904	1847
52592	2566	191
100503961	1221	100
217588	1509	520
621837	231	335
104798	2288	1598
21869	2865	2473
97836	617	13
18094	1260	3
18511	2574	28
217593	2766	3
328099	4006	406
73490	1454	44
100504018	1480	12
100040044	1040	68
15375	3188	2160
70846	1475	71
100504027	1426	30
100503562	3217	336
20605	3869	2
66864	4539	526
100504043	3093	4
20334	4108	207
66603	1106	76
78232	1255	566
18949	3469	1579
338320	1628	1
217615	3082	1335
70611	3446	480
100504078	1246	0
100504101	1089	0
238205	3726	0
73309	521	0
623046	3566	0
217648	1463	29
66689	2854	275
328108	6434	2308
328110	4068	869
30795	945	222
104806	7775	71
217653	4017	6
70948	2228	2
238217	1023	0
320772	9834	1
100316870	12530	0
20090	390	46
69706	1501	1
66483	517	434
217664	2616	413
109065	2639	414
414085	2546	70
18974	1695	10
271005	1949	198
69554	1946	365
66244	3722	620
11845	3731	1620
76062	1037	173
207965	1027	51
20663	5612	663
217666	3338	133
68055	1485	285
71091	1689	523
751538	110	0
74724	1421	38
399510	4454	780
70934	1852	13
73991	2818	160
100040999	628	12
64010	2524	1507
18080	10344	2531
791312	2278	36
100504285	1080	373
110095	2821	2005
414124	1296	3
94090	7430	23
72736	2320	891
100861697	1220	18
319710	4662	136
56444	4022	636
19167	1434	445
73204	1589	92
238247	5780	594
75266	596	23
30056	1117	91
76967	5763	197
59036	3761	27
67348	637	0
73815	767	3
208846	6004	592
238252	1374	1
67217	1705	6
104771	1976	228
73936	2630	0
104001	3710	14
78257	5247	575
67708	4420	1298
66375	1304	1200
19042	2789	771
100861726	1074	0
75801	1910	0
20476	3956	0
20471	2849	460
20474	5572	911
17420	2505	794
76357	1669	125
625098	2959	1120
380765	689	1
238257	3282	621
73644	1039	9
18755	3301	176
666385	682	0
15251	4761	672
100504452	3947	5
277089	675	4
75627	2125	157
238266	2705	0
100504476	1161	0
74284	1046	14
386753	2995	13
238271	4061	0
80837	2358	112
217674	1614	0
26932	4810	776
72338	2981	4
665931	832	0
81535	3324	1437
319565	21718	5330
100628610	83	0
13983	3362	45
80384	2246	0
108156	3324	829
238276	6685	116
109929	1777	235
268564	3987	179
100504512	984	3
15512	2683	3945
210762	1453	2564
100041694	893	1
100628604	79	0
263406	4955	889
100504549	540	22
20741	10394	39
211151	641	526
14776	1067	2567
104886	3126	849
110606	2560	187
17187	2005	657
53618	3982	528
626215	531	0
268566	3402	326
70897	1778	0
56217	5515	615
73834	1410	1300
13665	3152	618
27260	1551	27
268567	3961	31
211945	6439	824
110417	2353	115
11847	1417	79
53612	1281	643
17252	1574	91
77974	1674	10
211978	9368	331
19363	2837	19
12192	2984	4845
69548	4845	196
109711	3739	6048
320808	5707	877
100217447	124	0
97827	3323	362
69522	508	0
108760	3920	16
13877	812	183
328133	5230	2485
68354	941	36
217682	3527	570
380768	4399	2
217684	5065	1446
67340	377	0
100504661	1142	15
20384	1653	4376
20493	2102	16
64075	3496	53
100526532	84	0
110893	5068	0
100042143	2865	0
214321	2496	29
11498	2330	10
66272	1997	258
100504690	622	0
24071	10398	756
56622	2911	4
69792	1004	284
100504704	757	3
69480	2042	1894
338372	11896	979
54604	12139	1241
217692	7701	730
50779	2626	10
791340	968	0
74283	1082	0
70127	1298	5
73828	2182	89
217695	3869	634
67039	4244	1855
19164	3023	652
170721	4375	54
18222	1962	646
71952	2346	95
171210	2200	395
26897	1559	2649
171282	2325	4
171281	2594	2
217698	1518	6
217700	1822	13
105000	5765	2616
70481	2359	748
238317	7373	997
100502697	3342	1
77219	3290	682
52708	5236	413
217705	3357	1391
217707	1602	158
12499	4990	3625
72873	2190	1967
66381	1379	94
104776	3346	1896
100861863	582	0
217708	2144	302
12677	3180	0
19300	2527	91
432677	3608	0
627191	2499	0
67963	3262	5584
74316	868	412
16997	6603	223
100303738	3954	7
68497	5434	539
73736	716	164
56531	7034	856
100502763	1133	17
73422	2682	31
78920	2767	1607
238323	2534	18
18654	1569	6
217715	1573	1334
217716	5428	218
66204	648	233
72350	4482	535
217718	5386	1483
100502783	668	1
68581	3526	1237
14281	2093	62269
81703	1881	195
53314	904	20
217721	3435	199
58520	1185	233
320244	4841	844
21809	3385	58
100861892	920	0
76411	809	2798
328136	3160	1
70373	3919	213
26380	4621	1
238328	6189	33
68737	3850	55
627607	1949	0
238330	4112	1398
217732	4409	819
238331	792	0
217733	3335	0
64242	1616	6
217734	5059	279
14874	2108	3842
382620	7179	590
238333	2066	45
71275	1412	6
104799	2701	371
217737	1320	2606
217738	1425	0
20773	3754	922
211064	1949	94
100526546	79	1
654309	1170	3
380773	419	129
66354	2257	1387
666806	1872	0
193322	1812	0
100042776	998	1
100042786	689	0
100862206	930	5
100861908	435	0
100861898	530	0
544881	1851	0
100038992	222	0
100038982	4341	1
100039042	1766	0
100039052	1822	0
100039076	798	0
100039087	1899	0
100039100	435	0
100039162	435	0
100039129	435	0
667350	930	0
546543	222	0
100039315	1893	0
666862	435	0
435337	1842	0
633093	4204	0
266459	1641	2
100503047	438	0
72113	2287	121
71818	2283	5
18191	9782	2
13371	5815	8
75216	4807	1193
71349	1023	0
22095	4874	34
83602	5806	565
108800	9896	1780
666955	2624	4
20338	6300	2088
399558	7099	16
100862089	695	0
69423	613	0
14420	3704	1061
14744	2035	7
72258	2533	0
104871	2025	537
24000	5738	875
75553	4184	2103
319670	10136	241
76260	2308	1810
67639	1176	0
71375	2611	135
100503855	3630	1
100503812	646	1093
73457	645	14
78767	2069	190
104884	2058	93
217826	3112	2
19179	1502	1036
217827	3708	188
100038378	1982	53
12313	4001	26658
100861669	753	0
100038713	4791	2
104718	3442	68
73086	4406	53
100040123	408	283
217830	3229	376
667148	701	0
238377	3505	19
68339	6292	3031
100038467	3405	4
100316805	121	0
68734	4594	1019
319760	3100	46
74947	3665	0
271036	3716	4
74413	2584	163
23876	5829	95
109181	6448	575
100504056	2370	15
110616	5404	370
100040297	1174	684
51786	5315	449
238384	2092	134
217835	4007	93
19141	1874	828
27277	2902	513
12652	1882	1
217837	2856	746
100504113	601	1
100316812	93	0
100859931	3835	0
64113	3728	7
320351	1205	68
100233175	1162	96
66622	3247	365
238386	4306	471
75483	476	0
217843	8870	393
170952	905	0
100504156	1406	5
65256	2690	3
68149	3715	317
27225	3157	785
52668	1053	546
76933	463	24
217845	1093	5
74521	3683	149
217847	1570	3
12401	1462	22
194604	1346	2
68348	3158	0
20701	1425	0
20703	1442	0
20700	1939	0
20702	1424	0
20704	1374	0
380780	1489	2
71907	1694	118
68054	3690	5
321018	1353	0
268591	2162	0
74069	1864	0
271047	2070	0
16625	1690	7
238393	2290	5
20715	1949	12
546546	2051	2
628900	2193	1
238395	1999	0
20714	1652	0
100504264	762	0
20717	1659	2
20716	2085	105
14836	1174	0
791311	3002	0
