GeneID	Length	CD24-L-5
217480	5544	14
73867	919	0
14009	4223	94
11861	3807	637
20259	2999	21
380755	1213	53
15982	1816	6711
100316693	100	14
629820	401	1
246196	2454	199
238130	8072	164
93757	1177	22
16981	3185	185
27362	1865	1202
100039062	3025	12
67452	4406	751
319504	7581	89
217517	4325	373
664883	7000	27
217536	1728	68
15228	3985	0
67293	854	0
620583	2931	0
69054	708	0
18760	3778	99
217558	6726	226
76983	2091	517
12810	2683	6
94186	4164	934
11782	1113	206
207304	8988	1889
544864	3627	31
320487	7761	476
328092	2564	59
14762	1388	1
76826	1193	68
11855	5197	584
73278	304	0
238161	10263	5
27386	5879	0
67335	282	0
112407	2676	15
665239	591	0
100038648	3622	0
104725	1363	445
100316682	80	0
66266	1043	198
72183	1879	678
12632	2940	734
217578	6179	254
72658	1187	74
665137	778	28
24067	4264	30
73385	3863	9
100039815	912	1
665155	3286	0
100101807	3863	2
100039830	912	0
100101806	2516	112
100503822	1075	35
59032	2395	95
66132	3117	160
26443	997	1021
18035	1579	4426
79459	1575	9
56856	3102	0
56784	7904	926
52592	2566	176
100503961	1221	84
217588	1509	664
621837	231	227
104798	2288	2518
21869	2865	2559
97836	617	11
18094	1260	2
18511	2574	217
217593	2766	68
328099	4006	507
73490	1454	55
100504018	1480	30
100040044	1040	31
15375	3188	2105
70846	1475	105
100504027	1426	17
100503562	3217	513
20605	3869	0
66864	4539	473
100504043	3093	6
20334	4108	228
66603	1106	66
78232	1255	284
18949	3469	1011
338320	1628	2
217615	3082	1140
70611	3446	313
100504078	1246	0
100504101	1089	0
238205	3726	0
73309	521	0
623046	3566	0
217648	1463	30
66689	2854	91
328108	6434	607
328110	4068	948
30795	945	222
104806	7775	103
217653	4017	15
70948	2228	1
238217	1023	0
320772	9834	19
100316870	12530	0
20090	390	72
69706	1501	2
66483	517	640
217664	2616	401
109065	2639	62
414085	2546	47
18974	1695	12
271005	1949	77
69554	1946	337
66244	3722	656
11845	3731	1506
76062	1037	180
207965	1027	85
20663	5612	422
217666	3338	127
68055	1485	120
71091	1689	18
751538	110	0
74724	1421	5
399510	4454	637
70934	1852	5
73991	2818	43
100040999	628	16
64010	2524	953
18080	10344	244
791312	2278	3
100504285	1080	17
110095	2821	479
414124	1296	0
94090	7430	0
72736	2320	358
100861697	1220	9
319710	4662	248
56444	4022	448
19167	1434	307
73204	1589	65
238247	5780	453
75266	596	1
30056	1117	104
76967	5763	101
59036	3761	31
67348	637	0
73815	767	0
208846	6004	557
238252	1374	3
67217	1705	24
104771	1976	140
73936	2630	0
104001	3710	5
78257	5247	21
67708	4420	189
66375	1304	403
19042	2789	489
100861726	1074	0
75801	1910	0
20476	3956	0
20471	2849	340
20474	5572	465
17420	2505	331
76357	1669	78
625098	2959	190
380765	689	0
238257	3282	897
73644	1039	9
18755	3301	257
666385	682	1
15251	4761	874
100504452	3947	1
277089	675	1
75627	2125	126
238266	2705	0
100504476	1161	0
74284	1046	2
386753	2995	1
238271	4061	0
80837	2358	107
217674	1614	0
26932	4810	604
72338	2981	11
665931	832	0
81535	3324	445
319565	21718	2516
100628610	83	0
13983	3362	11
80384	2246	1
108156	3324	796
238276	6685	107
109929	1777	70
268564	3987	195
100504512	984	0
15512	2683	398
210762	1453	160
100041694	893	0
100628604	79	0
263406	4955	606
100504549	540	84
20741	10394	22
211151	641	234
14776	1067	2218
104886	3126	847
110606	2560	181
17187	2005	514
53618	3982	733
626215	531	0
268566	3402	453
70897	1778	3
56217	5515	557
73834	1410	599
13665	3152	381
27260	1551	58
268567	3961	39
211945	6439	544
110417	2353	106
11847	1417	33
53612	1281	506
17252	1574	118
77974	1674	6
211978	9368	324
19363	2837	179
12192	2984	9208
69548	4845	164
109711	3739	1787
320808	5707	612
100217447	124	0
97827	3323	336
69522	508	0
108760	3920	14
13877	812	149
328133	5230	1112
68354	941	31
217682	3527	1128
380768	4399	0
217684	5065	1084
67340	377	0
100504661	1142	8
20384	1653	3462
20493	2102	12
64075	3496	39
100526532	84	0
110893	5068	2
100042143	2865	0
214321	2496	13
11498	2330	9
66272	1997	227
100504690	622	0
24071	10398	449
56622	2911	1
69792	1004	171
100504704	757	0
69480	2042	244
338372	11896	357
54604	12139	789
217692	7701	553
50779	2626	10
791340	968	0
74283	1082	0
70127	1298	6
73828	2182	53
217695	3869	287
67039	4244	1628
19164	3023	422
170721	4375	187
18222	1962	267
71952	2346	70
171210	2200	72
26897	1559	223
171282	2325	1
171281	2594	0
217698	1518	1
217700	1822	15
105000	5765	320
70481	2359	51
238317	7373	626
100502697	3342	1
77219	3290	407
52708	5236	333
217705	3357	97
217707	1602	147
12499	4990	1415
72873	2190	190
66381	1379	147
104776	3346	1103
100861863	582	0
217708	2144	148
12677	3180	0
19300	2527	99
432677	3608	0
627191	2499	0
67963	3262	14339
74316	868	315
16997	6603	604
100303738	3954	11
68497	5434	448
73736	716	196
56531	7034	501
100502763	1133	9
73422	2682	6
78920	2767	1124
238323	2534	5
18654	1569	9
217715	1573	307
217716	5428	195
66204	648	134
72350	4482	111
217718	5386	1023
100502783	668	0
68581	3526	616
14281	2093	29480
81703	1881	426
53314	904	41
217721	3435	47
58520	1185	299
320244	4841	147
21809	3385	189
100861892	920	0
76411	809	293
328136	3160	0
70373	3919	205
26380	4621	1
238328	6189	35
68737	3850	76
627607	1949	0
238330	4112	764
217732	4409	380
238331	792	0
217733	3335	0
64242	1616	19
217734	5059	223
14874	2108	1142
382620	7179	285
238333	2066	2
71275	1412	11
104799	2701	322
217737	1320	812
217738	1425	0
20773	3754	724
211064	1949	152
100526546	79	0
654309	1170	5
380773	419	201
66354	2257	918
666806	1872	0
193322	1812	0
100042776	998	0
100042786	689	0
100862206	930	5
100861908	435	0
100861898	530	0
544881	1851	0
100038992	222	0
100038982	4341	1
100039042	1766	0
100039052	1822	0
100039076	798	0
100039087	1899	0
100039100	435	0
100039162	435	0
100039129	435	0
667350	930	0
546543	222	0
100039315	1893	0
666862	435	0
435337	1842	0
633093	4204	0
266459	1641	0
100503047	438	0
72113	2287	148
71818	2283	5
18191	9782	1
13371	5815	7
75216	4807	114
71349	1023	0
22095	4874	5
83602	5806	353
108800	9896	341
666955	2624	1
20338	6300	2101
399558	7099	61
100862089	695	0
69423	613	0
14420	3704	260
14744	2035	4
72258	2533	0
104871	2025	85
24000	5738	396
75553	4184	642
319670	10136	247
76260	2308	208
67639	1176	0
71375	2611	136
100503855	3630	2
100503812	646	61
73457	645	2
78767	2069	12
104884	2058	83
217826	3112	2
19179	1502	844
217827	3708	199
100038378	1982	16
12313	4001	5489
100861669	753	0
100038713	4791	2
104718	3442	29
73086	4406	36
100040123	408	470
217830	3229	151
667148	701	3
238377	3505	6
68339	6292	2180
100038467	3405	11
100316805	121	0
68734	4594	993
319760	3100	20
74947	3665	1
271036	3716	2
74413	2584	276
23876	5829	166
109181	6448	342
100504056	2370	4
110616	5404	274
100040297	1174	501
51786	5315	321
238384	2092	32
217835	4007	166
19141	1874	393
27277	2902	614
12652	1882	9
217837	2856	288
100504113	601	0
100316812	93	0
100859931	3835	0
64113	3728	1
320351	1205	130
100233175	1162	66
66622	3247	250
238386	4306	313
75483	476	0
217843	8870	11
170952	905	0
100504156	1406	0
65256	2690	8
68149	3715	50
27225	3157	588
52668	1053	445
76933	463	16
217845	1093	0
74521	3683	73
217847	1570	4
12401	1462	4
194604	1346	0
68348	3158	0
20701	1425	0
20703	1442	0
20700	1939	0
20702	1424	0
20704	1374	0
380780	1489	0
71907	1694	15
68054	3690	2
321018	1353	0
268591	2162	0
74069	1864	0
271047	2070	0
16625	1690	3
238393	2290	7
20715	1949	15
546546	2051	0
628900	2193	3
238395	1999	0
20714	1652	0
100504264	762	0
20717	1659	2
20716	2085	124
14836	1174	0
791311	3002	0
192119	9851	866
100504301	717	10
94040	11962	289
212073	5532	96
69434	529	12
100306943	275	1
100526471	65	0
73046	930	1
100504315	801	0
27381	1009	0
27379	1026	0
27382	1041	0
27378	830	0
27380	1031	0
21432	1395	0
69952	3282	0
100040339	1575	0
268595	5786	17
12062	1680	2
12061	1338	13
76559	10173	537
66787	2787	124
78801	3093	522
18789	4509	1390
100503099	2076	0
22367	3796	152
76639	1028	0
71033	1353	0
73160	999	0
74968	1443	0
58208	7923	3
100503150	980	0
52690	2725	705
12454	2632	271
668158	1547	35
100861813	1116	0
214305	2605	0
13116	2118	22
68519	4201	203
100504467	1549	5
14026	2698	42
723909	99	0
70059	3574	15
22632	2324	663
214663	1964	116
100503195	604	8
723946	96	0
104910	1580	45
22375	2883	1171
212198	2657	63
380785	2712	4
13386	4811	0
17263	12906	71
100316809	80	0
791079	94	0
751547	91	0
100124466	83	0
723843	97	0
723880	67	0
751555	94	0
100526472	89	0
100526519	89	0
353326	5235	0
723866	91	0
76880	1317	0
723937	124	0
387146	70	0
723867	94	0
100316735	75	0
100526473	80	0
387154	62	0
75745	3584	25
100316669	120	0
723854	79	0
449562	69	0
449561	67	0
100861570	71	0
100303647	30	0
100861571	72	0
100303646	71	0
100861572	71	0
100124461	77	0
723858	66	0
723936	82	0
723927	63	0
723859	61	0
100316751	120	0
723839	86	0
791071	81	0
723842	97	0
723878	85	0
751539	74	0
100316673	121	0
751521	99	0
723881	76	0
751522	63	0
751552	92	0
723856	86	0
100124453	84	0
723934	82	0
723855	68	0
723833	79	0
723935	75	0
723940	82	0
723917	74	0
100124450	78	0
723912	76	0
387152	71	0
751523	66	0
723875	73	0
100040724	1300	0
100124484	82	0
387172	66	0
751524	79	0
723857	68	0
723941	90	0
723862	79	0
723913	80	0
723933	79	0
723863	81	0
100499517	83	0
67280	1621	0
353504	1280	7
100526515	82	0
107585	1868	4
629595	385	350
26931	5591	725
100503237	2404	33
319786	1306	7
13424	14398	2515
66323	954	2
100861856	712	2
15519	2850	1770
69641	2427	190
26448	1693	104
66709	1653	4
72805	3725	153
100041649	398	242
67236	2179	118
104859	7830	272
74251	2558	47
77878	1093	0
217864	2725	171
22031	6975	413
93835	1685	3
100503323	1310	0
217866	6718	984
380787	657	2
74190	2923	42
21928	3570	309
212539	1215	0
217869	3966	3515
100316932	122	56
100504687	1954	26
17169	3388	775
12709	1478	220
328162	2433	70
70369	2138	210
68020	1242	156
16593	3067	557
74335	2422	84
68520	1310	206
21981	4333	1103
77675	1729	52
70257	365	600
74691	4809	9
217874	761	0
104816	2732	286
100526547	85	0
387199	76	0
668303	6918	42
100504733	1752	0
100126692	3223	0
319942	2636	0
104885	2373	0
70435	4601	69
11565	1791	184
30954	782	308
11651	2690	1594
382639	3478	525
217882	6640	1452
104759	1978	18
100041194	3572	42
100047183	10677	6
217887	1915	115
71963	2420	126
56696	2439	31
16450	4054	681
66174	793	267
72308	2755	574
399566	2098	179
217893	5480	442
75671	1267	0
116870	2775	357
100861919	848	0
68337	1439	2587
12925	447	502
104732	3355	63
69195	1601	0
238447	1225	44
380792	1480	0
404711	1007	0
16016	1222	0
16017	1478	0
380795	1201	0
380797	1008	3
16019	1491	16
777656	54	1
777655	48	0
777654	48	0
777648	53	0
777661	11	0
777662	16	0
777664	17	0
777667	17	0
777672	17	0
777675	17	0
777677	17	0
777679	17	0
777657	23	0
238405	2271	0
777681	17	0
238406	2507	0
777685	353	0
777686	350	0
777688	294	0
238412	293	0
777780	294	0
668389	293	0
544896	351	0
638605	293	0
668395	294	0
630486	291	0
641178	294	0
628098	294	0
791089	286	0
791090	293	0
629785	203	0
780793	350	0
780792	294	0
633568	294	0
780794	294	0
640046	292	0
780800	357	0
780801	294	0
780802	294	0
780803	294	0
780804	296	0
668421	340	0
780818	353	0
238418	351	0
629812	299	0
195180	294	0
629818	351	0
780825	351	0
629826	351	0
668438	350	0
632654	363	0
629833	299	0
633457	299	0
780828	300	0
780829	296	0
636260	294	0
780831	291	0
629842	300	0
435321	294	0
629845	299	0
628398	300	0
639510	300	0
238427	300	0
432701	300	0
629849	300	0
380808	357	0
432702	294	0
668469	294	0
380809	359	0
668474	294	0
780864	297	0
668478	294	0
629859	293	0
629860	294	0
629863	294	0
629865	294	0
629866	294	0
629871	294	5
668493	294	0
382692	294	0
668497	294	0
780883	294	0
780884	294	0
780885	294	0
629884	294	0
629893	294	0
628614	294	1
629897	294	1
668517	294	0
780891	294	0
629906	310	0
629908	294	0
629915	294	0
629919	293	0
629925	294	0
640506	301	0
780929	294	0
382696	294	0
780931	309	0
629930	301	0
211331	294	0
780932	309	0
382695	294	0
780938	297	0
780939	349	0
432708	457	0
674018	294	0
668544	282	0
100502704	1206	0
238448	294	0
668549	351	0
432709	302	0
780956	351	0
380823	309	0
636462	301	0
380824	294	0
435328	294	0
619833	309	0
780960	301	0
638634	294	0
619886	302	0
619916	294	0
100775172	301	0
668577	295	0
100775173	309	0
668582	301	0
622728	294	0
100775174	294	0
619994	294	0
213570	294	0
435331	294	0
668589	294	0
668591	294	0
100775175	294	0
620140	293	0
434609	351	0
668597	294	0
668599	296	0
56220	2068	261
22355	3385	22
217935	3725	291
52635	5541	1011
100502747	4161	0
319545	2892	16
76044	6604	43
19276	4688	82
627375	273	1
100038689	842	0
432713	449	0
387171	69	0
217944	3987	225
217946	2611	53
13411	14072	273
20688	5770	229
100384890	884	0
320145	4480	0
77706	3876	0
320910	3096	11
238455	3818	274
217951	1168	0
73266	979	0
100504487	1282	1
76937	585	0
73270	669	1
14569	2681	2219
105203	8338	503
142688	2366	414
70405	1426	899
80796	915	0
494124	549	0
56349	3738	2209
238463	3096	0
83428	1478	0
105387	2445	824
105349	1172	73
27384	1232	123
432720	1242	24
111002	1043	4
622402	1231	11
83702	1359	0
116852	1306	0
77337	1209	2
56043	1713	335
432723	2462	0
71867	593	2
23849	4217	9913
69617	3543	375
56421	3986	263
100039532	333	5
94191	5456	0
207615	7990	331
319554	2867	45
100039655	684	0
320581	2243	0
69237	2579	653
217980	4707	2342
100039719	419	0
208440	8026	295
66505	4114	1438
12671	3168	44
664793	832	0
20191	16813	92
328186	3772	139
238505	4486	111
100039826	507	133
11472	2985	43
432725	483	0
217995	6776	297
56048	2980	590
171211	8103	63
67475	4239	284
664862	2941	431
18812	852	0
18811	790	0
107849	694	0
100039786	960	25
630663	672	0
83924	2981	372
18073	6046	229
17101	11806	377
14706	2968	5
97884	3681	383
70430	1807	568
14593	2371	199
94246	6105	961
94253	9460	0
100862358	659	0
75398	768	193
19166	946	876
105351	2023	129
670994	509	115
100504070	2565	0
14634	8427	142
71071	1123	0
328190	1538	0
16323	1529	12
192136	1727	13
66308	2672	153
69562	7081	698
100316665	121	0
56044	2662	506
67008	3436	138
73992	859	0
218030	2118	0
218035	3197	523
218038	3195	17
21641	350	0
21638	419	0
21640	406	1
21639	341	0
100126431	60	0
107573	518	0
21637	353	0
100126432	60	0
107575	517	0
107574	503	0
100126433	60	0
21636	350	0
21632	347	0
100126434	61	0
107576	571	0
76205	1284	433
105298	2387	715
20379	1760	23
73412	2088	0
319293	2773	1
353346	3433	0
432730	1786	103
140580	5874	55
665386	340	1
27052	2915	0
258528	951	0
18341	954	0
258527	945	0
19720	4204	138
100862095	660	0
14780	1629	0
75512	1262	0
258526	951	0
22758	4418	97
72739	2602	482
319207	3580	45
432731	3990	949
100316752	81	0
66707	1455	8
544922	2458	16
100038371	934	0
93681	8900	321
258280	1054	0
404335	981	0
258533	945	0
258739	985	0
218066	942	0
258534	954	0
258536	980	0
258067	942	0
319185	381	0
319191	393	0
319152	488	0
319186	381	0
319159	312	1
319160	312	0
319169	393	2
319187	381	1
56702	672	0
319153	483	0
319170	393	0
319188	594	0
665596	2121	0
665433	514	1
100041230	405	0
319161	312	0
319171	393	0
665622	2121	1
100316716	132	0
193452	2703	29
195236	4975	0
54373	2152	7
193453	1159	0
319168	387	0
319184	381	0
319158	537	1
319167	473	0
319183	381	1
252912	927	0
252906	939	0
632534	897	0
252907	903	0
171259	960	0
626299	891	0
171257	1088	0
100312484	906	0
171278	897	0
171254	903	0
171247	1104	0
171246	939	0
171245	972	0
171255	903	0
171258	909	0
171270	936	0
632793	909	0
171251	951	0
171250	939	0
432735	939	0
171252	927	0
432736	939	0
171269	921	0
171277	897	0
171275	1074	0
171249	1155	0
171248	1104	0
171253	903	0
171279	897	0
171273	897	0
171256	897	0
171272	939	0
171271	897	0
100312485	939	0
171274	927	0
100036518	1086	0
74061	1434	0
218100	4912	159
30946	4456	112
320842	617	19
100503351	492	2
12231	3449	1
238555	2983	5
100503366	456	0
69386	479	10
319173	393	0
97908	492	1
319182	381	0
260423	1003	1
319157	312	0
14957	2977	5
319151	411	0
319166	704	1
319181	615	3
319180	381	0
319165	393	0
319149	411	0
319156	312	1
319179	2510	9
50709	1931	7
319164	2493	2
68024	728	233
107970	912	1
319155	312	0
15216	1722	189
50708	1561	429
319148	480	1
100504109	380	0
319178	469	0
319172	506	0
319150	411	0
326620	312	0
326619	312	0
360198	534	1
80838	747	0
214158	1416	3
218103	2974	0
105355	4276	0
20504	2049	0
319848	2483	0
319177	384	0
319163	390	0
214189	1412	0
68732	5158	410
12763	9755	13
100503456	1683	0
76024	1116	0
193385	6968	26
320489	3837	0
666145	873	1
57441	977	509
79555	2551	2097
66834	686	332
56196	1977	340
210108	4977	50
73326	690	0
214579	5647	431
14756	4659	465
380836	2035	210
195208	8042	112
22360	2137	2
100503530	583	0
73576	1641	0
15192	1994	0
19109	895	0
18775	878	0
215028	774	0
215029	774	0
27372	929	0
18776	936	0
67000	1282	0
19111	868	0
13529	911	0
66392	864	0
19112	862	0
74188	892	0
67310	934	0
73244	864	0
75596	925	0
19113	959	0
19114	1277	0
18814	997	0
67505	1016	0
56635	870	0
666317	706	0
19110	852	0
28078	1045	0
100862257	354	532
72518	2716	15
20677	2967	368
77920	1415	2
68916	2538	142
13557	5097	91
218121	2881	562
11607	2284	75
66694	1313	864
75090	1136	0
105352	2768	110
16364	4683	10
66482	4250	410
100862264	410	1
210554	1186	3
73924	841	0
15220	2807	1683
71307	714	10
100503631	1525	0
14238	2366	28
17300	3990	122
218138	1510	147
100503660	2763	0
238564	5641	2
78903	2642	391
100862286	426	0
66222	1918	121
380839	1599	14
20708	1859	662
20723	3397	516
20706	1930	0
100862294	471	0
282663	1718	2
20707	1955	0
20726	2101	0
20710	1921	0
20709	1912	0
544923	8413	0
93806	1925	0
238568	1467	0
435350	1494	0
97848	1328	0
20719	1888	1076
68808	777	7
18105	4045	303
19766	4495	746
68021	1209	872
22151	1607	261
432745	1033	0
73710	1922	19
100862316	823	0
69666	541	83
73102	6251	1055
66895	1872	204
108161	1315	1
19134	4466	1382
71864	2395	3
66761	1045	0
69123	1346	3
23986	1610	565
100503727	648	0
100503742	1171	0
12593	3929	155
208366	2736	24
76487	2308	0
380840	1515	137
100042773	682	395
69955	2126	229
68404	1596	23
74145	3927	4
17084	997	15
100042802	1500	2
68750	13633	504
107513	9306	913
100862351	869	0
71213	2858	11
71340	2744	217
109620	9592	1769
67797	1789	267
12161	2410	219
105245	2617	2808
17828	1769	101
66143	1039	121
108652	2214	324
218165	2816	0
791406	3005	0
21418	3268	74
14538	7039	814
100628630	72	0
100862098	887	6
68083	1753	419
66154	952	448
17152	3565	212
107889	2879	0
637277	2037	0
54326	3837	0
108934	4483	217
18003	4712	971
621976	7170	454
328231	1730	0
109254	2566	0
100038577	1696	0
110521	8753	486
13614	2344	431
218194	5922	103
67046	1263	71
328232	6654	65
68346	1369	86
70078	1811	558
56705	3064	809
76137	4356	493
328234	3456	1
622552	1270	0
12522	2145	67
328235	1204	0
100503592	1937	0
69491	565	0
16468	6158	390
94245	1311	324
218203	2983	436
66355	1554	124
20238	10608	387
76000	722	13
791386	3153	0
380842	1363	93
666794	3224	156
67252	3658	113
97863	1381	128
218210	6021	842
16553	6866	419
105283	1428	23
105193	2294	15
22017	2715	11
218214	4281	252
110052	2602	857
218215	4694	100
319467	2505	0
619327	3502	0
70971	2012	2
320614	3156	7
15904	1660	186
320315	667	7
67911	4187	51
442803	789	0
387247	103	3
387252	89	1
387244	94	0
218232	4311	41
12022	1361	0
18676	5260	647
218236	4919	1936
68128	1461	150
75607	6613	32
18081	1132	119
68480	804	94
66329	1436	1
30938	3110	4
76895	6351	488
75678	2776	181
66336	1054	9
407800	3596	55
66695	2354	87
27047	1751	3
18295	2540	358
70930	4242	221
105148	4396	450
667488	1791	0
218244	3429	0
667503	3354	0
667507	3006	0
667552	3054	0
100502978	3253	0
380882	3152	0
69211	541	0
109082	1785	87
328250	2548	0
751559	109	0
100124649	109	0
380845	649	0
100503376	2471	0
667693	3109	0
71654	1185	0
667712	3558	0
77428	2990	17
20729	4479	330
100862200	1571	0
75124	1163	2
667728	3480	44
13610	4484	53
20418	1537	0
66197	694	47
75420	2913	310
20354	4377	196
100502610	2646	0
23882	1081	2886
74050	3272	2
68203	4348	82
100040572	733	0
20963	5272	49
105404	2308	1
11992	1345	230
18030	1992	956
26564	3970	3
100862222	607	0
268656	2570	458
100040421	2339	0
17702	2162	0
13488	3529	0
14057	2811	560
15466	2793	22
12890	4928	162
73666	2326	228
100040543	499	311
319719	4793	153
97820	2674	1056
100503805	347	41
56795	1048	81
28126	1734	239
67044	613	603
74325	1576	1300
76577	4322	1003
105239	4410	944
268663	4127	0
26913	4141	2
104069	1196	0
218268	1897	0
74257	1556	135
107448	3974	84
212032	3269	29
20184	2931	377
100504437	961	0
26919	3597	148
14186	3146	8
18193	12784	1491
19336	1865	466
66494	1089	448
17121	1299	4
66890	4315	1251
51791	2356	12
20505	3081	0
75477	545	0
58992	1961	1
26385	3243	403
432763	1360	18
56320	3047	14
67399	2987	150
27261	1546	21
72935	2205	408
212483	4341	1488
100861617	496	0
67511	1454	732
218271	1596	85
12328	1387	248
212880	5673	944
78521	4652	679
69672	1527	383
72562	546	175
76856	1352	0
18740	2448	3
26914	2053	1208
212937	3498	1
18014	1672	0
57266	1827	158
100038494	1480	0
100040926	822	0
328258	1498	1
16198	536	0
213311	1965	13
16841	877	0
21810	2678	76
17129	7175	933
26946	3339	0
20745	6673	0
100503085	2142	11
100124491	76	0
77134	2678	1364
75731	1511	190
56085	3686	1734
100503697	474	0
56278	1518	132
75050	4462	237
70153	2822	408
100503714	347	88
15387	1978	1157
723902	108	18
74386	3877	86
114304	4565	23
67585	1627	0
18212	9880	52
67269	4860	253
319469	3154	1
78689	2631	500
105348	3693	1480
70900	3142	0
72219	4277	0
238662	4281	0
238663	3827	0
75223	1239	0
100861875	598	0
69046	1915	185
13996	3135	37
214290	5551	593
100503743	346	0
328263	3732	0
14451	3131	35
100503759	3604	2
69635	5935	3460
218275	1348	2
70202	1332	0
214639	1373	4
13025	1147	12
116913	710	0
13024	1394	199
21984	1372	0
100861903	332	0
26898	1274	0
104002	1330	0
56835	1335	0
58518	1323	0
56094	2493	0
116911	4221	0
56092	1493	0
64139	1204	0
117066	1442	0
100861626	801	0
100503368	912	0
623505	561	24
432812	1622	0
100861954	924	0
630579	3114	25
100503600	804	0
100041979	2919	16
100041986	816	1
71508	2472	88
77117	2439	25
665503	750	1
211378	2638	16
100861712	1596	21
435366	1316	0
751548	108	0
380850	3279	19
14120	1294	7
14121	1433	7
72061	3509	239
100504114	2764	48
387217	74	0
100861722	1758	325
387221	73	0
100526474	85	1
387142	68	0
14088	4292	198
19206	4305	258
76251	6045	391
15487	1286	0
70484	2276	160
238673	3490	261
56541	2567	346
218294	5993	137
66503	1802	17
66129	972	160
13039	1971	2029
105278	1827	60
68880	1097	0
238680	4868	0
78124	3233	0
238683	3390	0
218304	1170	1
66631	3472	570
100042311	207	4
258816	927	0
97895	3527	0
100862013	589	0
100038683	1203	1
170936	2869	89
665738	1905	0
544944	549	0
628648	549	0
628794	522	0
628746	917	29
628709	1890	0
100861707	1632	0
76803	515	0
100861733	1691	0
432768	579	9
67530	503	532
100038538	1652	8
66410	1486	325
19210	3424	475
71226	1061	3
78251	3970	33
432769	2634	52
432770	2981	22
268670	3482	40
380855	2046	42
218311	2712	13
238690	2289	14
100038627	3164	3
431706	2117	2
218314	3909	98
629016	4641	48
408065	4079	21
72807	2033	54
328274	3331	24
238692	2742	51
408067	1671	35
238693	2359	70
170763	2710	62
212276	4971	76
100416706	4835	106
212281	5179	101
100862130	1261	11
408068	4504	87
235907	3960	81
68271	2908	3
22746	2218	27
72958	3274	19
320163	2987	8
212569	2321	23
408058	598	19
666185	2884	0
102402	1576	0
666272	1575	0
210009	3692	131
69577	2362	98
69315	1808	85
210044	4211	195
210106	3997	239
210373	841	0
78925	2665	19
28114	4279	655
76980	2682	1
28077	862	201
67550	2122	0
74280	1044	0
75086	505	0
73584	682	0
218333	7675	692
271127	4974	0
77166	869	0
16371	2062	392
100503367	732	0
328287	5099	134
16372	2463	951
78446	585	0
50916	2601	0
407785	567	269
94066	902	0
100504662	867	0
432777	1306	0
210992	1605	412
13162	3456	1
218335	2378	1116
21752	3426	34
22598	4405	0
74338	2439	0
71390	1535	1
20499	5131	1500
72293	3222	24
100862265	473	0
69716	2267	6
105246	2407	439
71164	1301	0
72948	5090	282
74470	3632	23
105243	2490	0
211446	4596	458
11624	4732	1
18570	1524	627
66945	2859	2115
67433	8615	278
432779	2746	19
238722	1629	12
100042547	1796	24
235956	1383	60
80898	4014	611
12380	2894	840
18548	2516	34
751556	96	1208
192657	3652	580
93692	1327	326
73296	4937	99
75571	1053	3
218341	2906	67
238725	2146	0
77041	3657	155
218343	5381	246
238726	1434	81
78771	4289	19
105377	3742	208
72371	5633	110
382823	991	4
68675	4070	255
75507	1395	1
73093	4100	0
13865	2432	8
320174	2305	0
105171	4089	1007
100043074	2220	2
319983	1407	4
110789	19328	59
80289	3128	340
67486	3060	89
72852	3881	105
100502757	4628	13
12626	1013	492
100628621	59	0
17260	6565	49
100502774	419	2
320203	1368	0
723967	72	0
72677	1102	0
553095	531	0
320919	2348	3
72745	2746	198
66671	1976	228
218397	5101	681
12867	449	50
667230	483	0
13612	5358	21
12950	5055	2
13003	14689	64
100042940	2690	4
108138	1547	154
66074	10809	486
435376	1176	2
66475	555	64
66795	1609	65
100042959	1243	196
320297	2807	0
66970	6656	375
373852	5617	4
74156	3049	1
69085	1532	176
76722	1486	0
19418	7235	16
17686	3945	200
13361	5290	33
218440	3940	3
73942	1383	89
218441	5451	283
79401	1602	0
218442	5319	1148
21828	3202	0
382793	6275	270
76469	11850	120
100502942	907	0
408254	2990	0
100715	1873	174
26556	5716	138
57748	8780	564
619883	348	2
12116	2071	0
64918	2090	0
74129	2979	0
105364	950	0
11881	3989	450
218454	4348	58
107767	3588	682
328309	2177	23
11774	4020	471
21371	503	505
18420	1182	0
218460	3063	362
218461	4931	108
100504102	1498	0
72114	1894	151
100316813	104	0
100217450	126	0
66549	3198	446
12919	1681	0
268686	300	0
14063	2768	232
14062	3296	515
544963	5771	813
14064	2464	2
75209	4252	6
67463	3033	245
271144	3315	37
27015	4226	250
68018	5363	1032
15357	4430	519
218476	5095	10
66479	1140	0
320557	4590	9
59050	2686	324
320806	5367	258
15212	1905	258
13803	4743	222
100039691	3161	0
328314	1297	0
403201	558	0
110596	6259	763
105372	4071	171
68558	1750	133
218490	1129	531
100504225	1542	7
15229	2461	1
70090	1186	0
68344	2252	0
380863	1155	42
218503	5119	1342
238799	5519	560
432798	447	7
69382	476	0
69603	718	0
238803	2758	27
68927	1675	183
218506	1848	146
320893	1721	1
17755	11852	531
27220	874	1
78038	2124	482
544971	9921	524
20365	589	68
20595	1404	125
17948	4823	39
17951	5293	23
17952	6705	19
17940	5361	1
100862307	951	35
23894	1707	104
18260	3192	718
218518	3382	273
19356	2847	178
108143	2126	339
76041	2705	131
12572	7598	363
66128	716	4
26886	1239	7
268697	2316	5
69048	3179	655
544973	411	26
619937	648	0
328324	2439	1
71174	1285	0
78136	405	0
18708	7380	1001
17079	2326	2
328329	10671	734
