GeneID	Length	CD24-H-4
268780	4778	153
14573	3509	13
545085	2151	187
665556	741	0
170762	6404	180
73692	10469	1290
71175	8965	987
20512	4206	45
223332	3961	0
68646	3732	397
27401	6197	56
320506	3046	51
100505224	608	2
105887	2250	0
223337	2196	0
75568	946	1862
16197	3210	8
320277	2995	1019
19116	13415	0
268782	1825	0
78244	2053	383
67832	2654	274
19355	1500	57
100862295	541	0
75777	1931	0
75646	5009	1256
100038608	3468	1
75259	4350	362
100502601	870	0
81799	2569	6
17117	2575	113
22293	2983	0
239336	4252	0
239337	6234	6
110960	2636	477
18162	6927	684
381002	757	28
73339	840	0
20024	3321	1023
22763	4596	750
100316684	83	0
100040052	321	113
268783	4518	820
66629	2608	1461
68070	13413	1029
100862396	1265	21
669751	207	0
77877	5474	267
14000	4571	1372
12563	2632	0
12565	2903	0
70886	2309	0
320873	3405	2
64833	1537	24
215654	5639	0
545091	1165	5
320865	2744	0
100040529	2057	0
223413	1941	0
100862086	485	0
70350	1855	217
432939	2882	0
17909	8098	861
66270	3346	1547
52521	2803	559
211147	1547	1
448987	4616	55
622531	2490	1
100038662	1406	2
11732	3498	385
223431	1897	0
791293	3127	3
432940	1491	286
223433	3068	34
223435	11497	876
328516	3433	2
110082	15616	6881
100628607	74	0
18163	5947	22
73784	804	0
223453	1481	667
67434	8600	1560
252967	910	394
223455	6236	977
69574	1041	1843
12465	1769	2311
68073	1166	164
57254	1006	0
100616095	1483	53
66835	88	1
20356	10809	36
15529	3313	609
54381	2013	255
73486	731	0
75880	1006	0
239364	4009	106
67154	3680	511
100503407	1497	6
114128	1897	1104
17181	3520	24
77358	572	0
19946	629	508
239368	2376	2
15473	994	238
67724	3393	82
223473	3825	687
71637	1096	5
16539	4360	0
56274	2911	232
107587	1710	5
100126269	731	0
666173	13371	796
100316736	88	0
100124469	78	0
12864	503	1600
626596	4008	1941
78803	4035	29
17749	619	17
26942	3219	672
30945	4276	971
68839	2480	912
66696	2695	13
18458	2820	1912
22631	3926	2314
100505062	1257	1
100038735	2047	1
100862212	488	0
68036	4417	919
100503499	1130	556
252973	4947	1401
52589	4051	274
100503538	1826	0
74892	587	0
382985	4513	169
100041478	522	5
70790	9790	1806
100503601	687	0
18285	1105	0
21847	3045	855
54375	5028	1990
69679	621	0
66335	2098	659
118452	2315	10
14368	4140	1219
68588	1164	7
69906	2945	60
223499	1542	313
116838	7940	129
75766	1993	1
64705	2884	1
100503072	2594	0
239393	4064	104
105976	1868	0
328531	2053	0
432945	1459	0
22762	4974	1
170719	5074	510
100503540	2387	0
223513	1762	6
11600	4078	50
100503767	2214	0
239405	3340	1
16341	1541	508
100038728	668	0
66736	1245	189
239408	1472	0
22045	3976	0
67429	3447	87
223527	2429	273
192190	12750	13
55960	1564	116
319613	3602	15
69659	862	0
239410	3350	10
432950	342	6
67498	4496	0
71120	855	0
74726	1298	0
75281	1185	0
239420	13022	0
83925	10204	94
100316685	90	0
100502643	1874	0
68135	1228	1009
78581	2917	96
19357	3605	1219
239435	1348	60
239436	1906	0
100039748	726	12
69790	871	186
14042	3464	339
100503094	3793	1
320679	934	13
100628567	75	0
665097	1222	0
18383	2818	7
383032	405	0
239447	4587	1
105853	2775	1324
18133	2366	246
18606	3398	964
100862169	768	0
319944	5033	384
72107	1309	8
100503794	935	8
97998	3437	132
12818	6448	92
73334	817	0
68537	786	340
105837	4451	110
20649	2153	462
15117	4244	6
594843	485	0
210463	2368	0
387609	4374	390
319829	4025	5
67819	3145	244
100504341	1571	2
210544	4206	287
239463	2089	4
75758	1309	130
22770	5212	379
70472	5683	65
76773	1324	2124
67731	6936	540
268807	2212	563
69787	1162	50
210998	5621	786
631797	5672	28
74868	3644	337
546638	540	1
68260	4133	107
75841	4348	377
69694	1366	59
100502741	896	4
66218	651	1213
211401	5140	586
100416830	1098	4
20775	2748	1787
223593	4018	572
68501	3283	204
211770	4026	1686
100503021	1861	0
71088	1753	0
399603	5563	5656
320469	5130	480
117586	1823	1
432956	2513	0
17869	2399	292
19296	3074	7
67552	1911	3
432958	632	0
73994	1125	0
83492	2382	0
78462	813	0
331063	2312	0
74236	1133	0
270328	2142	0
665769	1025	0
74548	2084	0
74460	1930	0
223601	3800	198
100861767	521	0
13196	4582	168
71603	2805	0
11514	5039	57
76740	5210	1021
18256	1799	1
654498	2262	0
110862	2878	0
54562	2084	1265
213068	2931	156
239510	6670	1477
21819	8437	1
20491	2886	15
22402	5022	10
17988	2890	196
100040667	3197	0
20442	5784	1164
69334	1039	0
380993	4468	95
387226	96	0
387228	82	0
13992	1894	404
100504454	570	0
100503580	4789	0
70363	4623	0
69700	6128	3
100503602	481	0
223604	1209	0
76510	7476	451
353342	4721	923
100041120	207	260
93696	851	446
239528	8031	518
100861801	692	0
14083	4991	655
387169	68	0
100040929	870	4
105841	5299	531
106068	4775	1376
100503661	1549	0
239530	2141	2
19245	4619	864
268816	2242	0
100041273	454	0
100503729	708	0
107831	6227	0
69439	3549	0
11838	3057	9179
16469	5529	101
66769	1214	14
72373	856	20
223626	1488	1444
57277	525	40
68311	492	1491
69462	464	229
23936	3952	2066
17068	691	21
78725	1594	37
76486	773	82
625599	895	0
15202	803	0
110115	2398	0
13072	1625	0
67038	1887	123
17069	2301	8494
57248	878	12
110454	828	1908
17067	1647	909
100041546	801	19
546643	772	2
546644	405	0
223631	1470	0
17071	877	0
100041107	495	0
105892	857	0
23934	1368	11
68453	797	404
22701	3737	55
100503873	2847	1
72665	1766	28
72960	1895	35
14787	2286	694
378435	1080	10
223642	3338	68
100861886	367	0
69146	1776	155
223645	2169	1
223646	1890	118
66656	2847	1046
105734	4801	30
66194	1353	497
22122	1312	331
78834	2486	135
69020	1816	291
223648	2414	82
332110	1930	13715
105732	4628	890
432964	1123	191
105782	5547	1701
67959	1960	2439
223649	2496	4020
223650	11474	1365
271278	2640	80
100503893	240	12
18810	17515	3733
100316774	63	0
671535	3395	302
66168	1693	1136
100038659	971	1
74281	1605	4
100526548	90	2
100503915	1823	77
75475	3970	860
109075	1789	244
14731	2036	686
66445	1194	1330
106025	1733	682
68877	1749	1221
59053	1967	93
73542	1514	0
223658	6983	2213
12181	2476	402
20289	1136	11
15499	2018	1047
13350	1755	452
170729	4010	0
666504	858	1
30840	1719	375
52710	2700	203
268822	2035	496
94230	4516	1176
72027	2226	7708
66914	885	2088
72749	4207	99
54151	2425	1180
16581	3143	125
100861904	462	0
14106	1208	0
73062	2623	4160
76282	1750	488
69572	2169	46
79456	3922	11
223664	2277	221
378937	1904	10
223665	1821	72
223666	4587	2555
71591	3514	146
223669	2755	745
66398	998	240
26961	862	4551
239546	2298	9
117171	1092	504
17189	1252	5
71939	3359	4
93686	7358	637
100042318	135	1
75761	2392	10
223672	1573	6
278679	2227	0
245282	3033	0
626615	1132	0
108956	2044	2
76409	553	0
328561	1986	24
666661	8431	0
328563	2057	1
666348	2227	1
71898	1595	11
239552	1838	2
17886	7371	5608
56551	1282	776
239554	4891	28
55944	1910	744
100504021	4343	4
12300	2887	0
100861922	355	2
67042	1014	838
19293	904	0
17972	1454	8
12984	4619	7
12983	4765	42
100504034	407	0
73376	1241	6
22117	1096	3031
246221	1522	1064
72844	1574	742
71753	3192	37
16185	2697	19
72709	2428	63
20607	3928	28
19354	3036	147
72318	2791	24
207393	4865	4
17305	1834	157
105844	4728	395
104445	2542	499
107753	592	5
106039	3034	3775
100504071	605	0
100038696	1506	13
20401	1900	436
57028	2001	27
16852	800	121
97961	1993	152
110253	7736	888
100038602	712	1
654469	1377	1
14958	2293	1198
26912	2977	81
14429	1245	0
223690	1878	1001
223691	1893	1268
27008	6693	691
27660	1253	703
69833	520	604
20665	2713	2
100041655	680	0
100038573	3753	0
18693	2185	1456
57274	1791	8
207495	2072	215
53357	3725	815
17133	1800	2839
223693	3455	1092
100316695	73	1
27373	2760	1168
100503109	3778	8
16520	2152	0
105785	1414	117
67040	7071	6496
13404	2192	43
75729	5187	1463
73739	1119	882
223696	1024	863
74158	3394	459
14904	3398	583
223697	3809	703
100504191	5404	9
54152	1476	1760
504193	4873	0
73340	4949	24
494448	5449	6635
100038357	2556	0
109361	3607	36
80287	2459	435
52609	2893	2147
18591	2944	597
27367	1361	617
100302601	77	11
100302600	48	2
20972	4465	84
66513	2932	579
17309	4665	1131
239555	5086	234
11911	1725	2607
100861991	585	0
66538	830	201
239556	9794	5
383075	2110	0
17444	2919	4
213956	2993	30
106059	4502	71
213988	17528	754
100628612	82	0
11564	2109	954
105835	2997	1306
223701	4613	178
67638	1094	0
207911	2189	2
78102	928	4
20524	1667	3546
70356	1622	1289
321003	3236	261
57755	1186	3
56438	1655	903
383080	624	0
328572	8749	1208
214669	3430	364
214685	2547	128
19387	3002	1147
20286	5958	1367
100504312	1116	1
21685	4458	2405
57259	3994	850
68479	1648	342
11429	2768	4396
78929	2514	331
105859	2490	8
29858	1239	166
66346	1024	0
28075	2911	360
14375	2113	171
20826	1257	220
328573	4673	0
74369	3991	0
76457	2046	560
20788	4570	3173
723897	69	0
435145	1804	18
72049	1906	1
66570	1342	3
76505	1904	0
24050	4731	1
74716	1318	1
17939	1913	2420
338368	2745	26
69029	585	1488
67130	560	305
100862061	465	2
56448	2772	188
545123	1590	1
13101	1647	0
13105	1651	0
545124	1266	7
380997	1624	0
223706	1622	0
68444	1646	0
627860	671	0
71754	1102	0
76279	1645	2
21411	7354	946
21378	7979	0
100504637	1116	16
100526477	79	0
106026	2200	0
74039	2759	8
68607	1367	184
74778	1950	754
73826	3249	1406
104307	150	0
109754	2031	4403
100504676	694	18
239559	2175	43
66251	2618	1193
69291	6003	98
23970	3880	1429
319953	2074	446
12124	943	364
223722	1893	336
12257	856	2193
223723	3770	371
64706	7824	129
223726	3255	0
77627	5111	1625
29859	2383	15
75772	1694	0
116939	4649	0
68653	1673	833
170736	3705	279
64099	2812	12
72301	5917	15
223732	4426	210
109270	1835	10
328576	1237	1
73167	1549	115
271305	3727	46
18141	4749	814
223739	5032	251
100526461	98	2
22270	1106	18
73225	3739	219
140557	4040	0
100502582	462	1
67747	1652	206
100502602	1165	0
14114	3359	203
100861793	506	19
54138	2425	2308
328577	1161	0
223745	411	0
22422	4415	361
105975	2976	139
723966	95	3
387245	85	0
19013	7528	154
72355	1057	981
18766	7058	0
239570	3751	411
29870	2780	34
72026	1520	230
12614	11050	3501
223752	4447	201
223753	4546	210
223754	3229	305
106014	3041	65
328579	2778	0
70073	1241	0
223770	5137	1691
223773	5374	85
223774	2156	237
76737	1364	1738
223775	2419	1739
100502684	1457	14
239591	2976	291
170790	2329	70
667558	653	11
83456	4052	0
406218	3412	83
69120	654	67
67976	2386	839
223776	2360	301
328580	6957	303
170787	2705	638
29857	1890	820
19094	2444	119
140570	6556	12497
69440	4611	436
71474	4341	289
77980	6268	1903
223780	1046	6
56727	1047	0
105847	2906	1007
52683	3315	1041
100126824	1145	0
72962	2034	3545
70113	1040	6631
546648	1818	8
75459	553	0
100134861	4527	0
12895	2894	5
12651	1922	11
60597	3539	1
11883	3491	237
100532730	1906	36
58234	7131	758
11434	1504	18
68708	1646	3729
100502796	930	0
54526	1845	301
380959	3727	212
100038621	977	0
66871	3715	115
20738	809	0
16564	6454	3221
635871	1723	0
26874	5540	32
545126	2041	0
239606	6541	15
66725	8230	375
239611	9018	2
223809	2977	0
12805	6184	2
239618	4284	0
67740	1754	0
223827	6534	393
67057	2318	151
67197	826	378
223828	4023	568
106042	4085	379
100502901	770	0
77248	1131	0
328594	1071	3
223838	8772	476
78895	2848	24
266632	2825	57
19230	2973	838
320709	2781	17
100043315	1006	0
54003	3367	0
223843	2271	1
791370	2618	31
105722	5711	2221
100502979	737	31
402773	6216	462
100043335	1610	0
70040	3631	1
319722	6712	34
77044	9029	1382
72193	7724	1179
105727	8391	812
67760	4628	4132
69354	3932	92
105827	3214	114
239647	2202	158
71919	2260	561
19011	2718	48
223864	3834	141
100503050	988	0
67739	2526	1600
56233	4960	2445
22337	4354	824
380967	1635	729
12824	5133	2
223870	6400	367
18642	3051	168
78541	2278	227
239650	2329	32
545140	2083	0
634104	1776	0
629524	1451	0
70069	1326	0
239652	3673	123
257943	960	0
258278	918	0
259038	930	0
73302	824	0
258449	928	0
258277	936	0
16770	733	2
258502	933	0
69612	2110	150
100217417	118	10
100503377	1587	72
100217416	112	0
12455	2175	116
100048895	3428	37
73863	566	6
11512	6033	1766
12297	3120	557
74351	2814	1015
223881	2203	79
105833	1880	1987
66120	736	30
11842	3481	2954
22410	2227	8
22408	2371	0
13199	3740	1
100049164	2467	20
19082	1639	558
381022	19827	2357
69159	1213	62
13363	2367	10
74775	2167	474
100861967	1494	4
100503512	1197	0
22143	1564	109
22142	1591	1629
75951	907	25
22146	1977	335
100503555	1138	0
19132	1865	35
78733	2266	4
239659	717	0
72778	1464	28
72572	2058	285
16512	3583	1135
51812	1916	305
73600	388	3
545136	3187	2
54614	3159	2143
22379	4410	335
110213	2803	11816
380969	4854	154
75284	1271	135
72393	4520	74
11827	1416	8
11830	1551	1088
11831	2060	2
26934	3065	22
11419	3764	60
83797	3153	544
14555	2786	3119
66379	723	1135
71949	2010	1510
65970	4429	814
100042918	393	19
72277	621	1
207214	6738	241
70281	1121	2
239667	9063	711
11908	2329	308
75002	1349	0
100503618	338	1
70152	1883	10439
668178	1446	34
393082	1779	10
554292	1449	3
380975	506	1
18174	5637	2358
432982	2320	5
68614	2579	265
207785	4126	232
21422	3192	276
19009	4575	682
78445	878	15
23994	1822	3506
207818	1145	273
109901	1106	1
207839	5769	484
619313	961	1
59033	11793	2404
20273	11324	3
668225	4206	86
208258	1448	0
11482	3625	2303
11479	3277	1247
380977	1776	14
105968	583	0
56149	2014	289
15370	2477	22230
68118	1230	379
77717	1967	28
74127	1774	743
100316694	83	0
110310	1586	3288
406219	1826	104
66322	903	10
64818	1857	0
16679	1960	1
100126226	1757	5
574415	282	0
16680	2570	0
114566	2100	0
239673	2534	0
109052	3268	1
432985	402	0
432986	717	0
406223	1659	0
432987	2961	0
16688	2237	0
16687	2258	0
110308	2190	99
56735	2174	0
406222	1589	0
105866	1563	0
223915	2154	0
16681	2613	0
16678	2447	113
406220	1719	0
77055	2312	0
16682	2133	4
223917	2097	17
332131	3434	8
16691	1805	17050
16668	1400	10631
100862030	494	1
75705	3854	2434
209039	4707	2662
223918	2437	871
16012	1289	468
223920	2126	6
246277	2265	589
68744	3740	1413
16421	2674	69
19411	3210	892
106073	1742	369
105988	6630	12
56612	679	1749
60315	1480	573
223921	1816	164
170574	2284	1
20683	7818	1018
110542	1947	52
66151	1229	1507
18521	2880	4009
26404	5528	1035
21357	1790	163
54615	1002	47
223922	2855	121
100043600	1126	20
67942	647	27
751542	75	2
67488	2824	2390
15422	2433	0
15421	843	0
100503872	2222	0
109663	915	0
209448	1914	0
723958	85	0
15427	1719	0
15426	2369	0
15425	1592	0
15424	2730	1
751557	92	0
15423	1983	0
432989	1324	2
71726	3611	205
12419	8986	849
15382	1918	183
18022	1669	7
56447	1665	738
724064	97	0
100862049	791	0
80910	1551	0
29813	2291	219
16402	4367	215
74174	723	0
223927	723	0
105855	4717	25
100503932	3335	0
18574	2954	23
58200	1295	3
14663	625	0
20771	776	0
20770	639	0
258859	942	0
54483	3281	12
74120	3242	332
18312	939	0
385674	5942	31
71063	5630	71
74763	2425	711
73261	1097	527
76779	1595	1132
268857	4080	32
52864	5706	175
13419	1305	37
68015	2297	1297
12914	7507	599
76397	936	2
436332	1977	0
11515	4457	218
106393	4978	23
83383	2113	46
83396	3619	201
66449	552	42
78885	3488	373
246154	3189	347
83945	2648	608
67824	1162	24
15369	1366	689
66626	3898	753
78809	4179	2012
100169865	1896	674
207740	1386	746
17237	3293	1673
100503704	1531	13
66911	1269	281
72615	2483	968
74684	2832	137
71089	2576	0
432995	478	708
66049	1392	1630
74022	3352	2120
170644	6455	960
19041	6277	2733
665119	2337	359
27426	2249	128
239691	1372	884
208211	1759	318
70511	2140	513
268859	5481	2
68238	675	0
74720	1406	0
239706	1313	56
268860	4636	103
100861674	598	0
66690	2878	156
54128	1802	455
52502	2849	535
436336	524	1
252870	5427	1505
69053	4074	741
14811	4512	0
68172	805	0
75329	2639	0
13731	3440	7547
70426	1277	20
26425	2131	223
383103	3303	31
12265	5693	62
58239	1389	312
74374	6244	709
100503866	2048	2
12703	1220	103
21959	550	0
19120	407	0
19119	612	0
19118	400	3
100503881	456	5
223970	3739	2
56722	2237	1494
100503907	2184	6
100043147	1984	596
20621	2904	267
106200	2977	444
106205	3823	1103
66409	1839	578
69918	2156	11
14852	6826	867
100316833	78	1
21935	812	0
74478	2672	97
223978	2663	285
791359	540	2
72555	4844	3
622509	1419	0
75493	746	0
50505	6703	237
239719	8997	714
100124432	79	0
723899	87	0
70100	2917	1
74108	2902	450
67118	3003	308
66598	1611	24
26565	1022	12
76684	331	3
432999	2645	226
106298	3598	386
18203	1148	307
94184	4140	1418
93734	3036	240
74482	1823	0
67254	2355	4
223989	7765	915
723916	67	0
67203	2287	336
17880	6632	350
66086	1422	306
17250	5935	1021
545280	1622	5
20583	2014	11
66793	1128	531
442816	3364	0
632352	871	1
70620	5892	41
17217	3589	326
19090	12674	237
72083	1010	120
12609	2260	1046
224008	3261	264
67451	2891	712
433003	348	6
70120	1587	135
74006	4058	513
224014	4024	162
18316	930	0
74066	1583	0
50525	2466	4047
665562	378	7
16136	870	6
22362	768	11
21976	2959	1680
68606	4933	1029
26413	5700	1486
106369	2659	32
66053	2471	806
70458	1266	0
723816	82	0
791069	97	0
64136	1108	227
76872	3934	15
69101	1320	34
22195	2609	885
239731	5848	0
58180	6339	93
224019	1408	50
224020	6431	899
15160	2188	8
67474	3432	175
12929	3863	398
72168	2657	50
66863	3108	1320
69009	1164	253
74685	2231	2596
18440	2346	2243
224022	3231	1282
77626	4664	446
72315	1278	1539
94112	3383	937
665892	523	39
224023	2618	201
224024	3302	303
433004	1119	0
80733	1105	88
13356	4080	1311
22114	1451	6
22115	1388	0
27886	2821	359
195333	725	0
13358	1678	551
22363	429	0
53960	1371	0
13353	1262	901
19125	2283	1185
65079	1874	36
66779	1536	8
27801	4868	1532
19385	852	589
15547	3684	609
94223	4226	256
100316814	79	0
27883	1514	383
387180	65	0
11877	4624	1420
12846	2400	1509
26462	1905	148
13972	3650	49
21380	1777	1620
619305	1963	5
14724	2085	26
18951	2127	723
12741	1416	1566
12544	2143	61
22230	1996	504
72307	1232	400
18100	1055	606
15260	4534	758
100505355	336	0
100504250	423	0
110785	320	1
404737	38	1
110787	317	3
404740	38	0
16142	351	0
110786	317	7
404739	38	0
404743	369	2
110612	349	1
258443	948	0
258458	942	0
259071	939	0
258937	939	0
258354	939	0
258158	942	0
258959	942	0
258960	945	0
239739	3343	305
108105	4872	12
68162	1126	157
239743	2405	41
75785	6683	1266
208146	7344	1057
208158	3274	3
381038	1323	565
224044	2735	1
27416	6197	2540
224045	2556	836
100504291	955	6
13544	2953	644
11773	2057	861
100042948	3445	107
27406	3288	832
328643	4721	6
100316739	85	0
208624	1425	189
107522	4113	40
73047	1282	99
21762	3053	2320
208643	5417	3432
100217430	58	0
78408	2271	1308
12724	3645	224
245841	787	102
21832	2512	6
12667	3275	9
625060	995	0
625123	1169	0
66561	1286	0
13845	4145	709
328646	2450	26
209018	5032	205
100504359	639	1
72190	5164	342
74147	3010	144
100043489	3960	190
71751	6709	210
66664	1359	231
239759	3802	1277
75826	4566	1169
239760	432	54
319765	3899	636
20462	2135	330
100043507	207	77
100862159	453	0
104156	3822	175
110197	5506	6
671242	273	0
12970	708	0
70573	2702	199
67838	3236	1291
11625	1474	2
59083	1784	69
94175	1737	0
385643	2522	1
16644	2900	0
13682	3174	3280
100216532	68	11
100217420	164	14
106344	1216	43
11450	1232	2
100043541	5837	3
320099	2643	5
20440	4836	184
100504504	1643	0
239766	3120	0
17174	2752	3
67775	1573	291
20604	599	0
224055	2428	0
100862208	921	1
12053	3285	483
68841	854	96
210126	15996	478
624582	5159	147
723830	86	0
319487	2793	1
71338	1084	0
22061	6056	38
100043571	2152	34
210530	2248	45
12737	3242	3
114141	1173	0
100043057	1538	0
16180	8486	59
100504628	1588	0
239789	4084	23
239790	1268	0
224065	835	0
67501	6981	502
100038623	815	0
14167	3287	0
100504645	1776	0
751543	109	0
239796	3080	67
27281	2915	5
268878	4535	5
224079	4480	40
74143	6002	675
328657	982	0
100043102	2428	320
71528	1209	24
15205	1451	3448
75531	545	0
71756	4583	470
74488	5308	12
14729	2189	44
224088	7310	3105
224090	4241	772
224092	2302	417
224093	3075	1524
268880	3111	231
78618	6493	514
66849	4074	629
100862313	499	0
11815	1862	13
114672	2628	0
71911	3333	159
224098	827	0
13383	5565	1055
30060	4133	0
239827	2184	3
106264	1471	322
68092	2037	658
320213	6334	404
224105	4099	1030
72084	990	194
66994	1701	885
224109	3559	139
328660	983	0
268882	4046	223
68980	1420	142
100316697	134	0
69576	1267	1
70238	4468	221
224111	10318	443
277203	1257	0
100504089	534	72
100502673	1564	5
66061	631	428
13026	5194	2520
106407	1544	1
245308	1310	0
22042	4914	493
51789	4454	1393
675921	1392	6
140474	11281	6121
224116	4283	217
381043	520	13
100502698	5343	732
69823	4397	553
70144	5918	465
69707	4027	2902
57808	598	251
239833	4111	547
100316698	85	0
106326	4521	343
69150	2442	544
100502742	747	49
22661	9431	425
171286	3245	4
77446	4780	511
17063	2969	1
16419	3282	675
22247	3219	165
545156	16920	104
100043670	708	0
76378	844	0
239839	4107	521
107589	7809	612
76649	586	0
278725	3755	1
100862381	1851	0
70757	3603	190
224129	5060	26
317717	3992	262
72599	1809	95
69768	477	0
20357	4556	1
546663	240	454
224132	4554	448
66667	4606	153
547253	7251	570
100043217	699	0
209200	5181	130
80285	3564	266
16646	4022	524
69544	1785	51
70186	635	676
381045	1225	81
209294	2731	0
268885	414	0
433016	414	0
100503125	465	2
408196	294	0
76770	528	6
20861	418	0
209324	297	0
100038854	387	0
100034684	441	0
20862	423	0
20863	412	0
12374	4534	0
12524	2539	11
106347	2878	476
57738	4194	761
106389	2170	10
320299	2271	456
68306	2416	12
224139	11025	3709
15163	2018	32
207215	2518	1
77782	8552	2
207227	12064	1
74197	3058	116
67657	2022	88
15233	1708	0
68194	454	20
14314	3609	250
320184	8592	2252
239845	4584	3
75175	954	1
414072	4197	30
56637	8298	922
18171	2527	163
320214	2765	3442
12856	436	505
64082	2205	29
85031	1974	5
11544	1583	678
12519	1701	15
76916	2077	176
224143	2641	275
67846	2934	375
12549	7722	1052
56375	2300	472
22268	1769	97
74663	1368	0
207683	3414	275
100502943	3915	0
268890	2467	2
14432	1310	20
75722	4820	0
100503040	2530	21
170658	500	398
56490	3145	96
791329	2990	1
626693	1546	0
100124467	83	5
100043314	963	2
13490	1341	0
106248	2829	129
212153	3643	1667
332175	1278	146
207798	3625	376
100499519	126	1
11964	3946	1361
72117	4526	230
207806	12606	474
320007	4266	66
212514	4342	1419
212517	6583	11261
117606	4428	1333
100526478	84	0
212547	2866	126
66067	1304	86
57781	1891	0
239849	1700	0
271375	1750	0
74603	2207	0
67896	3648	44
100038470	2344	2
74102	4200	343
67841	2013	388
547267	922	24
208154	3235	9
17470	2347	568
208166	2122	0
100047671	927	0
208169	3879	2
14525	3364	1
212998	2192	1
208171	2585	1
56370	1163	5
213012	2127	170
208177	5679	771
100503378	2271	0
433022	7337	16
84544	2181	3
58998	4147	356
639644	1793	0
73693	1534	0
73703	1941	0
433023	628	0
17450	3050	3
77647	684	0
57263	696	0
57262	598	531
245195	608	12
224170	5771	120
224171	3974	22
667772	6340	0
73255	1155	0
216818	720	0
73916	2540	2003
100503470	1220	0
16423	1919	771
100503490	515	1
628951	1432	0
224180	807	0
100043404	510	0
70508	8742	341
619312	2871	6
69339	1296	0
75211	1362	0
68190	1815	90
208650	6323	385
100862397	709	0
11658	4959	4942
73820	712	0
239852	2589	0
100628589	67	0
80859	3878	1232
385658	6436	21
74201	8512	344
629242	3740	1
68193	679	51
66391	1350	39
271377	4999	264
76302	2271	254
52575	1846	79
66315	5287	148
224224	6912	10
320712	4742	226
21787	1948	519
239853	2701	0
56277	2698	11
100503609	674	0
69457	3067	0
28185	3778	373
52633	1286	105
100503632	1734	16
67581	3652	254
71027	1382	0
66497	1171	145
100503647	1106	0
78749	4044	110
12837	5110	14
73379	6487	735
54613	1593	491
328695	702	0
224247	677	0
12892	3186	159
71223	1290	4
224250	2194	377
259003	1089	0
259002	1164	0
259004	1029	0
258998	930	0
258999	960	0
258178	1142	0
259001	1391	0
258478	1196	0
258318	930	0
258319	1087	0
258392	924	0
258035	930	0
404309	925	0
257972	930	0
433031	921	0
259000	927	0
258775	930	0
258477	926	0
258036	921	0
404310	927	0
258996	927	0
258997	924	0
258479	921	0
258994	918	0
257881	918	0
258993	921	0
404311	918	0
328699	1456	0
75636	385	0
67014	2159	135
224273	6544	294
56297	1496	647
75145	549	0
13840	4213	0
106338	1344	75
68146	3524	763
68159	1188	132
19128	3270	424
13837	3978	8
224291	1325	0
67609	1331	288
72020	4745	72
100861916	1138	32
106143	4320	641
15557	2509	0
18736	876	1
68942	1838	1275
73569	3331	15
239857	9564	8
75501	376	0
224318	1118	0
74185	2846	188
52645	610	0
70972	774	0
78221	709	0
19876	7568	40
268902	8047	33
751561	78	0
320355	2192	0
224344	2699	1
110920	4162	102
67742	1845	9
78215	511	0
268903	4529	135
76610	369	0
76601	1129	0
30940	4413	453
77994	3151	3
387229	65	0
387246	94	0
723952	71	0
100862299	530	0
100503619	950	33
13052	6113	1035
12228	1389	12
67102	6160	95
75818	1880	1
78812	2211	0
246048	2530	0
19146	3726	0
78654	399	0
100039724	357	0
17968	6167	4
75247	539	0
402727	2512	0
78023	297	0
387173	65	0
27393	1850	1244
67374	4822	160
11957	758	1429
14390	4987	373
11820	3357	7109
100038614	1654	18
224405	2035	169
11504	4886	783
75310	907	0
23794	8104	537
67768	1791	88
78913	7737	397
53858	2104	63
74112	2921	414
12469	2391	1502
414095	1406	20
224419	1652	4
12013	5858	516
100039901	1698	2
14805	3660	13
78924	2394	0
239931	1172	0
54420	2358	175
239932	1571	2
69699	879	0
69533	973	0
239933	609	0
69661	792	0
268905	750	2
16699	885	0
117172	943	0
69696	1026	0
546672	712	0
433047	781	0
75351	793	0
23927	855	0
26560	836	0
170657	493	0
170651	605	0
77918	526	0
170654	304	0
16704	482	0
170939	461	0
71369	570	0
68740	380	0
100040201	570	0
16700	594	0
100040214	546	0
68484	611	0
100040249	216	0
622935	534	0
170656	748	0
16701	789	0
16703	579	0
71363	621	0
16693	1008	0
21844	7798	1180
100038709	4591	5
20655	648	7850
224432	4182	686
26559	5009	36
68500	717	0
66578	1300	40
100503390	1353	9
77037	992	2
207932	7365	589
70967	2142	638
68001	1163	3954
104015	7229	1248
67394	978	34
67367	3809	788
74387	2684	5
791288	3239	0
50913	2437	0
50914	2171	0
15976	3175	316
16155	1850	1637
100503120	873	21
15975	7014	839
15980	2070	332
77975	2222	3166
100503130	588	0
246738	3535	81
14450	3329	447
20658	9278	6167
60364	2323	129
100038392	1709	21
66609	1792	506
16443	19459	465
28080	772	1130
53881	10913	257
121022	780	628
246133	1694	726
68936	500	422
100503166	483	1
75328	2679	0
16509	3155	0
54720	2506	1111
76785	705	0
209195	3743	7076
12394	7369	2412
69857	2583	5
791074	97	0
72264	789	8
224440	1826	265
12408	1081	3272
109857	1167	1390
70028	7455	1642
338467	4179	288
110749	1913	21
56173	1967	0
20465	3670	1
110948	4833	164
170765	1529	155
56176	1748	221
22129	7295	865
13185	2405	337
13548	6085	906
16522	6959	0
16516	5206	327
13876	2214	276
23872	3556	1763
69776	2215	11
100040997	710	1
56088	985	151
93871	11242	763
74296	648	1
15312	1200	1480
71446	2483	756
385668	3170	465
