GeneID	Length	EpCAM-P-6
78943	3976	416
100216537	73	72
21763	4942	618
18613	3305	498
380732	1320	3
50776	1577	184
13207	3520	15430
100526469	67	155
320162	2727	157
66313	5331	1016
16647	2038	53
69066	1100	384
207165	11488	934
100503350	681	0
68979	3161	221
100503362	727	0
71795	6350	150
100503397	876	1
66997	1723	506
442842	948	0
78455	6218	219
12299	1203	2
54377	984	1
100503414	1145	0
140723	3834	0
18750	8369	285
100862332	337	1
11818	1186	2
76380	3753	41
100503430	3012	0
12006	4260	482
268498	1078	0
19739	8531	29
67927	454	0
100036768	2765	63
14674	6197	1502
320509	2700	1
13929	3082	388
100503496	1776	1
104681	4509	69
74008	3396	90
52639	1817	190
19084	3323	2542
208659	2541	52
69324	1470	0
73257	389	0
27404	6178	76
217258	5616	406
217262	6268	27
76184	5720	9
100862355	581	0
217265	8269	111
26399	2064	7
16517	4014	0
16518	5448	1418
629967	696	0
217294	1952	0
20682	4146	6
100038732	870	0
71203	1940	0
72386	1848	32
319871	2446	1
69806	2742	114
20606	1158	3
16834	3029	485
28081	2615	285
276852	2196	94
52670	1575	4
56699	3375	1541
237979	6604	1
73536	395	0
319819	3402	0
67671	369	39
117160	3456	11
432611	2871	21
286942	3433	11
72014	2260	1
217302	1098	0
70355	4672	78
217303	4642	6
217304	2880	1
387565	690	0
217305	2440	5
140497	1139	6
629970	738	0
100043123	852	0
100043125	852	0
382551	738	1
217306	1949	2
58222	2806	5
246746	1885	4
26941	1922	742
66176	1130	265
320534	4566	235
14813	4895	5
14149	1866	89
328035	1239	7
237987	2335	0
16470	3183	0
69602	2422	0
217310	3237	339
237988	3700	61
68572	734	328
71679	574	564
70382	1766	636
432613	1932	0
100628623	100	0
217316	3020	3
276905	2249	56
50773	805	244
100503567	159	0
15374	1358	396
170930	998	15
445007	2159	282
260302	3681	288
50529	1324	390
69674	1841	1095
67283	2792	263
14784	2624	740
100503586	416	4
100043184	483	148
71947	4996	1382
140721	4722	683
76265	1972	137
217325	3614	1004
217328	7820	32
100861625	875	5
170472	3986	356
66528	940	37
68528	975	1332
57230	2086	286
100503650	2355	4
192897	6169	35
100038636	2078	1
14635	1506	666
100503677	1644	6
15081	1993	26
217331	3715	528
70450	3967	809
22378	1795	1899
217333	2195	39
338364	3050	80
60441	1411	401
217335	5373	797
11430	3987	2696
69535	902	234
69681	1427	21
14027	6398	76
217337	2526	663
14428	1940	2
53413	3344	442
15223	2578	92
217340	4655	12
319370	1482	151
217341	2162	4
67763	1868	542
20698	2296	36
217342	5192	287
11298	1455	3
217344	3934	1155
114886	2331	169
100038570	801	105
66293	1997	88
100216536	78	2
100216531	77	1
100216538	76	0
20446	2033	1654
634720	1581	0
193217	3263	0
20445	2392	0
67622	1725	122
107817	1668	376
74319	1039	192
20382	1903	4046
69900	3128	370
268510	4254	1
76972	600	75
74136	5574	1524
53860	4263	135
78403	1344	3
217351	8726	438
217353	3144	326
217356	2908	11
77727	1078	0
20973	1524	900
21877	1369	70
71562	2332	74
11799	3416	18
546519	1820	0
71776	1840	116
100503754	1850	6
12702	2732	3350
100861684	757	2
74451	2298	3016
69926	14889	43
791367	3181	11
100503797	2158	0
19157	3273	516
72344	5609	627
21858	3622	2005
58251	1978	4
100861706	1278	0
19039	2168	111
76025	3025	597
56745	4519	72
100126224	1648	0
217364	3922	94
52897	4545	3
238011	1370	0
12416	3740	68
30951	1393	46
12418	5197	855
207592	6988	721
207607	4979	21
14387	3797	2094
192170	1463	384
170720	3958	1
27029	4324	182
268512	2692	160
100316690	90	0
672511	16939	1203
338371	5277	344
18164	5284	39
100503830	1705	0
74370	6932	375
319454	1290	3
208092	1561	113
100861714	784	0
108100	3610	1492
11302	5743	16
723844	98	0
100526518	87	0
12009	3578	110
78777	2779	160
208501	494	119
72055	5413	1633
100861721	752	1
76377	1334	4
100042332	1707	83
268515	10727	380
100503912	575	11
100503938	878	0
11465	1894	689
66838	619	25
238021	1718	2
71885	3175	347
217365	4685	584
208634	2064	0
18588	899	2
66431	810	47
67291	2760	248
70317	2023	80
15239	2908	633
56282	949	207
100861766	1104	9
27376	4000	1933
667716	844	0
14527	1929	29
192173	1205	783
68701	775	2
100504013	912	0
18453	2538	5245
192662	2732	3924
21681	1132	275
66156	3495	437
208990	549	3
68671	1835	1801
209011	1715	463
17134	1639	284
100504040	1275	21
209027	2914	16
68515	2307	31
77583	2020	402
68938	1872	836
20892	636	254
217366	2464	641
170758	1078	471
67880	918	1767
12409	1021	51858
111241	1599	120
19719	2118	345
209318	2071	234
68730	1909	334
100861787	1002	9
14104	9938	24207
71276	3390	180
80879	2577	31
104318	3749	1505
12516	1042	2
58210	2322	0
209588	1615	0
637008	1771	2
70956	2046	0
73679	1740	0
217369	1703	0
66179	1243	222
238023	2379	191
217370	2591	299
67608	4412	240
68837	5032	627
66840	2344	641
217371	1865	30
238024	2028	66
63828	4358	54
108903	3912	465
319530	3243	2
210004	2851	55
210029	2468	150
74675	3238	0
674842	3069	1
74173	1073	130
19325	3513	1385
16570	6849	189
100043040	3300	33
75302	8892	532
13528	2645	414
100503871	3331	12
13435	9852	429
100038522	1385	0
18976	1007	5
668212	6547	109
217378	4713	43
104111	4730	32
52504	4343	70
69709	4013	65
17977	7329	790
100041995	785	0
100042014	748	2
20403	6216	619
74855	2833	0
207921	2886	1
382562	1306	1
626534	1343	12
66055	1116	330
14226	980	22
238037	3180	56
432628	3125	25
217379	2511	507
320817	8102	415
208439	7048	428
72669	1258	24
672098	820	0
73575	339	0
238055	13909	19
68832	3082	531
238057	1399	0
58240	2958	250
724112	1216	2
11852	2228	3518
328059	2445	0
80913	6686	1736
208941	2647	9
20969	3057	5509
100862277	1032	4
319503	3869	0
17775	2130	5412
17182	3014	1
74682	4392	217
75516	1000	133
69420	476	0
23967	2011	29
70881	1855	0
105014	1472	134
238074	786	76
71457	736	0
238076	3059	41
56184	567	0
73304	744	0
209334	3283	10
67241	5603	310
26950	1936	10
74712	1935	0
209550	3175	0
628327	507	6
627110	704	1
76820	4850	103
70858	1341	0
18109	2596	18
104721	2469	716
71169	7240	433
105005	3380	94
791361	2842	0
73972	806	0
217410	4198	83
14245	5725	493
18217	1547	0
268527	8260	1
50496	2496	157
19878	8012	1002
217430	2305	206
73667	1798	17
382571	4789	108
71853	2125	4389
68775	1597	4006
217431	2986	97
100526470	83	0
100503365	328	0
18263	2547	629
53602	1561	668
668525	1485	63
245297	3232	1
668539	972	0
100043324	724	202
236366	2542	1
668558	2349	1
668413	581	0
546524	2616	0
544848	509	0
629055	830	0
100042706	1104	0
100042727	1824	0
668605	564	0
100861711	1290	0
668455	738	5
100503846	632	0
675713	573	1
69513	1727	12
382686	632	5
100503913	896	0
211914	5679	275
16413	1874	429
54451	2560	1055
67732	926	1854
11491	4410	1073
22630	2110	808
100043407	885	15
628850	1263	2
434693	738	1
100043416	1176	0
69732	1407	0
100862386	525	0
668662	1886	0
100861601	1245	0
66808	2268	1
668714	971	1
21340	2019	115
195733	3530	55
194655	3982	753
12879	1838	43
20135	2180	21
100861907	474	0
67216	2802	10
77480	7402	1263
15902	1272	2879
432641	1115	0
100502727	342	0
74930	550	0
108089	5163	767
58185	3785	9
22169	3189	81
100504347	1973	0
636791	2087	0
20666	8451	24
328069	2998	0
68511	1434	0
94041	1460	0
71693	1383	4
20115	961	246
19819	1457	119
104923	1676	869
217449	4259	402
380752	1692	77
100504402	1291	0
17933	7523	0
328075	3057	0
69675	6614	175
22018	3282	0
268534	2337	2
69566	1547	0
211986	2958	362
100294583	1507	0
11431	3221	220
24057	1736	125
104943	2670	214
629667	210	0
16777	5778	716
13382	2243	878
13487	2628	0
104836	4007	153
23985	3083	364
12033	2008	411
71916	1768	75
238123	2997	296
73010	4587	1
73389	4240	1475
19088	3358	16
100504461	1076	0
30955	6954	7
100504475	298	5
72123	4155	327
59027	4547	844
100504486	2804	23
74076	1633	7
19027	4689	2436
68764	2953	31
320046	1551	0
380753	4278	267
100504517	1831	0
75040	675	6
28071	2324	97
114712	886	0
22160	1630	1
100861990	2847	1
79221	4428	47
75456	1676	0
217463	6226	774
100169866	1859	1
751520	87	0
11622	5494	309
71581	1058	1
403205	819	5
23795	760	3
66109	1923	157
100862018	317	0
432649	1451	13
66912	1871	122
217473	2446	268
71156	1323	0
66042	1751	0
75847	2690	28
100628578	74	0
17286	2348	76
319660	2155	278
217480	5544	6
73867	919	0
14009	4223	13
11861	3807	322
20259	2999	5
380755	1213	8
15982	1816	2034
100316693	100	15
629820	401	2
246196	2454	338
238130	8072	651
93757	1177	18
16981	3185	21
27362	1865	2980
100039062	3025	7
67452	4406	652
319504	7581	54
217517	4325	26
664883	7000	9
217536	1728	73
15228	3985	0
67293	854	0
620583	2931	0
69054	708	0
18760	3778	166
217558	6726	205
76983	2091	541
12810	2683	1
94186	4164	799
11782	1113	182
207304	8988	1531
544864	3627	21
320487	7761	388
328092	2564	123
14762	1388	0
76826	1193	50
11855	5197	497
73278	304	0
238161	10263	6
27386	5879	0
67335	282	0
112407	2676	3
665239	591	0
100038648	3622	0
104725	1363	369
100316682	80	0
66266	1043	253
72183	1879	707
12632	2940	663
217578	6179	122
72658	1187	84
665137	778	13
24067	4264	29
73385	3863	5
100039815	912	3
665155	3286	7
100101807	3863	1
100039830	912	2
100101806	2516	113
100503822	1075	34
59032	2395	121
66132	3117	125
26443	997	725
18035	1579	3557
79459	1575	8
56856	3102	0
56784	7904	797
52592	2566	155
100503961	1221	489
217588	1509	1671
621837	231	245
104798	2288	3580
21869	2865	5304
97836	617	18
18094	1260	8
18511	2574	2
217593	2766	1
328099	4006	415
73490	1454	37
100504018	1480	0
100040044	1040	2
15375	3188	1171
70846	1475	34
100504027	1426	4
100503562	3217	106
20605	3869	1
66864	4539	291
100504043	3093	4
20334	4108	258
66603	1106	74
78232	1255	573
18949	3469	815
338320	1628	59
217615	3082	1281
70611	3446	358
100504078	1246	0
100504101	1089	0
238205	3726	1
73309	521	0
623046	3566	0
217648	1463	26
66689	2854	84
328108	6434	422
328110	4068	576
30795	945	190
104806	7775	90
217653	4017	13
70948	2228	2
238217	1023	0
320772	9834	0
100316870	12530	0
20090	390	82
69706	1501	2
66483	517	741
217664	2616	594
109065	2639	54
414085	2546	60
18974	1695	14
271005	1949	68
69554	1946	553
66244	3722	768
11845	3731	3379
76062	1037	245
207965	1027	312
20663	5612	752
217666	3338	149
68055	1485	105
71091	1689	3
751538	110	0
74724	1421	2
399510	4454	493
70934	1852	7
73991	2818	36
100040999	628	4
64010	2524	653
18080	10344	296
791312	2278	3
100504285	1080	2
110095	2821	413
414124	1296	0
94090	7430	0
72736	2320	386
100861697	1220	7
319710	4662	797
56444	4022	497
19167	1434	197
73204	1589	55
238247	5780	310
75266	596	0
30056	1117	70
76967	5763	101
59036	3761	27
67348	637	0
73815	767	0
208846	6004	790
238252	1374	9
67217	1705	57
104771	1976	263
73936	2630	0
104001	3710	32
78257	5247	4
67708	4420	85
66375	1304	725
19042	2789	453
100861726	1074	0
75801	1910	0
20476	3956	0
20471	2849	0
20474	5572	11
17420	2505	121
76357	1669	44
625098	2959	64
380765	689	0
238257	3282	1003
73644	1039	5
18755	3301	78
666385	682	0
15251	4761	1263
100504452	3947	3
277089	675	5
75627	2125	119
238266	2705	0
100504476	1161	0
74284	1046	0
386753	2995	0
238271	4061	0
80837	2358	64
217674	1614	0
26932	4810	880
72338	2981	16
665931	832	0
81535	3324	465
319565	21718	1521
100628610	83	0
13983	3362	3
80384	2246	0
108156	3324	2870
238276	6685	333
109929	1777	36
268564	3987	172
100504512	984	0
15512	2683	218
210762	1453	3
100041694	893	1
100628604	79	0
263406	4955	23
100504549	540	0
20741	10394	5
211151	641	255
14776	1067	112
104886	3126	1273
110606	2560	114
17187	2005	598
53618	3982	1657
626215	531	0
268566	3402	374
70897	1778	2
56217	5515	558
73834	1410	484
13665	3152	320
27260	1551	34
268567	3961	10
211945	6439	319
110417	2353	102
11847	1417	337
53612	1281	587
17252	1574	288
77974	1674	4
211978	9368	347
19363	2837	29
12192	2984	4598
69548	4845	177
109711	3739	1397
320808	5707	615
100217447	124	0
97827	3323	300
69522	508	0
108760	3920	9
13877	812	75
328133	5230	1121
68354	941	52
217682	3527	1601
380768	4399	0
217684	5065	1542
67340	377	0
100504661	1142	4
20384	1653	3308
20493	2102	12
64075	3496	30
100526532	84	0
110893	5068	5
100042143	2865	0
214321	2496	10
11498	2330	7
66272	1997	231
100504690	622	0
24071	10398	474
56622	2911	1
69792	1004	147
100504704	757	0
69480	2042	552
338372	11896	541
54604	12139	1085
217692	7701	381
50779	2626	6
791340	968	0
74283	1082	0
70127	1298	3
73828	2182	89
217695	3869	392
67039	4244	1058
19164	3023	446
170721	4375	6
18222	1962	183
71952	2346	56
171210	2200	698
26897	1559	1454
171282	2325	5
171281	2594	1
217698	1518	6
217700	1822	12
105000	5765	188
70481	2359	19
238317	7373	663
100502697	3342	1
77219	3290	537
52708	5236	358
217705	3357	34
217707	1602	161
12499	4990	332
72873	2190	16
66381	1379	131
104776	3346	862
100861863	582	0
217708	2144	154
12677	3180	0
19300	2527	297
432677	3608	0
627191	2499	0
67963	3262	42953
74316	868	171
16997	6603	121
100303738	3954	1
68497	5434	515
73736	716	136
56531	7034	423
100502763	1133	7
73422	2682	11
78920	2767	1079
238323	2534	3
18654	1569	11
217715	1573	291
217716	5428	142
66204	648	98
72350	4482	43
217718	5386	1183
100502783	668	0
68581	3526	815
14281	2093	18812
81703	1881	138
53314	904	104
217721	3435	103
58520	1185	530
320244	4841	208
21809	3385	530
100861892	920	0
76411	809	176
328136	3160	0
70373	3919	257
26380	4621	0
238328	6189	30
68737	3850	70
627607	1949	0
238330	4112	724
217732	4409	513
238331	792	0
217733	3335	1
64242	1616	9
217734	5059	270
14874	2108	1238
382620	7179	322
238333	2066	5
71275	1412	0
104799	2701	331
217737	1320	576
217738	1425	32
20773	3754	3087
211064	1949	111
100526546	79	0
654309	1170	0
380773	419	129
66354	2257	683
666806	1872	0
193322	1812	0
100042776	998	0
100042786	689	0
100862206	930	3
100861908	435	0
100861898	530	0
544881	1851	0
100038992	222	0
100038982	4341	0
100039042	1766	0
100039052	1822	0
100039076	798	0
100039087	1899	0
100039100	435	0
100039162	435	0
100039129	435	0
667350	930	0
546543	222	0
100039315	1893	0
666862	435	0
435337	1842	0
633093	4204	0
266459	1641	0
100503047	438	0
72113	2287	190
71818	2283	7
18191	9782	2
13371	5815	1
75216	4807	30
71349	1023	0
22095	4874	26
83602	5806	427
108800	9896	99
666955	2624	1
20338	6300	2152
399558	7099	31
100862089	695	0
69423	613	0
14420	3704	853
14744	2035	6
72258	2533	0
104871	2025	66
24000	5738	721
75553	4184	761
319670	10136	193
76260	2308	127
67639	1176	1
71375	2611	153
100503855	3630	1
100503812	646	6
73457	645	0
78767	2069	4
104884	2058	78
217826	3112	14
19179	1502	669
217827	3708	240
100038378	1982	5
12313	4001	5243
100861669	753	0
100038713	4791	2
104718	3442	345
73086	4406	39
100040123	408	485
217830	3229	50
667148	701	0
238377	3505	0
68339	6292	630
100038467	3405	0
100316805	121	0
68734	4594	743
319760	3100	10
74947	3665	0
271036	3716	4
74413	2584	698
23876	5829	236
109181	6448	260
100504056	2370	15
110616	5404	195
100040297	1174	521
51786	5315	294
238384	2092	464
217835	4007	157
19141	1874	1476
27277	2902	519
12652	1882	2
217837	2856	439
100504113	601	0
100316812	93	0
100859931	3835	0
64113	3728	1
320351	1205	94
100233175	1162	56
66622	3247	290
238386	4306	391
75483	476	0
217843	8870	1
170952	905	2
100504156	1406	63
65256	2690	11
68149	3715	64
27225	3157	695
52668	1053	1115
76933	463	40
217845	1093	2
74521	3683	71
217847	1570	31
12401	1462	0
194604	1346	0
68348	3158	0
20701	1425	0
20703	1442	0
20700	1939	0
20702	1424	0
20704	1374	0
380780	1489	0
71907	1694	0
68054	3690	0
321018	1353	0
268591	2162	0
74069	1864	0
271047	2070	2
16625	1690	24
238393	2290	5
20715	1949	20
546546	2051	8
628900	2193	7
238395	1999	1
20714	1652	0
100504264	762	0
20717	1659	24
20716	2085	390
14836	1174	0
791311	3002	0
192119	9851	688
100504301	717	7
94040	11962	1024
212073	5532	23
69434	529	7
100306943	275	0
100526471	65	0
73046	930	0
100504315	801	0
27381	1009	0
27379	1026	0
27382	1041	0
27378	830	0
27380	1031	0
21432	1395	0
69952	3282	0
100040339	1575	0
268595	5786	42
12062	1680	2
12061	1338	9
76559	10173	596
66787	2787	167
78801	3093	40
18789	4509	1161
100503099	2076	0
22367	3796	184
76639	1028	0
71033	1353	0
73160	999	0
74968	1443	0
58208	7923	36
100503150	980	0
52690	2725	1094
12454	2632	216
668158	1547	21
100861813	1116	0
214305	2605	0
13116	2118	5
68519	4201	103
100504467	1549	1
14026	2698	14
723909	99	0
70059	3574	6
22632	2324	715
214663	1964	104
100503195	604	4
723946	96	0
104910	1580	36
22375	2883	579
212198	2657	37
380785	2712	2
13386	4811	1
17263	12906	59
100316809	80	0
791079	94	0
751547	91	0
100124466	83	0
723843	97	0
723880	67	0
751555	94	0
100526472	89	0
100526519	89	0
353326	5235	0
723866	91	0
76880	1317	0
723937	124	0
387146	70	0
723867	94	0
100316735	75	0
100526473	80	0
387154	62	0
75745	3584	32
100316669	120	0
723854	79	0
449562	69	0
449561	67	0
100861570	71	0
100303647	30	1
100861571	72	0
100303646	71	0
100861572	71	0
100124461	77	0
723858	66	0
723936	82	0
723927	63	0
723859	61	0
100316751	120	0
723839	86	0
791071	81	0
723842	97	0
723878	85	0
751539	74	0
100316673	121	0
751521	99	0
723881	76	0
751522	63	0
751552	92	0
723856	86	0
100124453	84	0
723934	82	0
723855	68	0
723833	79	0
723935	75	0
723940	82	0
723917	74	0
100124450	78	0
723912	76	0
387152	71	0
751523	66	0
723875	73	0
100040724	1300	0
100124484	82	0
387172	66	0
751524	79	0
723857	68	0
723941	90	0
723862	79	0
723913	80	0
723933	79	0
723863	81	0
100499517	83	0
67280	1621	1
353504	1280	47
100526515	82	1
107585	1868	12
629595	385	380
26931	5591	820
100503237	2404	56
319786	1306	7
13424	14398	3311
66323	954	5
100861856	712	3
15519	2850	3144
69641	2427	202
26448	1693	36
66709	1653	1
72805	3725	163
100041649	398	360
67236	2179	179
104859	7830	254
74251	2558	28
77878	1093	0
217864	2725	224
22031	6975	316
93835	1685	0
100503323	1310	0
217866	6718	1137
380787	657	1
74190	2923	38
21928	3570	100
212539	1215	0
217869	3966	3169
100316932	122	60
100504687	1954	6
17169	3388	847
12709	1478	79
328162	2433	45
70369	2138	167
68020	1242	181
16593	3067	559
74335	2422	32
68520	1310	282
21981	4333	950
77675	1729	7
70257	365	481
74691	4809	1
217874	761	0
104816	2732	5
100526547	85	0
387199	76	0
668303	6918	34
100504733	1752	0
100126692	3223	0
319942	2636	0
104885	2373	0
70435	4601	143
11565	1791	1407
30954	782	605
11651	2690	1861
382639	3478	606
217882	6640	1271
104759	1978	12
100041194	3572	46
100047183	10677	9
217887	1915	99
71963	2420	126
56696	2439	31
16450	4054	192
66174	793	255
72308	2755	449
399566	2098	202
217893	5480	610
75671	1267	0
116870	2775	462
100861919	848	0
68337	1439	2819
12925	447	586
104732	3355	19
69195	1601	0
238447	1225	13
380792	1480	0
404711	1007	1
16016	1222	3
16017	1478	0
380795	1201	0
380797	1008	9
16019	1491	35
777656	54	0
777655	48	0
777654	48	0
777648	53	1
777661	11	0
777662	16	0
777664	17	0
777667	17	0
777672	17	0
777675	17	0
777677	17	0
777679	17	0
777657	23	0
238405	2271	0
777681	17	0
238406	2507	0
777685	353	0
777686	350	0
777688	294	0
238412	293	0
777780	294	0
668389	293	0
544896	351	0
638605	293	0
668395	294	0
630486	291	0
641178	294	0
628098	294	0
791089	286	0
791090	293	0
629785	203	0
780793	350	0
780792	294	0
633568	294	0
780794	294	0
640046	292	0
780800	357	0
780801	294	0
780802	294	0
780803	294	0
780804	296	0
668421	340	0
780818	353	1
238418	351	0
629812	299	0
195180	294	0
629818	351	0
780825	351	0
629826	351	0
668438	350	0
632654	363	0
629833	299	0
633457	299	0
780828	300	0
780829	296	2
636260	294	0
780831	291	0
629842	300	0
435321	294	0
629845	299	0
628398	300	0
639510	300	0
238427	300	0
432701	300	0
629849	300	0
380808	357	0
432702	294	0
668469	294	0
380809	359	0
668474	294	0
780864	297	0
668478	294	0
629859	293	0
629860	294	0
629863	294	0
629865	294	0
629866	294	0
629871	294	1
668493	294	0
382692	294	0
668497	294	0
780883	294	0
780884	294	0
780885	294	0
629884	294	0
629893	294	0
628614	294	0
629897	294	0
668517	294	0
780891	294	1
629906	310	0
629908	294	0
629915	294	0
629919	293	0
629925	294	0
640506	301	0
780929	294	0
382696	294	0
780931	309	0
629930	301	0
211331	294	0
780932	309	0
382695	294	0
780938	297	0
780939	349	0
432708	457	0
674018	294	0
668544	282	0
100502704	1206	0
238448	294	0
668549	351	0
432709	302	0
780956	351	0
380823	309	0
636462	301	0
380824	294	0
435328	294	0
619833	309	0
780960	301	0
638634	294	0
619886	302	0
619916	294	0
100775172	301	0
668577	295	0
100775173	309	0
668582	301	0
622728	294	0
100775174	294	0
619994	294	0
213570	294	0
435331	294	0
668589	294	0
668591	294	1
100775175	294	0
620140	293	0
434609	351	0
668597	294	0
668599	296	0
56220	2068	168
22355	3385	90
217935	3725	122
52635	5541	1373
100502747	4161	1
319545	2892	13
76044	6604	44
19276	4688	31
627375	273	0
100038689	842	0
432713	449	0
387171	69	0
217944	3987	806
217946	2611	13
13411	14072	17
20688	5770	240
100384890	884	0
320145	4480	0
77706	3876	0
320910	3096	8
238455	3818	547
217951	1168	0
73266	979	0
100504487	1282	3
76937	585	0
73270	669	0
14569	2681	2392
105203	8338	370
142688	2366	327
70405	1426	6
80796	915	0
494124	549	0
56349	3738	747
238463	3096	0
83428	1478	0
105387	2445	115
105349	1172	0
27384	1232	35
432720	1242	235
111002	1043	35
622402	1231	7
83702	1359	0
116852	1306	0
77337	1209	3
56043	1713	170
432723	2462	0
71867	593	2
23849	4217	3151
69617	3543	341
56421	3986	247
100039532	333	6
94191	5456	0
207615	7990	288
319554	2867	324
100039655	684	0
320581	2243	0
69237	2579	188
217980	4707	807
100039719	419	0
208440	8026	416
66505	4114	1147
12671	3168	2
664793	832	0
20191	16813	135
328186	3772	188
238505	4486	138
100039826	507	185
11472	2985	1
432725	483	0
217995	6776	1171
56048	2980	834
171211	8103	3
67475	4239	158
664862	2941	357
18812	852	0
18811	790	0
107849	694	0
100039786	960	42
630663	672	0
83924	2981	325
18073	6046	355
17101	11806	363
14706	2968	6
97884	3681	561
70430	1807	376
14593	2371	229
94246	6105	786
94253	9460	0
100862358	659	0
75398	768	314
19166	946	851
105351	2023	220
670994	509	139
100504070	2565	0
14634	8427	112
71071	1123	0
328190	1538	0
16323	1529	3
192136	1727	40
66308	2672	120
69562	7081	558
100316665	121	1
56044	2662	918
67008	3436	566
73992	859	0
218030	2118	0
218035	3197	535
218038	3195	45
21641	350	0
21638	419	0
21640	406	0
21639	341	0
100126431	60	0
107573	518	0
21637	353	0
100126432	60	0
107575	517	0
107574	503	0
100126433	60	0
21636	350	0
21632	347	0
100126434	61	0
107576	571	1
76205	1284	1117
105298	2387	113
20379	1760	3
73412	2088	0
319293	2773	1
353346	3433	0
432730	1786	81
140580	5874	57
665386	340	1
27052	2915	0
258528	951	0
18341	954	0
258527	945	0
19720	4204	231
100862095	660	0
14780	1629	0
75512	1262	0
258526	951	0
22758	4418	97
72739	2602	588
319207	3580	37
432731	3990	1165
100316752	81	0
66707	1455	6
544922	2458	18
100038371	934	0
93681	8900	308
258280	1054	0
404335	981	0
258533	945	0
258739	985	0
218066	942	0
258534	954	0
258536	980	0
258067	942	0
319185	381	0
319191	393	0
319152	488	0
319186	381	1
319159	312	0
319160	312	0
319169	393	0
319187	381	0
56702	672	0
319153	483	0
319170	393	0
319188	594	0
665596	2121	0
665433	514	0
100041230	405	0
319161	312	0
319171	393	0
665622	2121	2
100316716	132	0
193452	2703	28
195236	4975	0
54373	2152	3
193453	1159	0
319168	387	1
319184	381	0
319158	537	2
319167	473	0
319183	381	0
252912	927	0
252906	939	0
632534	897	0
252907	903	0
171259	960	0
626299	891	0
171257	1088	0
100312484	906	0
171278	897	0
171254	903	0
171247	1104	0
171246	939	0
171245	972	0
171255	903	0
171258	909	0
171270	936	0
632793	909	0
171251	951	0
171250	939	0
432735	939	0
171252	927	0
432736	939	0
171269	921	0
171277	897	0
171275	1074	0
171249	1155	0
171248	1104	0
171253	903	0
171279	897	0
171273	897	0
171256	897	0
171272	939	0
171271	897	0
100312485	939	0
171274	927	0
100036518	1086	0
74061	1434	0
218100	4912	158
30946	4456	145
320842	617	17
100503351	492	4
12231	3449	0
238555	2983	1
100503366	456	0
69386	479	2
319173	393	0
97908	492	0
319182	381	1
260423	1003	1
319157	312	0
14957	2977	0
319151	411	1
319166	704	0
319181	615	1
319180	381	0
319165	393	0
319149	411	0
319156	312	1
319179	2510	12
50709	1931	3
319164	2493	4
68024	728	233
107970	912	1
319155	312	2
15216	1722	213
50708	1561	265
319148	480	0
100504109	380	0
319178	469	0
319172	506	1
319150	411	0
326620	312	0
326619	312	1
360198	534	0
80838	747	1
214158	1416	0
218103	2974	0
105355	4276	0
20504	2049	1
319848	2483	0
319177	384	0
319163	390	0
214189	1412	0
68732	5158	416
12763	9755	10
100503456	1683	0
76024	1116	0
193385	6968	12
320489	3837	0
666145	873	0
57441	977	53
79555	2551	1646
66834	686	456
56196	1977	206
210108	4977	4
73326	690	0
214579	5647	129
14756	4659	235
380836	2035	119
195208	8042	8
22360	2137	0
100503530	583	0
73576	1641	0
15192	1994	0
19109	895	0
18775	878	0
215028	774	0
215029	774	0
27372	929	0
18776	936	0
67000	1282	0
19111	868	0
13529	911	0
66392	864	0
19112	862	0
74188	892	0
67310	934	0
73244	864	0
75596	925	0
19113	959	0
19114	1277	0
18814	997	0
67505	1016	0
56635	870	0
666317	706	0
19110	852	0
28078	1045	0
100862257	354	419
72518	2716	10
20677	2967	683
77920	1415	1
68916	2538	115
13557	5097	52
218121	2881	90
11607	2284	1
66694	1313	732
75090	1136	0
105352	2768	111
16364	4683	8
66482	4250	345
100862264	410	0
210554	1186	1
73924	841	0
15220	2807	85
71307	714	5
100503631	1525	2
14238	2366	66
17300	3990	6
218138	1510	47
100503660	2763	0
238564	5641	2
78903	2642	466
100862286	426	0
66222	1918	8
380839	1599	0
20708	1859	1961
20723	3397	1914
20706	1930	2
100862294	471	0
282663	1718	1
20707	1955	0
20726	2101	0
20710	1921	0
20709	1912	0
544923	8413	0
93806	1925	0
238568	1467	0
435350	1494	2
97848	1328	4
20719	1888	1507
68808	777	13
18105	4045	208
19766	4495	436
68021	1209	494
22151	1607	345
432745	1033	0
73710	1922	6
100862316	823	0
69666	541	72
73102	6251	2324
66895	1872	173
108161	1315	0
19134	4466	1059
71864	2395	2
66761	1045	0
69123	1346	0
23986	1610	892
100503727	648	0
100503742	1171	0
12593	3929	152
208366	2736	36
76487	2308	0
380840	1515	116
100042773	682	531
69955	2126	176
68404	1596	1497
74145	3927	5
17084	997	5
100042802	1500	33
68750	13633	841
107513	9306	1440
100862351	869	0
71213	2858	25
71340	2744	205
109620	9592	1188
67797	1789	174
12161	2410	94
105245	2617	2500
17828	1769	159
66143	1039	106
108652	2214	279
218165	2816	0
791406	3005	0
21418	3268	2
14538	7039	89
100628630	72	0
100862098	887	0
68083	1753	312
66154	952	674
17152	3565	10
107889	2879	0
637277	2037	0
54326	3837	6
108934	4483	136
18003	4712	1466
621976	7170	392
328231	1730	0
109254	2566	9
100038577	1696	0
110521	8753	568
13614	2344	77
218194	5922	333
67046	1263	79
328232	6654	50
68346	1369	71
70078	1811	627
56705	3064	681
