GeneID	Length	CD24-H-6
665931	832	0
81535	3324	1523
319565	21718	5104
100628610	83	0
13983	3362	39
80384	2246	2
108156	3324	771
238276	6685	98
109929	1777	258
268564	3987	202
100504512	984	5
15512	2683	4035
210762	1453	2531
100041694	893	5
100628604	79	0
263406	4955	814
100504549	540	24
20741	10394	36
211151	641	522
14776	1067	2681
104886	3126	847
110606	2560	148
17187	2005	584
53618	3982	463
626215	531	0
268566	3402	303
70897	1778	0
56217	5515	629
73834	1410	1307
13665	3152	654
27260	1551	32
268567	3961	20
211945	6439	717
110417	2353	96
11847	1417	59
53612	1281	614
17252	1574	98
77974	1674	1
211978	9368	246
19363	2837	22
12192	2984	4480
69548	4845	146
109711	3739	5670
320808	5707	885
100217447	124	0
97827	3323	357
69522	508	0
108760	3920	4
13877	812	164
328133	5230	2602
68354	941	29
217682	3527	531
380768	4399	1
217684	5065	1359
67340	377	0
100504661	1142	11
20384	1653	3611
20493	2102	12
64075	3496	58
100526532	84	0
110893	5068	1
100042143	2865	0
214321	2496	11
11498	2330	5
66272	1997	267
100504690	622	0
24071	10398	743
56622	2911	1
69792	1004	288
100504704	757	5
69480	2042	1994
338372	11896	915
54604	12139	1162
217692	7701	789
50779	2626	1
791340	968	0
74283	1082	0
70127	1298	5
73828	2182	70
217695	3869	645
67039	4244	1560
19164	3023	688
170721	4375	70
18222	1962	648
71952	2346	73
171210	2200	373
26897	1559	2702
171282	2325	6
171281	2594	5
217698	1518	5
217700	1822	8
105000	5765	2655
70481	2359	684
238317	7373	930
100502697	3342	3
77219	3290	729
52708	5236	363
217705	3357	1393
217707	1602	177
12499	4990	3415
72873	2190	1766
66381	1379	64
104776	3346	1994
100861863	582	0
217708	2144	358
12677	3180	0
19300	2527	91
432677	3608	0
627191	2499	0
67963	3262	5230
74316	868	414
16997	6603	192
100303738	3954	2
68497	5434	566
73736	716	182
56531	7034	743
100502763	1133	9
73422	2682	37
78920	2767	1678
238323	2534	7
18654	1569	4
217715	1573	1437
217716	5428	246
66204	648	252
72350	4482	585
217718	5386	1495
100502783	668	0
68581	3526	1209
14281	2093	62774
81703	1881	165
53314	904	34
217721	3435	163
58520	1185	238
320244	4841	778
21809	3385	47
100861892	920	0
76411	809	2605
328136	3160	0
70373	3919	214
26380	4621	0
238328	6189	25
68737	3850	49
627607	1949	0
238330	4112	1327
217732	4409	727
238331	792	0
217733	3335	1
64242	1616	7
217734	5059	267
14874	2108	3854
382620	7179	546
238333	2066	47
71275	1412	4
104799	2701	370
217737	1320	2721
217738	1425	0
20773	3754	900
211064	1949	92
100526546	79	0
654309	1170	1
380773	419	108
66354	2257	1379
666806	1872	0
193322	1812	0
100042776	998	0
100042786	689	0
100862206	930	8
100861908	435	1
100861898	530	0
544881	1851	0
100038992	222	0
100038982	4341	0
100039042	1766	0
100039052	1822	0
100039076	798	0
100039087	1899	0
100039100	435	0
100039162	435	0
100039129	435	0
667350	930	0
546543	222	0
100039315	1893	0
666862	435	0
435337	1842	0
633093	4204	0
266459	1641	0
100503047	438	0
72113	2287	158
71818	2283	1
18191	9782	2
13371	5815	5
75216	4807	1164
71349	1023	0
22095	4874	32
83602	5806	527
108800	9896	1820
666955	2624	0
20338	6300	2048
399558	7099	12
100862089	695	0
69423	613	0
14420	3704	1065
14744	2035	4
72258	2533	0
104871	2025	433
24000	5738	798
75553	4184	2080
319670	10136	193
76260	2308	1623
67639	1176	0
71375	2611	92
100503855	3630	6
100503812	646	965
73457	645	6
78767	2069	210
104884	2058	110
217826	3112	3
19179	1502	1035
217827	3708	178
100038378	1982	59
12313	4001	27589
100861669	753	0
100038713	4791	2
104718	3442	48
73086	4406	53
100040123	408	276
217830	3229	366
667148	701	2
238377	3505	15
68339	6292	2569
100038467	3405	0
100316805	121	0
68734	4594	977
319760	3100	37
74947	3665	0
271036	3716	1
74413	2584	177
23876	5829	55
109181	6448	573
100504056	2370	13
110616	5404	340
100040297	1174	606
51786	5315	441
238384	2092	93
217835	4007	72
19141	1874	758
27277	2902	509
12652	1882	0
217837	2856	793
100504113	601	0
100316812	93	0
100859931	3835	0
64113	3728	1
320351	1205	57
100233175	1162	97
66622	3247	369
238386	4306	513
75483	476	0
217843	8870	309
170952	905	0
100504156	1406	13
65256	2690	3
68149	3715	281
27225	3157	825
52668	1053	532
76933	463	14
217845	1093	6
74521	3683	118
217847	1570	2
12401	1462	11
194604	1346	5
68348	3158	0
20701	1425	0
20703	1442	0
20700	1939	0
20702	1424	0
20704	1374	0
380780	1489	0
71907	1694	125
68054	3690	10
321018	1353	0
268591	2162	0
74069	1864	0
271047	2070	0
16625	1690	1
238393	2290	7
20715	1949	10
546546	2051	0
628900	2193	1
238395	1999	0
20714	1652	0
100504264	762	0
20717	1659	3
20716	2085	55
14836	1174	0
791311	3002	0
192119	9851	1109
100504301	717	25
94040	11962	1186
212073	5532	434
69434	529	35
100306943	275	7
100526471	65	0
73046	930	1
100504315	801	0
27381	1009	0
27379	1026	0
27382	1041	0
27378	830	0
27380	1031	0
21432	1395	0
69952	3282	0
100040339	1575	0
268595	5786	3
12062	1680	16
12061	1338	16
76559	10173	606
66787	2787	183
78801	3093	8756
18789	4509	3435
100503099	2076	3
22367	3796	193
76639	1028	0
71033	1353	0
73160	999	0
74968	1443	0
58208	7923	2
100503150	980	0
52690	2725	700
12454	2632	256
668158	1547	64
100861813	1116	0
214305	2605	0
13116	2118	9
68519	4201	1634
100504467	1549	9
14026	2698	29
723909	99	0
70059	3574	70
22632	2324	700
214663	1964	111
100503195	604	10
723946	96	1
104910	1580	54
22375	2883	1797
212198	2657	104
380785	2712	3
13386	4811	0
17263	12906	25
100316809	80	0
791079	94	0
751547	91	0
100124466	83	0
723843	97	0
723880	67	0
751555	94	0
100526472	89	0
100526519	89	0
353326	5235	0
723866	91	0
76880	1317	0
723937	124	0
387146	70	0
723867	94	0
100316735	75	0
100526473	80	0
387154	62	0
75745	3584	36
100316669	120	0
723854	79	0
449562	69	0
449561	67	0
100861570	71	0
100303647	30	1
100861571	72	0
100303646	71	0
100861572	71	0
100124461	77	0
723858	66	0
723936	82	0
723927	63	0
723859	61	0
100316751	120	0
723839	86	0
791071	81	0
723842	97	0
723878	85	0
751539	74	0
100316673	121	0
751521	99	0
723881	76	0
751522	63	0
751552	92	0
723856	86	0
100124453	84	0
723934	82	0
723855	68	0
723833	79	0
723935	75	0
723940	82	0
723917	74	0
100124450	78	0
723912	76	0
387152	71	0
751523	66	0
723875	73	0
100040724	1300	1
100124484	82	0
387172	66	0
751524	79	0
723857	68	0
723941	90	0
723862	79	0
723913	80	0
723933	79	0
723863	81	0
100499517	83	0
67280	1621	0
353504	1280	2
100526515	82	0
107585	1868	3
629595	385	179
26931	5591	1245
100503237	2404	91
319786	1306	6
13424	14398	4436
66323	954	1
100861856	712	0
15519	2850	7959
69641	2427	241
26448	1693	1553
66709	1653	15
72805	3725	223
100041649	398	996
67236	2179	79
104859	7830	923
74251	2558	72
77878	1093	0
217864	2725	368
22031	6975	580
93835	1685	4
100503323	1310	0
217866	6718	1851
380787	657	1
74190	2923	5
21928	3570	63
212539	1215	0
217869	3966	4554
100316932	122	68
100504687	1954	277
17169	3388	1121
12709	1478	2258
328162	2433	66
70369	2138	221
68020	1242	254
16593	3067	894
74335	2422	66
68520	1310	354
21981	4333	811
77675	1729	17
70257	365	848
74691	4809	8
217874	761	0
104816	2732	18
100526547	85	0
387199	76	0
668303	6918	32
100504733	1752	0
100126692	3223	0
319942	2636	0
104885	2373	5
70435	4601	41
11565	1791	410
30954	782	514
11651	2690	1365
382639	3478	554
217882	6640	2720
104759	1978	19
100041194	3572	30
100047183	10677	3
217887	1915	1150
71963	2420	461
56696	2439	33
16450	4054	2309
66174	793	997
72308	2755	379
399566	2098	446
217893	5480	888
75671	1267	0
116870	2775	395
100861919	848	0
68337	1439	10456
12925	447	3439
104732	3355	97
69195	1601	8
238447	1225	1
380792	1480	0
404711	1007	0
16016	1222	0
16017	1478	0
380795	1201	0
380797	1008	9
16019	1491	58
777656	54	0
777655	48	0
777654	48	0
777648	53	1
777661	11	0
777662	16	0
777664	17	0
777667	17	0
777672	17	0
777675	17	0
777677	17	0
777679	17	0
777657	23	0
238405	2271	0
777681	17	0
238406	2507	0
777685	353	0
777686	350	0
777688	294	0
238412	293	0
777780	294	0
668389	293	0
544896	351	0
638605	293	0
668395	294	0
630486	291	0
641178	294	0
628098	294	0
791089	286	0
791090	293	0
629785	203	0
780793	350	0
780792	294	0
633568	294	0
780794	294	0
640046	292	0
780800	357	0
780801	294	0
780802	294	0
780803	294	0
780804	296	0
668421	340	0
780818	353	0
238418	351	0
629812	299	0
195180	294	0
629818	351	0
780825	351	0
629826	351	0
668438	350	0
632654	363	0
629833	299	0
633457	299	0
780828	300	0
780829	296	0
636260	294	0
780831	291	0
629842	300	0
435321	294	0
629845	299	2
628398	300	3
639510	300	0
238427	300	0
432701	300	0
629849	300	1
380808	357	0
432702	294	0
668469	294	0
380809	359	0
668474	294	0
780864	297	0
668478	294	1
629859	293	0
629860	294	0
629863	294	0
629865	294	0
629866	294	0
629871	294	0
668493	294	0
382692	294	0
668497	294	0
780883	294	0
780884	294	0
780885	294	0
629884	294	0
629893	294	0
628614	294	0
629897	294	0
668517	294	0
780891	294	2
629906	310	0
629908	294	0
629915	294	0
629919	293	0
629925	294	0
640506	301	0
780929	294	0
382696	294	0
780931	309	1
629930	301	0
211331	294	0
780932	309	1
382695	294	0
780938	297	0
780939	349	0
432708	457	0
674018	294	1
668544	282	0
100502704	1206	0
238448	294	0
668549	351	0
432709	302	0
780956	351	0
380823	309	0
636462	301	0
380824	294	0
435328	294	0
619833	309	0
780960	301	0
638634	294	0
619886	302	0
619916	294	0
100775172	301	0
668577	295	0
100775173	309	1
668582	301	0
622728	294	0
100775174	294	0
619994	294	0
213570	294	0
435331	294	0
668589	294	0
668591	294	0
100775175	294	0
620140	293	0
434609	351	0
668597	294	0
668599	296	0
56220	2068	395
22355	3385	36
217935	3725	2405
52635	5541	3190
100502747	4161	1
319545	2892	24
76044	6604	13
19276	4688	196
627375	273	1
100038689	842	1
432713	449	0
387171	69	0
217944	3987	125
217946	2611	23
13411	14072	5053
20688	5770	185
100384890	884	0
320145	4480	0
77706	3876	0
320910	3096	1
238455	3818	50
217951	1168	0
73266	979	0
100504487	1282	0
76937	585	2
73270	669	2
14569	2681	3338
105203	8338	580
142688	2366	674
70405	1426	831
80796	915	0
494124	549	0
56349	3738	5778
238463	3096	5
83428	1478	0
105387	2445	3141
105349	1172	7
27384	1232	54
432720	1242	9
111002	1043	0
622402	1231	19
83702	1359	0
116852	1306	1
77337	1209	7
56043	1713	356
432723	2462	0
71867	593	8
23849	4217	16931
69617	3543	314
56421	3986	440
100039532	333	0
94191	5456	0
207615	7990	355
319554	2867	83
100039655	684	0
320581	2243	0
69237	2579	694
217980	4707	2289
100039719	419	1
208440	8026	161
66505	4114	1621
12671	3168	12
664793	832	0
20191	16813	1441
328186	3772	204
238505	4486	254
100039826	507	233
11472	2985	12
432725	483	0
217995	6776	267
56048	2980	370
171211	8103	17
67475	4239	129
664862	2941	610
18812	852	0
18811	790	0
107849	694	0
100039786	960	65
630663	672	0
83924	2981	390
18073	6046	113
17101	11806	552
14706	2968	72
97884	3681	722
70430	1807	571
14593	2371	340
94246	6105	1594
94253	9460	0
100862358	659	0
75398	768	182
19166	946	1050
105351	2023	262
670994	509	59
100504070	2565	0
14634	8427	262
71071	1123	0
328190	1538	0
16323	1529	3
192136	1727	56
66308	2672	247
69562	7081	940
100316665	121	2
56044	2662	846
67008	3436	195
73992	859	0
218030	2118	0
218035	3197	794
218038	3195	22
21641	350	0
21638	419	0
21640	406	0
21639	341	0
100126431	60	0
107573	518	0
21637	353	0
100126432	60	0
107575	517	0
107574	503	0
100126433	60	0
21636	350	0
21632	347	0
100126434	61	0
107576	571	0
76205	1284	449
105298	2387	163
20379	1760	1
73412	2088	0
319293	2773	0
353346	3433	4
432730	1786	427
140580	5874	51
665386	340	8
27052	2915	0
258528	951	0
18341	954	0
258527	945	0
19720	4204	179
100862095	660	0
14780	1629	0
75512	1262	0
258526	951	0
22758	4418	70
72739	2602	564
319207	3580	143
432731	3990	856
100316752	81	0
66707	1455	21
544922	2458	24
100038371	934	3
93681	8900	415
258280	1054	0
404335	981	0
258533	945	0
258739	985	0
218066	942	0
258534	954	0
258536	980	0
258067	942	0
319185	381	1
319191	393	1
319152	488	0
319186	381	2
319159	312	2
319160	312	1
319169	393	0
319187	381	4
56702	672	1
319153	483	1
319170	393	0
319188	594	0
665596	2121	1
665433	514	0
100041230	405	0
319161	312	1
319171	393	0
665622	2121	2
100316716	132	0
193452	2703	129
195236	4975	1
54373	2152	1
193453	1159	0
319168	387	0
319184	381	0
319158	537	5
319167	473	1
319183	381	0
252912	927	0
252906	939	0
632534	897	0
252907	903	0
171259	960	0
626299	891	0
171257	1088	0
100312484	906	0
171278	897	0
171254	903	0
171247	1104	0
171246	939	0
171245	972	0
171255	903	0
171258	909	0
171270	936	0
632793	909	0
171251	951	0
171250	939	0
432735	939	0
171252	927	0
432736	939	0
171269	921	0
171277	897	0
171275	1074	0
171249	1155	0
171248	1104	0
171253	903	0
171279	897	0
171273	897	0
171256	897	0
171272	939	0
171271	897	0
100312485	939	0
171274	927	0
100036518	1086	0
74061	1434	0
218100	4912	160
30946	4456	175
320842	617	18
100503351	492	4
12231	3449	0
238555	2983	2
100503366	456	0
69386	479	51
319173	393	0
97908	492	0
319182	381	8
260423	1003	0
319157	312	0
14957	2977	33
319151	411	4
319166	704	1
319181	615	8
319180	381	3
319165	393	0
319149	411	0
319156	312	1
319179	2510	118
50709	1931	38
319164	2493	17
68024	728	959
107970	912	1
319155	312	2
15216	1722	220
50708	1561	1379
319148	480	1
100504109	380	1
319178	469	5
319172	506	0
319150	411	0
326620	312	1
326619	312	2
360198	534	2
80838	747	2
214158	1416	2
218103	2974	0
105355	4276	0
20504	2049	0
319848	2483	0
319177	384	0
319163	390	0
214189	1412	0
68732	5158	475
12763	9755	13
100503456	1683	0
76024	1116	2
193385	6968	333
320489	3837	0
666145	873	0
57441	977	79
79555	2551	2732
66834	686	950
56196	1977	314
210108	4977	893
73326	690	1
214579	5647	215
14756	4659	425
380836	2035	270
195208	8042	2477
22360	2137	4
100503530	583	0
73576	1641	0
15192	1994	0
19109	895	0
18775	878	0
215028	774	0
215029	774	0
27372	929	0
18776	936	0
67000	1282	0
19111	868	0
13529	911	0
66392	864	0
19112	862	0
74188	892	0
67310	934	0
73244	864	0
75596	925	0
19113	959	0
19114	1277	0
18814	997	0
67505	1016	0
56635	870	0
666317	706	0
19110	852	0
28078	1045	0
100862257	354	177
72518	2716	44
20677	2967	586
77920	1415	0
68916	2538	91
13557	5097	39
218121	2881	428
11607	2284	17
66694	1313	967
75090	1136	0
105352	2768	168
16364	4683	12
66482	4250	1025
100862264	410	0
210554	1186	1
73924	841	0
15220	2807	576
71307	714	59
100503631	1525	0
14238	2366	15
17300	3990	50
218138	1510	57
100503660	2763	0
238564	5641	0
78903	2642	612
100862286	426	0
66222	1918	26
380839	1599	2
20708	1859	1149
20723	3397	639
20706	1930	0
100862294	471	0
282663	1718	2
20707	1955	0
20726	2101	0
20710	1921	0
20709	1912	0
544923	8413	0
93806	1925	0
238568	1467	0
435350	1494	0
97848	1328	0
20719	1888	2324
68808	777	36
18105	4045	1456
19766	4495	491
68021	1209	4481
22151	1607	245
432745	1033	0
73710	1922	9
100862316	823	0
69666	541	78
73102	6251	586
66895	1872	171
108161	1315	1
19134	4466	2377
71864	2395	46
66761	1045	0
69123	1346	0
23986	1610	661
100503727	648	0
100503742	1171	0
12593	3929	226
208366	2736	35
76487	2308	0
380840	1515	265
100042773	682	575
69955	2126	346
68404	1596	10
74145	3927	18
17084	997	13
100042802	1500	3
68750	13633	880
107513	9306	810
100862351	869	0
71213	2858	96
71340	2744	260
109620	9592	2838
67797	1789	227
12161	2410	116
105245	2617	2076
17828	1769	157
66143	1039	108
108652	2214	627
218165	2816	0
791406	3005	0
21418	3268	10
14538	7039	1445
100628630	72	0
100862098	887	12
68083	1753	561
66154	952	562
17152	3565	3842
107889	2879	0
637277	2037	0
54326	3837	3
108934	4483	206
18003	4712	957
621976	7170	407
328231	1730	0
109254	2566	7
100038577	1696	1
110521	8753	639
13614	2344	241
218194	5922	50
67046	1263	90
328232	6654	70
68346	1369	118
70078	1811	734
56705	3064	1143
76137	4356	941
328234	3456	1
622552	1270	0
12522	2145	379
328235	1204	0
100503592	1937	0
69491	565	0
16468	6158	258
94245	1311	219
218203	2983	279
66355	1554	418
20238	10608	1234
76000	722	17
791386	3153	0
380842	1363	2241
666794	3224	833
67252	3658	46
97863	1381	271
218210	6021	1593
16553	6866	436
105283	1428	529
105193	2294	24
22017	2715	9
218214	4281	284
110052	2602	1483
218215	4694	88
319467	2505	0
619327	3502	0
70971	2012	0
320614	3156	17
15904	1660	521
320315	667	0
67911	4187	93
442803	789	0
387247	103	0
387252	89	0
387244	94	1
218232	4311	37
12022	1361	0
18676	5260	681
218236	4919	2668
68128	1461	281
75607	6613	184
18081	1132	147
68480	804	267
66329	1436	3
30938	3110	2
76895	6351	632
75678	2776	309
66336	1054	13
407800	3596	24
66695	2354	19
27047	1751	1
18295	2540	153
70930	4242	148
105148	4396	560
667488	1791	0
218244	3429	0
667503	3354	0
667507	3006	0
667552	3054	0
100502978	3253	0
380882	3152	0
69211	541	0
109082	1785	270
328250	2548	0
751559	109	0
100124649	109	0
380845	649	0
100503376	2471	0
667693	3109	0
71654	1185	0
667712	3558	0
77428	2990	33
20729	4479	456
100862200	1571	0
75124	1163	0
667728	3480	74
13610	4484	28
20418	1537	0
66197	694	48
75420	2913	381
20354	4377	203
100502610	2646	0
23882	1081	1153
74050	3272	1
68203	4348	1507
100040572	733	0
20963	5272	149
105404	2308	1
11992	1345	389
18030	1992	700
26564	3970	2
100862222	607	0
268656	2570	550
100040421	2339	1
17702	2162	0
13488	3529	0
14057	2811	441
15466	2793	5
12890	4928	476
73666	2326	219
100040543	499	143
319719	4793	74
97820	2674	1645
100503805	347	16
56795	1048	156
28126	1734	185
67044	613	617
74325	1576	658
76577	4322	929
105239	4410	671
268663	4127	0
26913	4141	0
104069	1196	0
218268	1897	0
74257	1556	119
107448	3974	15
212032	3269	5
20184	2931	408
100504437	961	1
26919	3597	159
14186	3146	14
18193	12784	1538
19336	1865	583
66494	1089	720
17121	1299	3
66890	4315	1462
51791	2356	132
20505	3081	0
75477	545	0
58992	1961	0
26385	3243	393
432763	1360	102
56320	3047	7
67399	2987	89
27261	1546	25
72935	2205	1071
212483	4341	998
100861617	496	0
67511	1454	781
218271	1596	75
12328	1387	559
212880	5673	1210
78521	4652	1877
69672	1527	641
72562	546	424
76856	1352	1
18740	2448	1
26914	2053	1525
212937	3498	7
18014	1672	0
57266	1827	54
100038494	1480	0
100040926	822	0
328258	1498	0
16198	536	0
213311	1965	5
16841	877	0
21810	2678	49
17129	7175	2284
26946	3339	0
20745	6673	3
100503085	2142	95
100124491	76	1
77134	2678	2284
75731	1511	115
56085	3686	1963
100503697	474	0
56278	1518	417
75050	4462	4245
70153	2822	529
100503714	347	113
15387	1978	1773
723902	108	11
74386	3877	160
114304	4565	192
67585	1627	0
18212	9880	15
67269	4860	653
319469	3154	0
78689	2631	1493
105348	3693	306
70900	3142	0
72219	4277	0
238662	4281	0
238663	3827	0
75223	1239	0
100861875	598	0
69046	1915	403
13996	3135	44
214290	5551	695
100503743	346	0
328263	3732	0
14451	3131	23
100503759	3604	0
69635	5935	2957
218275	1348	0
70202	1332	0
214639	1373	6
13025	1147	12
116913	710	0
13024	1394	171
21984	1372	0
100861903	332	0
26898	1274	0
104002	1330	0
56835	1335	0
58518	1323	0
56094	2493	0
116911	4221	0
56092	1493	0
64139	1204	0
117066	1442	0
100861626	801	0
100503368	912	0
623505	561	8
432812	1622	0
100861954	924	0
630579	3114	31
100503600	804	0
100041979	2919	45
100041986	816	1
71508	2472	124
77117	2439	34
665503	750	2
211378	2638	19
100861712	1596	49
435366	1316	1
751548	108	0
380850	3279	55
14120	1294	9
14121	1433	6
72061	3509	126
100504114	2764	20
387217	74	0
100861722	1758	178
387221	73	0
100526474	85	0
387142	68	0
14088	4292	89
19206	4305	287
76251	6045	918
15487	1286	0
70484	2276	388
238673	3490	842
56541	2567	685
218294	5993	317
66503	1802	76
66129	972	200
13039	1971	835
105278	1827	378
68880	1097	0
238680	4868	0
78124	3233	0
238683	3390	0
218304	1170	0
66631	3472	850
100042311	207	5
258816	927	0
97895	3527	0
100862013	589	0
100038683	1203	9
170936	2869	78
665738	1905	0
544944	549	0
628648	549	1
628794	522	0
628746	917	32
628709	1890	0
100861707	1632	0
76803	515	0
100861733	1691	0
432768	579	1
67530	503	521
100038538	1652	12
66410	1486	332
19210	3424	637
71226	1061	1
78251	3970	93
432769	2634	75
432770	2981	32
268670	3482	72
380855	2046	32
218311	2712	16
238690	2289	19
100038627	3164	14
431706	2117	1
218314	3909	99
629016	4641	120
408065	4079	31
72807	2033	55
328274	3331	19
238692	2742	49
408067	1671	29
238693	2359	44
170763	2710	71
212276	4971	93
100416706	4835	143
212281	5179	173
100862130	1261	7
408068	4504	93
235907	3960	120
68271	2908	7
22746	2218	33
72958	3274	14
320163	2987	15
212569	2321	18
408058	598	148
666185	2884	0
102402	1576	0
666272	1575	0
210009	3692	115
69577	2362	101
69315	1808	1137
210044	4211	132
210106	3997	276
210373	841	0
78925	2665	11
28114	4279	637
76980	2682	4
28077	862	291
67550	2122	0
74280	1044	0
75086	505	0
73584	682	0
218333	7675	698
271127	4974	0
77166	869	0
16371	2062	308
100503367	732	0
328287	5099	62
16372	2463	847
78446	585	0
50916	2601	0
407785	567	285
94066	902	2
100504662	867	0
432777	1306	0
210992	1605	207
13162	3456	0
218335	2378	1249
21752	3426	20
22598	4405	0
74338	2439	0
71390	1535	0
20499	5131	3890
72293	3222	6
100862265	473	0
69716	2267	7
105246	2407	410
71164	1301	0
72948	5090	360
74470	3632	17
105243	2490	0
211446	4596	538
11624	4732	0
18570	1524	1093
66945	2859	2347
67433	8615	501
432779	2746	17
238722	1629	29
100042547	1796	19
235956	1383	55
80898	4014	402
12380	2894	1126
18548	2516	4
751556	96	455
192657	3652	212
93692	1327	160
73296	4937	41
75571	1053	4
218341	2906	99
238725	2146	1
77041	3657	95
218343	5381	190
238726	1434	1415
78771	4289	17
105377	3742	907
72371	5633	959
382823	991	4
68675	4070	229
75507	1395	1
73093	4100	2
13865	2432	3
320174	2305	0
105171	4089	1025
100043074	2220	2
319983	1407	2
110789	19328	511
80289	3128	278
67486	3060	146
72852	3881	245
100502757	4628	28
12626	1013	1324
100628621	59	0
17260	6565	35
100502774	419	1
320203	1368	0
723967	72	0
72677	1102	0
553095	531	0
320919	2348	5
72745	2746	227
66671	1976	221
218397	5101	1264
12867	449	67
667230	483	0
13612	5358	17
12950	5055	44
13003	14689	57
100042940	2690	2
108138	1547	285
66074	10809	469
435376	1176	0
66475	555	38
66795	1609	89
100042959	1243	256
320297	2807	3
66970	6656	811
373852	5617	7
74156	3049	4
69085	1532	285
76722	1486	0
19418	7235	13
17686	3945	124
13361	5290	17
218440	3940	0
73942	1383	593
218441	5451	505
79401	1602	0
218442	5319	471
21828	3202	2
382793	6275	218
76469	11850	145
100502942	907	1
408254	2990	0
100715	1873	223
26556	5716	161
57748	8780	479
619883	348	0
12116	2071	0
64918	2090	0
74129	2979	0
105364	950	0
11881	3989	346
218454	4348	15
107767	3588	1307
328309	2177	33
11774	4020	1053
21371	503	767
18420	1182	0
218460	3063	537
218461	4931	123
100504102	1498	0
72114	1894	96
100316813	104	0
100217450	126	1
66549	3198	685
12919	1681	0
268686	300	0
14063	2768	78
14062	3296	115
544963	5771	370
14064	2464	1
75209	4252	0
67463	3033	1184
271144	3315	187
27015	4226	1259
68018	5363	1281
15357	4430	1334
218476	5095	68
66479	1140	0
320557	4590	4
59050	2686	179
320806	5367	317
15212	1905	135
13803	4743	151
100039691	3161	0
328314	1297	0
403201	558	0
110596	6259	2807
105372	4071	138
68558	1750	273
218490	1129	532
100504225	1542	9
15229	2461	0
70090	1186	0
68344	2252	0
380863	1155	257
218503	5119	1536
238799	5519	830
432798	447	7
69382	476	0
69603	718	0
238803	2758	15
68927	1675	280
218506	1848	199
320893	1721	2
17755	11852	5406
27220	874	0
78038	2124	373
544971	9921	694
20365	589	240
20595	1404	313
17948	4823	52
17951	5293	4
17952	6705	9
17940	5361	1
100862307	951	50
23894	1707	134
18260	3192	1961
218518	3382	529
19356	2847	245
108143	2126	708
76041	2705	81
12572	7598	477
66128	716	8
26886	1239	24
268697	2316	12
69048	3179	720
544973	411	29
619937	648	3
328324	2439	7
71174	1285	0
78136	405	0
18708	7380	556
17079	2326	1
328329	10671	690
76624	677	0
621312	932	5
432800	1455	2
218543	4063	1637
59079	6592	3257
75805	3780	833
218544	2716	35
66975	4833	483
81003	4258	338
238831	2367	118
60411	1832	14
108154	4822	3
667518	407	413
67285	1884	141
67288	1688	194
77803	1310	0
52882	5828	6
66763	2157	0
71816	3785	35
15550	4441	0
76582	4282	270
100504500	997	7
66254	2545	65
16563	4208	398
100040322	1898	7
621156	605	399
105120	5610	76
72257	622	0
67263	5458	477
75616	1864	1182
75597	680	102
71991	2107	74
74559	5439	207
218581	2530	2
238871	7049	208
100862401	2397	0
100124489	81	0
100316683	80	0
67295	8500	7
100504609	444	0
238875	2055	1
20620	2802	440
73129	938	0
238880	2737	0
73274	3624	1507
100504654	415	181
218613	5277	363
26401	6963	761
100504675	1799	21
77318	3577	43
16195	5452	2618
218624	3680	0
13206	2849	10
268706	8913	168
19012	1536	166
72198	3309	775
218629	4098	407
218630	1876	449
622408	2354	56
735309	109	0
100190765	80	0
723868	91	0
100038414	2943	13
69590	1016	2711
238896	1704	33
14938	878	16
14945	792	0
71690	2103	2594
408066	8162	498
70917	2567	0
100861641	604	0
170625	4447	394
56534	781	0
218639	3361	114
319803	3687	0
17993	1534	677
14313	2337	0
75161	1412	0
17434	1889	221
16398	4218	19
109700	5984	130
105083	1572	59
670198	1269	7
100038421	958	0
623174	354	1
16392	2526	0
52552	3088	312
623312	1622	0
13723	2622	3647
100861680	606	0
15165	7911	1
71100	922	0
59054	1590	269
75890	994	0
14165	4572	7
18115	3526	147
218693	4709	1076
67392	2700	614
791300	2659	55
67304	1128	9
633640	2318	88
56838	3740	22
73480	547	0
208715	3283	3591
245269	4103	41
72465	2965	667
100040377	1236	26
380878	886	0
52673	831	0
54382	857	0
333467	925	0
673151	1658	4
100861977	1664	4
100861753	1669	43
100861986	1596	1
639910	1426	0
236546	881	0
100038937	708	0
638189	506	0
625360	1659	0
236219	878	0
100040657	657	0
100040671	2174	6
100040682	865	1
544990	957	0
320333	1413	12
73549	1702	0
100040697	780	0
100862064	742	1
100038846	993	0
666890	1990	0
100041840	1573	0
100862069	742	0
100040859	706	0
100040870	967	0
100040880	858	0
100040923	657	0
100040852	5217	8
100040897	1206	0
100041012	865	0
100041019	759	0
545007	1815	1
100041054	615	0
623078	780	2
100041076	615	0
100041119	977	1
554327	1885	0
100041139	1022	0
100041177	615	0
100169868	1376	1
100040928	732	0
666549	1239	0
100041262	780	0
665981	615	0
100041283	766	1
673676	666	0
100041317	615	0
100041306	519	0
100041336	657	0
666800	1206	0
100041374	732	0
108978	2065	0
666772	660	0
666765	615	0
666329	519	0
666750	657	0
100041678	875	0
100036571	1146	0
100036572	1465	0
666706	615	0
100041184	708	0
100041825	657	0
100036568	2738	0
100041515	780	0
622931	1294	0
100041598	615	1
100041279	618	0
100041651	765	0
622640	615	0
100042054	800	5
100041702	1146	0
100862207	759	0
100861615	2277	2
